SA3_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
30306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,3,0,0,11,3,3,0,11,10,16,0,21,3,0,38,3,9,0,10,10,19,0,27,9,0,47,6,49,0,59,11,54,0,68,31,11,163,16,61,0,84,37,82,0,118,37,15,256,0,0,0,0,0,0,0,0,52,0,47,0,0,0,3,11,0,0,11,40,0,56,3,3,0,6,50,3,0,56,4,0,70,0,0,0,3,41,7,0,47,7,0,58,14,10,0,19,242,23,0,260,23,4,308,26,15,0,38,65,17,0,79,27,9,148,36,40,0,80,47,46,3,95,54,22,252,83,66,0,153,455,92,3,554,196,32,936,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0
30401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,5,0,8,0,0,0,4,0,0,13,5,22,0,25,14,15,0,32,12,0,66,3,25,0,28,8,14,0,21,5,6,61,3,38,0,40,3,41,0,49,17,17,124,16,96,0,112,28,76,0,100,37,20,267,0,0,0,0,0,0,0,0,109,0,114,0,0,0,0,41,0,0,41,99,0,144,5,0,0,7,96,4,0,100,9,0,117,0,6,0,10,116,3,0,128,4,0,134,24,14,0,32,333,52,0,383,12,3,427,8,8,0,20,54,13,0,64,11,4,97,18,43,0,55,30,32,0,70,24,4,152,60,68,0,129,672,110,0,787,264,12,1192,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,7,0,0
30402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,4,3,0,3,0,0,11,6,21,0,28,10,15,0,26,3,3,60,4,10,0,14,5,19,0,21,3,0,39,4,31,0,41,14,73,0,85,35,19,175,10,69,0,88,31,104,0,138,40,22,285,0,0,0,0,0,0,0,0,75,0,75,0,0,0,0,26,0,0,32,58,0,95,3,3,0,8,81,5,0,89,8,0,96,0,3,0,3,113,0,0,121,0,0,123,14,11,0,24,284,31,0,313,4,9,350,5,14,0,17,47,10,0,60,9,0,88,20,30,0,51,56,54,0,112,30,6,201,47,61,0,105,609,109,0,722,186,16,1026,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,7,0,0
30403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,6,0,0,0,0,0,0,13,5,13,0,15,7,0,0,11,0,0,26,8,33,0,42,95,61,0,156,4,3,208,8,30,0,35,96,99,0,197,20,4,260,9,77,0,90,131,340,0,468,59,44,656,26,155,3,188,335,501,4,833,80,55,1158,0,0,0,0,0,0,0,0,160,0,163,4,4,0,5,80,0,0,80,142,0,234,14,5,0,24,349,15,0,359,13,0,393,9,3,0,13,488,20,0,507,7,4,533,42,20,0,57,1749,153,3,1904,27,3,1993,39,34,0,71,401,71,0,477,39,6,586,31,68,0,98,316,217,0,529,88,20,734,139,135,0,275,3375,477,8,3856,466,36,4638,0,0,0,0,0,0,0,0,9,3,9,0,0,0,0,5,0,0,8,13,0,22,0,0
30404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,0,0,6,0,7,0,11,0,6,0,5,0,0,13,11,37,0,46,20,66,0,85,12,4,150,0,44,0,46,9,115,0,121,8,0,178,11,76,0,87,29,261,0,297,38,30,446,24,172,0,196,68,445,0,514,52,34,799,0,0,0,0,0,0,0,0,176,3,180,4,3,0,7,32,0,0,30,137,0,175,18,12,0,25,128,9,0,131,16,0,174,14,3,0,14,164,3,0,167,3,0,190,30,25,0,52,403,40,0,440,11,3,512,17,11,0,31,86,32,3,117,13,4,168,14,51,0,64,57,100,0,151,37,11,266,90,107,0,196,861,177,3,1043,391,26,1656,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,0,0,4,7,0,10,0,0
30501,0,3,0,6,0,0,0,0,0,0,8,3,11,0,19,0,4,0,4,3,0,24,9,28,0,39,26,9,0,37,3,0,76,10,39,0,54,37,31,0,69,4,4,135,68,297,0,369,506,809,3,1314,137,52,1869,51,362,3,409,361,1369,7,1742,197,56,2402,91,731,5,832,479,3795,17,4291,695,389,6205,238,1468,15,1720,1414,6021,29,7459,1047,497,10721,8,0,0,10,4,0,0,4,239,4,255,14,5,0,21,150,7,0,156,274,0,450,49,24,0,72,692,47,0,742,39,6,865,63,16,0,75,1045,71,4,1112,36,12,1236,296,149,0,440,4582,582,8,5173,233,38,5895,333,172,3,512,1244,334,0,1578,396,37,2520,330,359,3,688,740,966,8,1712,466,129,2989,1087,725,10,1818,8462,2003,13,10482,1680,230,14208,0,3,0,3,0,0,0,0,27,0,32,7,0,0,4,11,0,0,11,20,0,35,3,0
30502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,0,0,0,0,0,6,0,12,0,12,0,0,0,6,0,0,13,13,50,0,60,27,40,0,66,7,0,134,6,26,0,31,9,23,0,33,8,5,78,11,77,0,87,17,137,0,155,50,27,322,30,167,3,196,56,203,0,259,72,35,559,0,0,0,0,0,0,0,0,79,0,79,3,0,0,3,22,0,0,22,78,0,106,0,0,0,3,119,9,0,123,0,0,128,3,0,0,9,111,5,0,115,0,0,126,34,8,0,42,321,44,0,366,22,3,435,19,8,0,34,85,16,0,101,26,3,162,28,44,0,71,53,72,0,122,56,11,258,93,68,0,157,717,138,0,853,264,22,1299,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,10,0,0
30503,0,0,0,0,0,0,0,0,3,0,5,0,4,0,4,0,0,0,0,0,0,11,6,24,0,25,12,5,0,22,3,3,53,5,24,0,28,26,16,0,39,0,0,70,26,140,0,169,119,198,0,314,36,19,534,30,119,0,142,97,346,0,446,41,19,644,35,266,4,300,131,1006,4,1147,162,111,1724,98,575,4,675,383,1567,8,1966,250,155,3045,0,0,0,0,0,0,0,0,191,0,192,12,7,0,13,76,7,0,81,159,3,267,18,4,0,21,312,24,0,337,17,3,375,26,18,0,39,399,27,0,423,9,8,468,90,55,0,146,1343,156,0,1499,69,9,1724,73,48,0,116,382,133,0,516,93,4,733,75,132,0,209,303,371,4,677,160,61,1114,289,259,0,550,2813,713,10,3533,705,93,4875,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,4,0,0,4,10,0,20,0,0
30504,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,8,5,17,0,20,3,0,0,3,0,0,22,3,13,0,20,13,9,0,21,3,0,41,19,84,0,103,101,125,0,228,25,9,363,18,65,0,77,50,190,0,245,32,15,366,25,139,0,167,64,500,3,567,133,57,923,66,320,0,392,229,826,8,1060,191,80,1720,3,0,0,5,0,0,0,0,181,4,185,3,0,0,7,73,0,0,73,128,3,206,8,3,0,14,321,17,0,344,16,3,379,12,0,0,17,359,28,0,383,5,0,404,45,38,0,80,1232,157,3,1392,31,11,1516,40,39,0,76,223,68,0,294,38,7,414,49,64,0,117,147,205,0,346,74,29,573,158,149,0,311,2362,468,7,2831,473,54,3679,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,3,0,0,3,23,0,25,0,0
30601,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,7,4,5,0,10,0,0,0,0,0,0,14,0,5,0,10,0,0,0,3,0,0,13,3,37,0,40,10,23,0,31,3,6,78,5,9,0,16,12,21,0,38,10,0,58,11,68,0,80,17,123,0,144,30,33,285,19,127,3,154,39,172,0,213,45,49,453,3,0,0,3,0,0,0,0,206,5,215,0,0,0,0,10,3,0,11,137,3,150,3,5,0,5,48,5,0,47,10,0,67,4,3,0,7,40,0,0,40,5,0,54,11,18,0,30,126,27,0,155,12,0,199,8,15,0,22,45,11,0,61,7,3,93,17,63,0,81,52,83,3,132,41,22,286,46,107,0,153,322,126,3,450,421,38,1064,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,5,0,10,0,0
30602,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,3,16,0,29,0,36,3,0,0,11,5,0,42,5,32,0,37,9,7,0,11,5,3,56,28,108,0,136,43,93,0,134,33,15,311,26,84,0,105,42,177,3,216,34,13,370,53,258,4,313,87,586,3,676,176,176,1343,113,520,3,636,174,861,4,1043,249,215,2144,3,6,0,8,0,0,0,0,411,11,434,9,11,0,26,30,4,0,37,350,15,423,8,15,0,29,85,16,0,96,25,4,149,9,12,0,16,94,19,0,118,15,0,150,33,43,3,79,337,85,0,424,38,13,561,39,53,0,85,112,73,0,190,52,9,336,94,179,0,276,180,264,0,449,158,118,992,199,313,4,516,848,464,4,1319,1039,169,3045,0,0,0,0,0,0,0,0,35,0,40,0,0,0,0,0,0,0,0,30,0,35,0,0
30603,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,4,9,0,8,0,9,0,0,0,0,0,3,14,0,8,0,8,0,0,0,0,0,0,10,11,33,0,41,4,14,0,22,3,7,75,7,6,0,13,7,23,0,35,8,3,54,6,33,0,41,6,77,0,86,24,95,240,20,95,0,120,26,121,0,143,30,109,403,0,0,0,0,0,0,0,0,115,3,124,0,0,0,0,0,0,0,0,80,0,89,0,3,0,3,3,0,0,4,10,0,22,0,0,0,0,5,0,0,7,0,0,6,4,13,0,14,28,9,0,34,6,3,62,6,8,0,16,11,13,0,20,12,5,50,11,38,0,50,24,38,0,54,17,59,179,15,64,0,85,75,52,0,130,239,72,523,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,7,0,7,0,0
30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,9,4,10,0,17,5,6,0,15,8,0,35,6,12,0,14,4,10,0,14,5,3,33,9,21,0,27,8,24,0,30,23,26,101,22,44,0,63,19,34,0,51,35,27,183,0,0,0,0,0,0,0,0,33,3,40,0,0,0,0,0,0,0,0,25,3,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,3,0,4,0,3,12,0,0,13,3,3,18,0,0,0,0,14,0,0,15,3,0,21,6,16,0,18,10,14,0,23,24,29,95,3,20,0,28,36,16,0,58,88,44,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
30605,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,7,0,10,0,0,0,0,6,0,14,0,9,0,13,0,3,0,3,0,3,18,7,21,0,24,3,11,0,18,13,0,58,3,14,0,16,3,12,0,17,3,4,42,9,46,0,62,12,98,0,110,36,93,294,26,95,5,126,15,131,0,151,52,104,427,0,0,0,0,0,0,0,0,157,5,168,0,0,0,3,4,3,0,4,125,3,139,0,7,0,3,9,0,0,11,7,5,29,0,6,0,6,8,0,0,9,3,0,18,3,6,0,11,31,9,0,43,4,4,58,0,20,0,19,11,12,0,22,8,3,52,11,48,4,60,30,76,0,107,47,46,257,16,82,4,107,92,100,3,196,351,74,723,0,0,0,3,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,11,0,13,0,0
30701,0,0,0,0,0,0,0,0,0,0,3,4,8,0,5,0,0,0,0,3,0,14,0,15,0,19,0,3,0,8,3,3,30,4,13,0,20,0,0,0,0,3,3,26,15,50,0,64,11,41,0,51,8,16,129,7,46,0,52,12,64,0,71,5,19,144,6,143,0,152,13,145,0,155,53,145,510,31,276,4,311,37,250,0,283,80,189,866,0,0,0,0,0,0,0,0,140,3,143,0,3,0,3,0,0,0,0,123,0,123,3,3,0,6,3,6,0,7,11,0,26,0,4,0,4,6,4,0,10,0,0,19,5,23,0,28,34,19,0,47,7,0,82,3,21,0,24,4,18,0,28,8,3,59,16,67,0,81,9,55,0,69,40,74,263,19,116,0,139,65,106,0,169,320,83,713,0,0,0,0,0,0,0,0,15,3,24,0,0,0,0,0,0,0,0,21,0,23,0,0
30702,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,9,12,0,14,4,3,0,7,0,0,28,0,10,0,10,0,3,0,3,0,0,17,10,43,0,45,17,30,0,48,16,12,120,4,26,0,33,12,48,0,62,21,9,129,13,83,0,93,22,126,0,145,66,105,413,29,170,0,207,45,219,0,269,99,129,705,0,0,0,0,0,0,0,0,162,5,166,0,3,0,3,7,0,0,9,120,9,140,4,13,0,15,19,8,0,27,7,4,55,0,13,0,10,20,10,0,26,0,0,42,10,17,0,26,54,10,0,65,11,3,107,4,20,0,17,10,9,0,26,10,6,56,10,53,0,65,26,56,0,78,35,66,244,27,114,0,143,138,97,0,233,338,85,805,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,3,0,0,3,14,0,18,0,3
30703,0,4,0,3,0,0,0,0,4,0,6,0,3,0,3,0,0,0,0,3,0,9,3,12,0,13,3,0,0,3,0,0,15,3,9,0,18,0,0,0,0,3,0,18,9,24,0,32,5,11,0,17,8,0,52,7,12,0,19,0,19,0,20,6,0,44,6,38,0,51,6,75,0,85,27,65,225,24,109,4,137,22,104,0,123,44,72,380,0,0,0,0,0,0,0,0,197,0,195,3,4,0,7,3,0,0,3,130,4,141,3,3,0,6,10,0,0,10,11,0,28,0,9,0,6,14,4,0,22,4,0,32,7,19,0,27,31,12,0,41,5,7,79,4,13,0,13,19,11,0,23,4,3,51,15,55,0,71,15,68,0,88,35,70,264,27,108,0,139,94,89,0,187,379,88,791,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,9,0,9,0,0
30801,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,11,0,16,0,3,0,4,0,0,19,0,6,0,10,0,3,0,3,0,0,19,10,42,0,55,7,28,0,32,12,4,105,3,31,0,36,6,36,0,45,6,15,107,5,84,0,84,9,121,0,132,49,82,355,28,178,0,204,24,197,0,218,73,100,599,0,0,0,0,0,0,0,0,113,3,114,0,0,0,0,0,0,0,0,97,4,99,0,7,0,7,8,5,0,12,10,0,24,3,3,0,4,3,0,0,4,0,3,18,0,7,0,11,12,15,0,25,3,0,42,4,8,0,8,4,22,0,29,3,3,47,3,57,0,58,7,54,0,67,21,36,181,13,79,0,96,39,94,0,134,242,48,520,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,13,0,9,0,0
30803,0,0,0,0,0,0,0,0,0,0,4,3,12,0,15,0,3,0,3,3,0,21,7,32,0,38,5,5,0,8,4,3,59,8,42,0,50,14,18,0,31,3,0,87,28,170,0,205,54,158,0,209,34,19,466,23,100,0,125,27,149,0,176,33,23,359,29,180,0,211,58,474,3,532,112,181,1036,92,541,4,635,159,807,3,967,194,228,2022,0,6,0,8,0,0,0,0,485,12,500,7,6,0,15,50,16,3,63,420,14,514,6,20,0,30,151,27,0,180,28,5,237,10,16,0,29,172,16,0,191,8,3,230,15,53,0,73,304,111,0,410,22,13,521,9,47,0,55,56,84,0,138,19,5,220,28,138,0,171,113,213,0,331,101,87,689,75,298,3,374,853,465,7,1317,1073,136,2909,0,0,0,0,0,0,0,0,31,0,34,0,0,0,0,3,0,0,3,27,0,25,0,0
30804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,6,0,0,0,0,0,0,8,0,6,0,6,0,0,0,5,0,4,16,3,25,0,28,4,19,0,22,0,6,54,3,13,0,15,0,22,0,22,5,0,44,4,58,0,62,4,61,0,66,20,67,210,6,103,0,108,9,111,0,121,32,83,337,0,0,0,0,0,0,0,0,54,0,57,0,0,0,3,0,0,0,0,32,3,38,0,3,0,3,0,3,0,3,0,0,6,0,3,0,3,3,0,0,3,0,0,10,0,5,0,7,3,10,0,12,0,3,26,0,9,0,13,4,9,0,13,3,0,23,0,18,0,17,3,33,0,33,10,22,86,3,38,4,45,12,51,0,63,103,27,236,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0
30805,0,3,0,3,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,18,7,24,0,31,0,3,0,3,3,0,37,4,30,0,33,3,4,0,5,0,0,42,15,79,0,89,17,69,0,88,15,4,195,6,52,0,52,13,93,0,105,14,3,177,12,114,0,122,23,250,0,277,75,95,572,39,307,0,346,58,415,0,471,110,109,1046,4,0,0,3,0,0,0,0,273,3,284,0,7,0,8,7,0,0,11,193,3,210,4,19,0,20,22,13,0,31,16,0,65,0,14,0,14,20,7,0,24,7,3,40,13,23,0,33,48,44,0,95,16,4,146,9,23,0,31,24,30,0,51,4,7,91,9,95,3,105,25,111,0,143,44,49,335,31,179,5,214,146,203,0,357,547,64,1178,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,20,3,27,0,0
30901,0,3,0,6,0,0,0,0,3,0,9,0,8,0,9,0,0,0,0,7,0,14,3,14,0,17,3,0,0,7,3,0,28,5,22,0,24,9,3,0,13,0,0,37,13,104,0,120,49,50,0,95,19,9,243,17,49,0,62,27,58,0,83,24,14,183,15,114,3,134,43,169,3,216,87,72,508,58,317,3,377,124,285,3,408,138,97,1028,4,3,0,9,0,0,0,0,362,10,377,10,0,0,11,39,10,0,44,317,3,378,13,8,0,20,218,18,0,237,47,0,312,19,17,0,38,230,22,3,257,5,0,304,64,63,0,126,722,111,5,831,71,16,1049,56,65,0,121,196,47,0,246,81,10,451,82,117,3,207,125,98,0,221,146,55,631,249,279,3,536,1533,301,7,1838,1029,99,3500,0,0,0,0,0,0,0,0,20,0,24,0,3,0,0,0,0,0,0,13,0,22,0,0
30902,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,13,0,14,0,0,0,3,4,0,22,3,3,0,8,0,0,0,3,0,0,12,3,40,0,38,23,14,0,43,8,3,93,0,27,0,25,18,30,0,46,9,3,90,4,76,0,79,15,127,0,137,34,52,301,18,159,0,173,55,174,0,233,59,63,530,0,6,0,7,0,0,0,0,225,0,232,6,3,0,11,17,3,0,21,184,3,222,5,5,0,8,81,10,0,89,31,0,125,5,4,0,9,119,19,0,135,0,0,149,21,33,3,55,271,45,0,310,15,6,383,17,30,0,53,81,24,0,106,16,0,176,37,76,0,110,58,106,0,168,68,38,382,94,154,3,251,628,199,3,827,542,45,1666,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,4,0,4,3,0
30903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,14,4,15,0,0,0,0,0,0,19,3,14,0,19,5,0,0,8,0,0,23,13,43,0,51,26,25,0,49,10,8,120,5,28,0,35,11,26,0,39,6,3,81,8,81,0,91,16,89,3,105,60,48,302,28,173,4,211,63,142,3,206,81,54,549,0,0,0,0,0,0,0,0,172,0,177,7,0,0,9,29,3,0,29,156,0,198,7,10,0,20,123,3,0,124,18,0,167,8,10,0,18,115,12,0,128,4,0,150,35,25,0,54,348,47,0,396,22,7,482,33,23,0,52,57,21,0,80,33,4,169,42,55,0,98,54,60,0,109,50,52,313,133,121,0,259,722,144,0,872,462,71,1653,0,0,0,0,0,0,0,0,17,0,14,3,0,0,3,0,0,0,0,12,0,16,0,3
30904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,4,3,0,5,0,0,19,3,0,0,4,0,10,0,6,0,0,10,0,18,0,23,3,46,0,52,8,24,113,6,38,0,42,14,58,0,70,11,27,155,0,0,0,0,0,0,0,0,60,0,57,3,0,0,3,3,0,0,3,41,0,43,4,0,0,7,20,3,0,23,4,0,29,0,3,0,4,18,0,0,18,0,0,22,7,4,0,10,43,5,0,47,3,0,60,4,4,0,5,4,3,0,7,4,0,20,9,22,0,27,21,23,0,43,11,10,99,26,36,0,56,114,30,0,143,119,19,337,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
30905,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,7,3,11,0,7,3,10,0,15,0,0,26,0,10,0,9,3,13,0,14,0,0,26,0,30,0,30,3,56,0,65,22,13,119,5,62,0,60,13,74,0,94,22,15,191,3,0,0,3,0,0,0,0,65,0,69,0,0,0,0,3,0,0,3,45,0,54,0,9,0,10,19,0,0,25,10,0,41,0,3,0,3,32,0,0,29,0,0,35,6,15,0,18,69,14,0,84,5,3,109,7,0,0,6,18,4,0,23,0,0,31,10,42,0,53,24,51,0,79,32,9,164,26,65,0,93,173,76,0,249,159,9,508,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
