SA3_CODE_2016,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49mo_Mng,SS_NS_49mo_Pro,SS_NS_49mo_TecTW,SS_NS_49mo_CoPSW,SS_NS_49mo_ClAW,SS_NS_49mo_SWks,SS_NS_49mo_MaOpDv,SS_NS_49mo_Lab,SS_NS_49mo_IDNS,SS_NS_49mo_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49mo_Mng,Tot_49mo_Pro,Tot_49mo_TecTW,Tot_49mo_CoPSW,Tot_49mo_ClAW,Tot_49mo_SWks,Tot_49mo_MaOpDv,Tot_49mo_Lab,Tot_49mo_IDNS,Tot_49mo_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
10703,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,4,8,0,10,0,5,4,32,0,0,10,20,0,42,0,14,0,94,0,30,17,317,35,663,51,309,4,1443,8,9,13,96,14,160,8,61,0,377,12,14,9,49,5,53,0,19,0,162,4,10,91,31,5,14,0,6,0,163,0,7,84,15,3,3,0,0,0,112,3,0,36,8,0,4,0,0,0,53,3,3,14,5,0,0,3,0,0,31,0,0,0,13,0,9,0,4,11,40,33,84,277,549,73,952,72,421,23,2474
10704,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,5,5,0,8,3,39,0,15,8,51,9,83,3,44,0,216,30,244,58,773,198,1050,65,498,23,2943,17,50,32,280,98,243,24,123,3,875,10,45,44,139,45,73,8,35,3,397,19,64,115,51,56,23,3,6,0,337,8,41,116,30,24,7,0,4,0,229,6,15,46,13,11,7,0,0,0,98,6,11,25,8,4,3,0,4,0,56,3,18,10,23,3,26,0,4,31,125,98,486,455,1380,445,1520,106,727,65,5275
10801,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10,0,0,3,10,0,19,0,7,0,42,0,4,3,56,4,186,6,71,5,334,3,0,4,12,0,21,0,7,0,44,0,0,9,7,0,7,0,0,0,19,0,7,25,6,6,5,0,0,0,50,0,0,8,4,0,5,0,0,0,23,0,0,8,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,4,15,3,13,70,96,15,240,6,89,10,542
10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,0,0,4,7,0,7,0,5,3,31,0,0,3,7,3,11,0,14,0,48,7,8,3,68,13,205,3,142,0,449,0,3,0,20,3,25,0,23,0,73,0,0,9,19,4,13,0,9,0,55,3,3,47,3,0,7,0,5,0,64,0,3,18,3,3,0,0,7,0,36,0,3,15,3,7,4,0,0,0,30,0,3,3,0,0,3,0,0,0,15,0,0,7,4,0,10,0,5,12,39,13,25,104,139,30,270,7,200,19,798
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,5,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,0,5,9,3,3,0,0,8,4,28,3,3,4,15,3,47,0,33,0,114,7,13,30,225,31,487,24,214,3,1038,6,3,12,39,3,58,9,17,0,157,3,4,8,28,7,31,0,7,0,88,3,8,61,23,24,7,0,8,0,137,3,8,58,11,13,3,0,0,0,93,0,4,24,3,8,3,3,0,0,43,0,3,19,3,0,0,0,0,0,26,0,3,3,6,0,8,0,7,8,38,23,49,218,363,91,646,44,289,17,1738
10805,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,15,0,3,3,17,0,21,0,9,0,59,6,11,9,79,20,322,8,132,4,582,0,3,10,15,0,34,0,22,0,79,0,8,5,10,4,8,0,9,0,34,0,0,36,9,11,3,3,9,0,78,4,5,25,4,0,0,0,4,0,50,0,0,7,4,0,0,0,0,0,22,3,0,8,0,0,0,0,3,0,21,0,0,5,3,0,12,0,8,7,36,22,26,108,151,38,404,9,188,16,964
10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,12,0,0,3,19,9,42,0,20,0,92,7,36,19,247,33,589,16,229,8,1188,7,7,13,68,10,84,3,27,0,215,3,9,14,34,10,39,0,14,0,129,3,33,93,20,23,12,3,5,6,195,5,14,72,11,10,6,0,3,0,118,3,3,33,5,3,0,0,3,0,52,4,3,11,5,0,0,0,3,0,24,4,4,9,8,4,18,3,16,13,74,33,105,258,413,97,800,29,325,31,2089
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,11,3,0,4,18,0,39,3,25,0,89,0,0,0,10,0,4,0,3,0,15,0,0,0,3,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,18,0,0,16,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,9,8,3,3,44,40,3,45,4,34,11,188
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,5,0,3,0,3,0,18,0,0,0,16,4,15,0,12,4,54,12,3,10,122,14,192,8,105,0,461,0,3,4,16,0,15,0,9,0,53,0,0,5,15,0,5,0,13,0,46,7,5,44,7,4,8,0,6,0,83,3,3,46,3,0,4,0,8,0,75,0,0,13,3,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,9,0,0,3,4,0,7,0,5,11,32,24,18,135,191,30,245,16,152,14,827
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,15,3,10,3,22,5,30,0,28,0,104,12,33,20,155,35,284,19,135,5,689,4,12,5,52,16,65,6,29,0,194,3,9,7,33,11,26,0,9,0,103,4,14,33,12,18,11,0,10,0,110,3,7,18,7,0,4,0,3,0,45,0,3,14,0,3,3,0,0,0,26,3,0,6,9,3,3,0,3,0,30,0,6,3,18,9,13,3,9,11,65,35,88,127,313,94,452,32,219,15,1370
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,3,0,3,3,21,0,3,3,5,0,15,0,12,0,41,3,9,15,35,9,168,6,96,3,344,3,3,3,21,4,21,0,9,0,64,0,6,4,12,3,9,0,3,0,36,0,16,30,8,5,3,0,0,3,69,0,4,22,5,3,0,0,3,0,37,3,0,12,0,3,4,0,3,0,24,3,4,7,0,0,0,0,3,0,18,0,0,4,3,5,8,0,0,7,27,16,42,98,91,31,222,10,135,14,653
11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,0,0,0,17,4,0,3,3,0,8,0,3,0,22,0,11,12,19,10,119,0,39,0,213,0,0,4,10,3,21,0,8,0,47,0,0,0,5,5,3,0,3,0,21,0,4,25,12,7,9,0,0,0,54,3,0,13,3,0,0,0,0,0,29,3,3,5,4,0,6,0,3,0,24,6,0,7,3,0,0,6,0,0,24,0,0,3,8,0,4,0,3,10,27,16,23,84,66,35,166,12,62,12,464
11004,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,7,0,0,0,0,3,0,16,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,13,6,4,3,3,10,0,43,4,4,3,25,4,40,8,15,0,104,0,14,24,153,18,453,20,221,10,909,0,0,5,42,18,60,4,32,0,165,3,10,12,22,8,43,0,15,0,117,9,20,75,26,16,17,3,7,0,179,3,12,85,6,10,8,3,17,0,150,6,3,23,4,3,11,3,6,0,60,12,6,24,4,0,7,4,3,0,56,0,0,8,11,0,10,0,5,18,54,38,76,260,299,77,651,39,321,28,1790
11101,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,4,6,0,12,0,9,6,40,0,3,7,42,3,71,5,38,3,177,11,86,27,480,63,1194,52,495,11,2426,18,17,27,157,37,303,24,83,4,668,13,21,26,103,4,109,12,32,0,323,19,26,138,53,30,30,3,13,0,303,8,17,139,23,14,8,0,7,0,210,4,5,48,14,7,3,0,5,0,85,0,10,13,12,4,0,0,3,0,44,0,0,0,12,3,18,3,11,17,72,75,171,429,896,159,1748,94,683,37,4309
11102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,3,5,0,15,0,3,0,17,3,13,0,29,0,72,7,15,20,125,22,236,26,176,0,633,0,7,0,52,9,65,7,40,0,176,3,3,6,33,5,29,0,14,0,92,3,4,40,21,0,3,0,11,0,94,3,0,55,10,10,3,0,3,0,85,5,0,18,0,4,3,0,0,0,31,0,0,12,0,0,0,3,3,0,23,0,0,0,7,0,7,0,3,7,32,16,43,158,269,51,360,38,283,5,1239
11103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,0,16,0,0,0,3,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,9,3,4,9,9,6,14,0,9,10,63,3,19,15,78,17,117,3,65,0,327,29,271,87,958,220,1393,92,720,21,3785,23,80,60,395,81,309,20,150,5,1118,15,55,54,189,55,124,15,54,3,564,18,61,214,81,84,39,5,23,0,531,15,75,227,44,52,12,9,10,3,444,3,26,86,21,11,6,0,6,0,157,14,17,30,9,8,9,0,5,3,95,4,23,12,42,9,31,5,10,33,174,122,629,784,1819,543,2039,153,1036,75,7191
11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,3,6,4,5,5,3,9,4,31,0,3,11,17,7,33,0,15,0,80,10,10,20,187,31,485,22,255,7,1024,3,7,13,56,8,71,0,32,0,195,0,4,10,38,8,27,0,14,0,111,3,3,79,22,15,11,0,3,0,140,3,0,47,10,3,3,0,3,0,74,0,3,16,8,0,0,0,0,0,30,3,0,11,3,3,3,3,0,0,22,0,3,0,11,0,13,0,9,8,43,22,40,210,338,75,649,31,330,19,1716
11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,3,0,3,0,9,3,29,0,3,7,8,3,25,0,11,3,60,13,16,18,163,26,471,25,251,5,988,3,5,14,42,7,71,3,52,3,200,3,14,14,33,6,29,0,17,0,109,11,30,72,14,25,9,0,10,0,172,7,9,37,6,9,3,0,9,0,73,0,7,27,3,4,4,4,4,0,44,3,0,7,3,0,0,0,0,0,17,3,0,3,10,3,6,0,10,20,54,41,77,195,280,94,619,31,358,29,1718
11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,5,4,3,8,0,8,3,29,0,4,9,12,3,30,3,20,0,82,13,11,25,202,49,551,18,275,8,1150,3,9,16,69,16,115,8,46,3,277,3,5,19,47,8,37,3,16,0,144,3,8,54,18,4,9,0,8,0,103,6,8,34,8,3,6,0,0,0,64,4,0,20,3,3,0,0,0,0,36,0,0,12,5,0,7,0,0,0,32,0,3,3,5,0,22,0,8,22,65,30,47,190,365,91,785,31,372,34,1954
11301,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,9,0,0,0,4,9,33,3,0,0,13,4,36,3,10,3,63,7,8,20,63,8,285,0,108,8,514,4,9,3,18,4,33,4,25,0,95,0,0,7,13,8,7,6,12,0,44,3,11,62,15,10,7,0,6,0,111,3,6,37,7,6,3,4,10,3,76,3,4,19,0,7,0,0,7,0,36,6,3,8,3,0,0,0,9,0,29,0,0,11,3,5,9,0,3,12,41,21,42,167,130,48,382,17,187,22,1012
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,8,0,0,0,12,0,0,4,25,0,60,0,36,0,134,0,3,0,4,3,3,0,10,0,28,0,0,0,3,0,0,0,0,0,5,0,4,19,11,3,3,0,0,0,36,0,0,22,0,0,0,0,0,0,25,0,0,4,3,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,7,0,11,58,48,11,77,5,56,4,268
11303,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,10,5,0,6,0,6,3,41,3,4,8,24,7,43,0,21,0,113,13,32,25,364,34,738,23,283,15,1533,10,11,8,115,20,121,3,48,0,338,3,7,4,82,15,41,0,28,0,174,5,47,163,39,28,24,0,9,5,339,6,11,176,34,15,12,0,9,3,262,10,12,78,20,13,3,0,3,3,136,13,16,35,65,4,6,0,5,4,139,7,8,4,32,4,30,3,16,13,119,63,154,511,765,137,1025,35,422,44,3152
11401,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,7,0,3,0,0,0,0,10,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,8,0,0,15,12,4,15,0,8,3,55,0,3,11,30,0,45,3,25,0,110,11,20,21,235,30,607,22,257,6,1215,4,8,11,68,8,83,7,42,0,225,0,11,15,32,9,26,0,10,0,102,3,12,106,30,22,14,0,9,0,192,5,8,80,16,8,3,0,8,0,141,3,4,43,4,4,3,0,3,0,72,6,3,26,5,0,0,0,3,0,41,0,4,9,6,3,22,0,12,14,77,39,75,323,424,86,804,32,369,30,2182
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,3,3,0,3,0,28,0,3,0,10,0,36,0,9,0,65,3,11,8,178,9,331,4,220,9,773,0,6,14,52,0,64,0,28,0,172,3,4,9,34,4,15,0,15,0,88,5,5,39,21,4,16,0,3,0,96,3,6,54,19,9,0,0,0,0,92,3,5,22,6,0,4,0,7,0,43,3,3,11,0,0,0,0,3,0,20,0,0,3,8,0,8,0,4,6,27,22,50,165,331,37,469,13,290,16,1386
11501,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,7,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,0,3,5,13,7,9,0,0,3,35,0,5,7,47,11,115,3,22,0,209,29,279,61,764,206,1190,57,408,14,2999,31,93,45,271,95,389,17,154,11,1096,25,34,34,112,33,111,7,25,6,375,11,37,90,59,30,45,0,4,5,275,18,32,120,36,35,13,0,3,3,257,3,22,45,17,6,7,0,3,0,104,10,15,42,6,12,8,0,0,0,84,0,7,14,14,8,27,3,8,28,108,120,515,451,1324,426,1892,95,627,74,5515
