SA3_CODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
31304,179,35,8,1611,1295,211,150,33,17,1712,1099,177,147,27,10,1459,826,152,135,33,10,1151,508,96,140,23,10,783,174,54,63,19,7,315,38,20,20,11,0,89,17,6,8,4,8,43,10828,1149,1195,260,118,13541
31305,182,41,26,2176,1728,187,193,36,15,2162,1573,238,199,42,9,2063,1383,173,188,42,16,1795,850,105,158,30,11,1147,369,94,84,35,13,597,97,23,43,13,11,188,34,7,24,13,5,80,15818,1279,1441,317,178,19027
31401,283,53,16,1628,958,372,292,68,12,1695,780,294,278,50,14,1412,654,255,249,59,9,1227,377,196,159,45,9,797,181,88,122,39,10,437,82,46,60,18,4,200,20,11,14,11,3,62,9478,1975,2052,437,127,14068
31402,163,28,7,1760,1303,171,142,33,7,1658,1052,100,141,21,7,1319,765,90,119,17,3,1001,518,55,88,8,12,683,176,39,45,13,8,283,41,10,22,3,0,70,11,10,0,0,3,24,12914,1003,1230,241,101,15488
31403,127,27,12,2466,1961,208,141,16,19,2351,1715,234,130,22,10,2107,1450,195,129,25,6,1810,884,136,92,25,14,1150,283,85,68,25,10,471,68,34,23,0,9,136,15,14,3,4,3,43,17631,1417,1072,202,140,20469
31501,94,36,13,1317,1028,57,84,43,17,1231,1065,80,110,45,17,1314,897,56,98,55,10,1118,561,40,98,35,9,742,180,26,42,39,3,292,54,17,16,27,7,121,26,8,15,26,7,81,9488,439,732,372,138,11173
31502,71,24,13,1803,1548,98,90,26,19,1782,1547,92,62,24,20,1739,1216,87,101,37,20,1453,664,46,68,37,13,831,262,34,44,28,7,384,90,20,39,25,13,188,25,8,25,21,9,79,14888,634,680,301,182,16684
31503,77,45,12,808,638,70,114,70,19,914,708,83,135,96,23,1047,669,80,179,101,14,1043,478,58,135,106,18,802,177,38,92,62,14,391,49,17,39,58,7,168,22,9,34,63,5,127,6394,555,1108,719,140,8911
31601,243,45,14,2265,1826,302,241,36,23,2421,1679,320,255,39,10,2301,1357,243,228,45,19,1891,842,185,161,46,14,1247,369,92,88,27,3,583,73,34,39,24,3,162,19,13,7,10,8,59,14091,1795,1747,366,146,18146
31602,315,70,22,3443,2623,487,349,65,24,3546,2371,456,348,79,29,3280,1958,339,347,45,33,2723,1260,243,251,55,19,1831,413,121,146,42,12,740,125,49,68,27,6,280,50,20,26,22,12,131,23283,2706,2572,544,275,29378
31603,322,48,21,3289,2375,385,283,47,27,3115,2204,375,324,56,31,2993,1990,349,280,63,20,2716,1242,253,261,39,21,1821,445,134,124,51,10,769,115,38,51,21,8,231,37,15,30,7,9,97,23246,2538,2364,440,262,28849
31605,298,31,25,2120,1457,338,303,50,19,2157,1426,292,306,54,29,2108,1159,278,262,50,26,1768,827,202,220,46,13,1318,313,146,100,36,7,602,95,58,44,21,3,230,30,30,14,10,8,90,12636,1993,2011,381,159,17175
31606,247,53,13,1355,911,209,280,55,16,1469,948,218,322,58,19,1565,789,202,302,69,18,1386,571,142,267,72,16,1068,213,72,142,94,4,526,76,40,65,50,9,240,19,19,45,42,4,122,8741,1286,2062,572,159,12819
31607,223,42,11,2347,2118,213,248,41,26,2634,2022,208,230,43,24,2525,1722,162,238,46,24,2195,1143,123,175,44,19,1500,372,63,112,43,10,600,111,35,47,25,4,226,19,9,31,24,7,90,16100,1285,1709,385,170,19649
31608,141,21,6,580,401,102,138,28,7,674,391,93,149,30,7,662,339,99,139,27,9,608,230,89,111,24,6,466,86,43,71,25,3,224,32,17,31,12,3,97,5,16,15,3,0,43,3114,637,943,216,64,4974
31701,411,90,56,6768,5855,581,486,118,62,7097,5571,497,465,125,55,6716,4973,487,500,110,62,6140,3132,379,411,129,48,4093,1228,184,257,113,21,1803,336,79,129,69,16,631,109,28,62,56,30,296,55026,3665,3721,1068,580,64066
31801,151,67,28,1734,1497,162,168,58,18,1903,1495,151,199,90,33,1963,1372,149,220,110,28,1879,936,133,172,98,35,1373,372,68,145,98,16,692,97,45,67,59,17,284,35,46,70,69,15,242,12966,1060,1502,743,278,16551
31802,489,101,55,8861,7407,603,587,101,68,8764,6818,554,536,82,65,8058,5636,543,564,114,69,6923,3383,312,445,111,51,4302,1225,185,222,68,40,1745,297,76,89,43,16,532,118,30,44,31,27,245,72237,3722,4322,853,586,81722
31901,273,72,36,3188,2791,261,303,70,26,3452,2839,256,373,95,21,3582,2538,252,332,94,31,3248,1663,187,274,89,29,2245,561,91,147,79,17,891,131,46,52,70,8,313,45,25,53,51,18,202,25010,1685,2302,756,290,30037
31902,190,86,27,1755,1450,140,232,104,28,1959,1482,134,239,100,35,1990,1304,120,273,133,25,1851,934,92,252,138,30,1434,316,56,210,150,30,763,92,33,144,112,12,392,41,22,107,111,20,290,12772,866,1986,1116,300,17043
31903,181,56,12,1643,1532,146,229,56,14,1976,1484,148,255,53,16,1956,1320,129,276,99,19,1847,790,85,272,86,12,1249,226,68,144,90,10,543,82,14,83,65,10,255,27,6,52,46,11,155,12088,918,1821,672,188,15694
31904,162,33,16,1852,1616,162,161,33,21,1988,1514,178,183,45,20,1942,1376,156,208,50,16,1801,850,108,156,36,24,1177,267,49,69,32,9,420,75,11,32,14,5,137,24,9,15,11,10,71,13367,982,1291,323,183,16153
31905,128,21,10,1492,1361,83,141,30,18,1635,1277,88,158,39,17,1584,1234,95,151,52,23,1558,756,93,135,57,27,1064,233,58,83,39,15,423,66,21,39,28,4,160,25,14,32,32,14,108,10700,648,1087,369,194,12995
39797,3,0,0,34,22,0,5,0,0,24,17,0,3,0,0,23,13,0,0,0,0,22,11,0,0,0,0,14,4,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,174,12,15,6,0,202
39999,3492,161,185,11585,5787,1637,3754,181,153,11524,5195,1425,3842,168,183,10824,4371,1169,3497,160,168,9359,3078,799,2539,156,159,6738,1204,338,1163,112,67,2889,392,82,335,76,47,924,151,32,114,72,38,410,58038,10356,27349,1522,1566,98838
40101,392,56,61,13422,12108,523,425,66,88,13216,11075,485,424,58,70,12113,9479,446,386,46,78,10433,5827,320,331,43,62,6590,1994,234,237,39,31,2540,477,88,103,27,20,718,171,42,56,31,24,320,109180,3744,3343,546,792,117609
40102,286,57,24,2079,1616,280,362,60,22,2345,1536,248,366,79,26,2255,1324,222,408,74,32,2050,929,184,327,72,25,1532,375,122,245,80,12,841,106,58,136,64,10,371,52,34,48,41,5,188,14939,1681,2798,618,261,20295
40103,151,27,10,1827,1414,191,200,32,19,1862,1356,209,182,26,18,1789,1270,193,189,25,7,1683,829,139,172,18,7,1170,378,130,138,25,6,674,95,71,72,25,11,270,42,26,42,22,3,139,13537,1371,1454,260,130,16760
40104,138,19,10,1016,780,122,148,27,11,1083,799,120,144,16,15,1092,682,81,126,12,10,917,525,63,112,13,4,714,175,45,82,17,7,328,57,18,29,11,4,120,12,14,22,10,3,66,7388,737,1118,176,84,9500
40105,191,19,19,2439,1953,312,216,40,15,2539,1776,283,220,34,17,2333,1525,284,249,33,19,2104,1047,193,175,21,15,1462,396,122,114,25,18,664,121,47,68,16,3,257,47,24,37,18,12,136,18909,1914,1730,285,206,23048
40106,93,18,0,789,621,88,80,7,8,808,612,91,99,17,8,826,556,86,101,22,9,768,376,79,79,18,7,567,149,55,59,15,3,282,28,17,29,6,3,89,14,15,18,4,0,47,6378,717,788,136,70,8081
40107,182,28,14,2163,1679,229,192,29,16,2144,1532,188,181,22,12,1932,1416,172,194,23,8,1822,1005,164,144,27,15,1352,453,106,117,29,3,707,90,36,44,19,0,192,45,14,26,11,3,105,16079,1470,1466,245,125,19383
40201,107,21,14,1017,799,97,123,25,13,1059,805,71,132,27,12,1043,710,64,129,11,16,934,377,49,117,21,14,580,144,17,62,21,4,242,40,13,20,21,4,96,16,3,16,8,5,46,7666,514,965,189,110,9445
40202,199,47,20,2602,2386,128,211,65,32,2820,2277,123,243,54,34,2732,1910,91,247,44,31,2320,1151,79,141,31,23,1424,333,48,73,26,6,488,93,20,34,10,3,161,23,6,22,8,5,69,21522,845,1641,421,271,24701
40203,171,31,24,2696,2251,157,204,31,13,2656,2266,153,174,23,19,2631,1999,132,167,11,19,2334,1205,91,121,21,12,1452,446,58,73,20,3,595,88,16,33,12,10,153,34,16,15,4,13,84,20519,1102,1475,239,203,23530
40204,311,49,51,5147,4592,331,358,61,38,5380,4330,302,323,53,51,5057,3379,231,325,47,40,4022,2172,179,266,29,40,2682,708,119,144,26,24,1022,149,33,47,15,13,256,58,22,24,17,6,131,39428,1997,2611,455,414,44910
40205,219,34,18,2112,1736,180,267,34,24,2241,1674,196,271,37,19,2196,1550,175,243,26,14,2012,985,135,218,27,20,1378,393,60,118,29,10,611,89,39,74,14,6,219,33,20,14,10,3,78,17773,1277,2001,310,175,21526
40301,153,11,15,1112,883,137,147,21,12,1194,852,131,157,23,6,1171,877,129,151,29,8,1195,594,116,124,25,17,881,240,77,96,24,7,442,71,28,31,14,0,145,33,21,21,13,7,89,9720,979,1161,205,123,12187
40302,227,32,17,2217,1898,201,235,37,17,2392,1804,165,252,24,21,2259,1666,138,254,31,20,2107,1185,135,173,19,13,1532,434,72,152,34,10,698,125,29,59,14,9,230,38,12,30,16,7,100,18163,1219,1992,283,194,21844
40303,216,27,11,3012,2649,194,220,30,18,3119,2632,177,261,35,20,3125,2493,147,233,24,18,2915,1588,122,197,34,19,1961,594,89,147,27,11,863,167,36,59,22,11,295,71,25,38,27,13,160,23809,1227,1823,294,201,27353
40304,457,67,29,4001,3220,383,567,76,29,4278,3071,311,566,87,27,4060,2695,312,507,91,41,3636,1888,238,431,80,39,2682,632,150,297,78,27,1183,156,55,105,50,10,379,59,22,42,36,11,160,30405,2262,4096,707,374,37846
40401,311,35,31,4022,3747,361,390,39,45,4576,3501,358,365,36,40,4303,3059,312,374,48,44,3832,2114,233,279,38,26,2688,709,159,190,38,20,1114,203,66,80,33,11,387,65,36,38,22,17,180,33280,2403,2887,427,386,39378
40402,173,25,44,4531,4291,235,238,30,41,4837,4146,251,234,39,30,4695,3539,271,253,29,47,4141,2167,183,163,33,37,2578,688,114,110,39,11,969,150,60,43,18,15,284,67,19,20,17,14,135,35437,1687,1682,300,376,39487
40403,209,29,38,5022,4677,253,263,34,45,5269,4400,334,262,29,45,5060,3726,287,237,27,30,4301,2341,207,211,12,27,2794,805,119,108,29,20,1081,211,40,77,16,6,351,67,27,44,16,19,170,38752,2004,2033,270,367,43418
40501,147,41,22,1577,1328,124,169,37,23,1679,1255,122,204,45,15,1638,1153,120,198,47,22,1542,753,81,185,75,16,1113,279,69,142,66,10,564,75,37,52,51,10,225,30,17,40,50,8,146,10955,869,1450,495,177,13942
40502,122,62,13,857,671,93,161,43,11,984,723,76,203,60,18,1082,690,104,193,56,18,1055,496,74,219,75,15,875,167,61,111,74,5,423,68,25,75,38,4,206,25,10,39,69,6,154,6097,675,1370,571,148,8860
40503,89,33,7,976,890,70,110,36,16,1116,939,80,136,63,23,1245,917,74,181,69,18,1255,566,78,151,65,13,875,183,35,106,47,5,380,46,17,55,41,10,168,14,10,18,46,11,97,7823,537,1052,485,144,10046
40504,109,37,19,729,627,87,186,18,16,930,693,97,163,33,23,1009,632,81,199,66,20,1001,470,69,180,59,15,795,140,50,110,45,13,352,31,18,42,41,5,140,25,20,40,36,16,135,5598,606,1283,433,184,8105
40601,242,72,34,2458,2107,209,319,82,46,2761,1992,210,309,102,23,2639,1823,193,323,126,39,2502,1108,127,266,118,29,1642,337,72,138,90,14,654,92,45,81,56,14,284,43,23,42,39,13,165,17792,1305,2286,869,342,22594
40602,43,19,18,1462,1502,55,63,16,18,1647,1457,48,84,13,20,1620,1225,64,85,27,15,1416,713,45,87,26,21,887,265,25,45,11,13,357,65,10,35,10,0,119,24,6,7,15,5,62,12692,379,575,177,170,13987
40701,227,49,17,1452,1079,134,261,49,20,1548,1157,143,339,72,22,1735,1149,165,349,82,19,1768,830,134,335,91,26,1420,331,95,214,91,16,744,89,32,102,83,9,321,36,20,89,60,17,210,10150,1019,2354,667,207,14400
40702,251,109,41,2922,2641,276,333,101,48,3402,2443,268,397,131,49,3287,2178,227,428,137,40,2996,1533,206,390,154,48,2336,534,138,317,154,22,1160,142,43,161,118,9,472,70,45,100,123,19,355,22123,1793,2966,1210,413,28512
40703,298,100,32,2813,2446,229,404,140,52,3268,2353,222,422,149,53,3209,2278,251,426,151,51,3160,1536,177,383,177,31,2303,528,100,271,163,31,1090,138,53,135,94,22,439,76,40,77,97,31,319,21465,1554,2940,1261,468,27691
49797,0,0,0,10,7,0,0,0,0,13,14,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
49999,1414,25,54,3675,1930,447,1572,47,78,4075,1942,442,1634,59,62,4135,1719,327,1561,53,55,3712,1165,209,1097,57,68,2598,487,107,502,47,29,1166,162,34,154,24,8,375,61,11,51,30,25,185,18810,2837,11595,492,577,34311
50101,361,81,25,2401,1641,287,399,58,17,2398,1450,225,347,62,27,2102,1293,215,349,68,28,1953,960,133,290,76,22,1483,365,95,165,71,13,710,87,36,56,61,9,246,40,29,44,35,18,164,14281,1540,2734,666,237,19460
50102,307,73,46,4771,4430,301,383,79,48,5245,4118,312,375,89,40,4932,3651,286,383,96,49,4467,2187,184,309,101,34,2815,736,106,204,85,27,1161,191,46,92,57,15,406,78,23,47,52,15,211,36431,1905,2849,770,436,42390
50103,122,45,13,886,692,69,130,61,18,968,745,76,196,63,13,1095,724,84,185,72,25,1084,527,63,215,73,17,900,208,50,131,90,18,503,74,32,69,76,7,259,30,11,52,64,3,159,5897,579,1296,645,157,8572
50201,287,56,18,2939,2481,237,299,46,26,3090,2391,242,332,65,33,3072,1975,224,269,48,17,2530,1276,165,265,57,23,1793,470,103,144,47,18,786,126,41,59,24,7,250,70,21,42,23,5,161,21708,1580,2352,495,249,26378
50301,246,48,22,3876,3311,381,343,71,23,4131,3166,375,319,63,20,3946,2814,334,296,46,24,3511,1963,301,263,50,18,2600,896,185,183,74,19,1349,285,108,94,26,6,520,138,74,76,36,5,331,34210,2513,2465,506,231,39927
50302,784,124,88,21691,18356,1369,887,105,101,20821,15432,1211,830,105,90,17669,12617,961,769,94,92,14535,8145,784,597,85,67,9687,3291,460,377,85,52,4263,868,180,161,40,26,1272,325,89,84,36,34,564,170490,8479,6457,991,1041,187451
50401,287,42,24,2554,2089,282,282,42,25,2718,1889,264,311,41,36,2538,1651,256,278,40,17,2237,1179,179,244,35,7,1653,506,124,131,28,15,813,139,41,51,14,3,251,54,18,30,9,8,116,20544,1929,2351,364,259,25443
50402,143,33,6,980,765,116,173,35,11,1097,745,153,165,27,3,1091,645,114,166,22,12,962,482,90,140,29,8,749,218,54,90,28,6,389,63,24,32,12,3,133,22,8,24,13,0,61,6896,788,1205,247,71,9214
50403,423,95,40,5961,4978,597,466,78,62,6185,4682,566,475,90,38,5850,3709,433,437,99,31,4705,2391,314,332,91,33,3155,900,162,169,57,11,1308,263,83,80,61,10,494,86,27,37,32,5,192,45834,3481,3574,825,430,54150
50501,551,71,31,4702,3897,512,612,69,34,5117,3573,491,570,92,32,4752,3090,421,581,80,29,4202,1980,321,460,66,27,2852,773,175,252,61,19,1279,216,59,85,29,10,394,74,30,31,22,11,158,37573,3156,4361,672,335,46089
50502,597,97,49,7620,6130,729,639,80,54,7639,5602,694,634,79,72,7074,4637,654,556,92,59,5998,3282,445,477,76,40,4322,1331,348,317,71,27,2095,408,116,134,60,20,745,150,83,82,38,20,363,59072,5029,5111,784,569,70563
50503,645,91,41,4923,3652,588,714,113,54,5119,3122,521,639,109,32,4421,2340,437,514,81,35,3406,1557,276,385,70,30,2318,601,154,205,45,19,1021,172,63,68,20,11,326,69,24,34,9,4,139,34167,3682,4946,810,377,43987
50601,180,37,12,1758,1345,161,195,33,9,1742,1209,135,220,30,10,1607,1126,133,195,30,20,1502,775,99,153,36,15,1077,324,61,84,21,6,496,77,18,42,15,3,155,24,16,20,13,8,78,14379,1133,1667,293,139,17605
50602,252,46,32,6447,5395,361,281,45,27,6107,4902,375,286,28,44,5632,4000,281,259,27,41,4604,2615,220,229,38,34,3130,1008,146,150,34,21,1355,254,51,51,19,10,386,81,35,27,23,11,174,51933,2551,2424,373,412,57696
50603,306,45,41,6971,6050,521,358,51,44,7031,5594,510,380,63,52,6594,4776,433,316,61,34,5619,3308,322,275,55,34,3993,1318,178,168,32,18,1714,296,67,82,31,15,492,100,32,20,26,9,191,56889,3364,2771,512,460,63997
50604,280,56,15,2636,2094,241,300,45,19,2709,1811,215,288,57,23,2389,1584,205,259,30,27,2099,1232,148,227,38,5,1651,492,92,128,33,8,758,145,30,49,31,4,254,40,17,22,12,12,101,19625,1714,2319,431,210,24306
50605,175,17,9,1545,1260,175,190,31,20,1671,1142,157,176,34,13,1518,1034,146,177,22,15,1394,715,117,141,37,14,1018,298,69,95,34,3,500,93,26,50,11,3,186,44,9,32,12,3,103,11522,1131,1431,277,121,14475
50606,85,17,4,484,326,72,86,26,4,511,328,80,87,25,5,529,273,55,67,24,4,423,183,38,75,20,0,317,69,24,25,17,0,133,24,11,15,14,0,65,10,9,9,13,0,32,3194,462,690,187,54,4583
50607,90,20,10,1361,1055,151,140,20,6,1381,990,169,140,31,8,1338,928,155,133,30,10,1252,616,131,126,24,3,899,295,75,89,23,10,488,88,30,32,16,5,172,20,15,24,11,3,62,10600,1138,1078,216,94,13119
50701,350,50,32,4786,3822,370,392,70,45,4699,3263,396,349,56,30,4098,2533,304,272,51,26,3189,1675,175,225,38,14,2122,556,114,119,39,12,840,155,47,43,15,14,283,59,23,25,10,4,126,35175,2624,2666,513,336,41309
50702,227,47,21,2778,2355,309,252,53,18,2986,2167,271,275,48,23,2787,1969,254,261,24,20,2534,1255,173,210,41,18,1694,634,102,145,35,14,928,148,48,66,26,5,294,64,26,30,15,10,147,22431,1846,2072,372,210,26931
50703,82,17,9,1596,1411,87,86,17,12,1608,1325,82,70,12,8,1488,1071,64,65,11,6,1219,671,40,49,3,15,777,199,26,20,11,4,259,62,10,7,4,5,83,16,6,5,3,0,30,11296,515,639,118,93,12657
50704,350,38,25,4093,3467,385,347,80,24,4307,3310,393,356,49,24,4134,2870,373,362,56,31,3693,1841,297,298,65,24,2523,725,185,180,48,20,1163,202,77,67,39,10,394,78,41,46,25,11,192,33990,2680,2745,523,280,40209
50705,342,49,21,3179,2685,238,337,61,22,3336,2500,192,316,65,17,3096,1806,168,254,53,20,2308,1099,119,191,32,23,1461,385,54,97,29,10,572,102,21,31,19,6,183,50,9,19,18,3,97,25516,1396,2446,471,231,30054
50901,313,79,22,2425,2102,242,373,119,28,2857,2063,235,467,104,28,2894,1919,216,455,153,33,2775,1311,166,412,181,29,2104,544,89,287,164,30,1116,138,40,126,120,17,441,53,28,88,106,24,298,17833,1537,3153,1226,323,24069
50902,286,87,32,2145,1655,267,334,135,42,2435,1705,264,420,174,48,2614,1641,238,457,180,36,2556,1139,247,369,158,53,1966,451,155,255,196,21,1073,168,74,159,156,15,575,60,47,148,143,13,407,15021,1922,2982,1484,359,21766
50903,155,59,7,1100,835,116,178,85,16,1226,816,135,191,79,14,1232,729,118,204,112,11,1180,524,81,204,96,19,926,197,70,136,102,9,526,59,39,81,67,6,259,34,12,50,83,14,193,7087,886,1476,804,147,10401
51001,106,27,13,1585,1336,121,79,19,20,1568,1233,109,94,26,24,1477,1144,107,93,24,16,1383,833,58,69,26,23,1011,270,47,40,17,7,384,79,13,13,12,4,120,25,6,5,3,3,49,12793,729,686,182,200,14587
51002,45,9,23,2917,2641,75,35,13,29,2797,2306,49,25,13,18,2414,1741,48,24,12,23,1839,889,30,15,8,8,944,262,12,9,7,4,297,53,3,7,7,3,72,14,0,3,0,0,23,22465,428,312,83,203,23495
51003,57,13,32,4957,4503,86,45,5,27,4661,3827,64,45,17,37,3986,2817,73,46,8,25,2976,1359,53,37,11,15,1470,351,24,5,4,8,393,48,3,7,3,0,63,22,3,0,3,6,32,35157,599,405,104,264,36533
51101,96,27,10,790,583,80,127,34,19,842,589,87,130,33,13,848,485,67,101,40,17,713,341,40,83,29,8,505,126,37,45,38,7,242,45,18,36,32,3,122,24,3,23,25,3,79,5154,530,844,309,116,6952
51102,58,13,6,530,386,61,65,13,11,537,397,36,52,13,8,508,326,37,60,15,10,452,228,29,60,9,6,333,84,16,44,19,4,157,27,4,12,9,4,52,11,3,12,0,7,35,3626,327,460,110,84,4616
51103,80,16,17,2692,2392,126,93,17,21,2646,2213,109,82,17,24,2447,1811,109,86,17,18,2036,988,77,66,21,16,1166,335,28,39,10,11,430,79,17,7,12,9,123,36,11,6,4,4,58,21320,782,638,160,176,23072
51104,227,52,23,2661,2434,206,226,80,31,2975,2248,215,278,95,34,2873,1868,215,297,89,39,2502,1270,149,241,98,29,1790,468,86,135,86,12,783,113,48,82,68,9,322,37,38,39,34,10,158,19801,1454,1932,762,258,24199
59797,3,0,0,229,209,8,4,0,0,216,221,4,3,0,0,230,146,4,3,0,3,154,57,3,0,0,0,62,16,0,0,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,1536,22,23,5,8,1595
59999,2009,80,78,5924,3040,678,2213,95,108,6135,2842,650,2156,67,104,5820,2290,514,1846,68,105,4818,1562,331,1424,80,77,3476,643,153,647,46,49,1547,218,51,174,27,13,474,81,20,77,35,17,229,31862,4660,16256,754,848,54379
60101,48,4,0,329,251,21,39,3,3,323,242,19,36,3,9,310,232,25,29,3,12,294,131,7,30,6,3,176,47,8,13,0,0,72,12,5,5,4,0,23,6,0,3,6,0,14,2334,141,288,37,47,2838
60102,160,9,17,1575,1388,102,144,15,16,1667,1356,142,169,25,16,1706,1284,118,174,24,20,1620,797,86,116,27,9,1029,257,45,99,24,11,431,71,6,46,13,3,140,32,14,19,12,4,76,12486,752,1260,169,139,14804
60103,168,16,24,2258,2055,127,161,16,24,2386,2095,124,185,18,35,2456,1976,110,178,15,25,2310,1150,89,134,21,18,1412,380,52,84,23,10,549,96,29,27,18,7,172,47,17,13,8,12,95,18021,815,1319,187,241,20581
60104,137,11,5,859,646,77,119,8,8,855,583,73,118,14,5,797,595,64,142,15,7,820,348,44,111,24,9,538,136,20,69,11,5,241,29,17,37,12,3,96,16,3,15,3,3,44,6134,476,1006,138,82,7840
60105,337,27,35,5814,5196,310,325,45,49,5917,4962,269,375,40,39,5691,4357,262,312,34,50,5019,2634,222,298,42,23,3214,918,138,223,34,23,1331,215,37,95,29,7,381,87,27,41,25,18,195,44837,1943,2676,348,402,50197
60106,61,8,7,309,224,29,64,10,8,332,241,39,83,9,7,370,245,29,88,13,0,377,128,22,55,17,7,216,49,20,39,16,3,128,16,11,18,11,3,58,7,7,10,5,0,31,2218,188,544,102,42,3102
60201,257,30,30,4098,3896,255,316,36,38,4537,3683,296,293,37,33,4337,3364,249,311,50,29,4012,2105,178,284,34,45,2656,717,108,158,33,21,1028,194,44,52,21,18,325,78,22,31,10,13,154,33119,1731,2317,329,360,37848
60202,86,21,11,501,451,50,95,21,8,632,434,52,103,33,6,634,355,77,139,57,14,637,318,42,129,36,3,535,86,28,91,42,8,255,27,21,44,16,0,108,12,6,35,20,0,73,3522,388,880,307,75,5169
60203,131,41,15,1235,1089,102,161,49,14,1415,1170,105,174,55,30,1532,1096,125,223,88,16,1552,701,115,174,81,19,1086,244,72,102,67,13,503,60,26,71,45,10,213,23,16,50,54,13,158,9300,771,1325,531,186,12110
60301,36,17,9,201,151,18,59,12,9,259,166,18,56,19,8,268,150,14,64,29,11,267,112,17,63,27,8,235,36,20,37,22,4,125,19,6,15,23,0,69,7,10,17,12,0,50,1384,138,430,185,68,2207
60302,81,21,6,516,386,54,119,26,9,590,391,44,90,33,5,566,396,36,147,39,9,629,240,35,110,21,5,413,89,35,63,28,7,221,32,9,27,14,0,76,5,4,19,18,6,57,3485,272,822,228,79,4886
60303,40,6,10,232,161,26,41,11,7,235,201,20,45,5,9,277,197,26,44,14,6,284,144,26,58,19,5,250,61,20,27,18,0,124,20,7,24,10,0,54,5,11,3,11,3,35,1537,162,326,96,53,2170
60401,129,22,18,1928,1902,154,157,30,27,2266,2016,136,158,45,27,2386,1686,116,191,56,28,2076,1070,89,155,41,19,1375,299,53,75,28,18,478,80,22,29,36,8,171,30,20,30,17,13,107,15803,863,1201,331,252,18442
60402,114,14,21,1799,1710,114,177,11,35,2039,1635,118,190,47,24,2011,1500,112,159,47,25,1844,934,85,144,36,25,1229,306,72,109,31,11,529,82,31,50,29,8,198,27,23,37,23,20,118,14187,796,1244,301,229,16756
60403,78,36,11,720,657,54,86,32,17,847,678,60,92,31,17,882,604,70,125,31,14,849,365,47,107,44,9,573,117,24,54,35,4,247,32,12,25,16,4,94,16,7,27,24,4,82,5634,377,751,310,136,7211
69797,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,55
69999,322,13,11,948,562,104,429,15,21,1126,586,86,390,11,25,1099,524,80,408,16,19,1050,396,48,308,15,22,790,129,18,108,10,7,278,51,6,23,3,4,85,15,0,25,8,7,54,5408,613,2817,126,170,9138
70101,109,22,37,2887,2603,220,117,9,25,2972,2241,197,134,18,15,2608,1838,162,102,21,22,2145,1155,122,94,17,9,1398,479,79,58,16,10,643,112,30,24,13,8,178,38,11,4,15,3,82,24769,1291,906,183,248,27391
70102,121,18,20,2613,2158,132,161,16,25,2494,1851,134,141,21,27,2173,1590,123,129,11,16,1881,1034,86,115,15,24,1278,441,44,58,9,4,560,100,13,34,6,9,167,36,4,10,9,4,61,20048,910,1085,162,251,22456
70103,69,8,13,1630,1368,85,86,15,11,1563,1229,67,87,20,16,1426,953,62,66,20,12,1114,555,43,54,23,11,691,184,25,38,21,5,263,30,9,19,10,0,72,13,3,9,4,3,39,13494,488,593,164,123,14865
70104,65,3,11,881,637,74,52,10,5,779,520,68,60,10,3,654,416,45,46,3,10,521,255,18,24,9,3,308,100,20,13,5,3,133,28,5,4,0,0,43,10,3,8,0,0,19,6354,472,441,64,73,7409
70201,61,3,3,1670,1579,98,78,5,15,1776,1511,110,79,7,27,1731,1375,100,80,15,8,1570,954,70,68,14,14,1126,368,38,38,14,10,463,99,10,19,5,3,140,36,8,10,0,3,61,14810,631,620,83,144,16290
70202,7,4,3,168,162,11,4,3,7,186,161,5,6,4,0,183,153,10,7,3,4,176,119,16,4,0,3,142,46,8,7,0,3,62,8,0,0,3,0,19,8,0,0,0,0,6,1725,80,59,22,37,1919
