SA3_CODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
30402,3,0,0,4,0,0,0,11,4,0,0,0,0,0,0,3,0,3,0,4,0,0,0,6,7,6,0,10,0,0,0,17,46,128,348,461,370,228,55,1644,274,135,131,136,98,66,4,851,11,6,14,12,6,3,0,58,1464,1320,1638,1994,1329,554,91,8389
30403,62,58,49,50,32,6,0,249,10,7,3,0,3,0,0,28,0,0,0,0,0,0,0,4,73,72,56,52,35,6,0,287,80,173,294,323,300,169,35,1360,1055,570,444,333,290,133,14,2834,36,21,26,25,18,6,5,134,5643,5866,4919,4460,3097,902,119,25011
30404,10,9,8,3,0,3,0,27,6,0,0,0,0,0,0,3,3,3,0,0,0,0,0,11,15,13,7,7,0,3,0,42,35,102,328,289,202,94,18,1070,550,403,262,230,190,80,8,1720,26,24,19,10,18,0,4,101,4001,4315,3359,3197,2081,506,54,17509
30501,242,384,368,266,151,23,0,1429,55,99,85,51,25,6,0,310,4,27,19,24,15,0,0,88,305,507,466,331,186,29,0,1826,130,799,1270,1010,599,231,47,4101,3181,5543,4528,2925,2196,538,56,18970,229,303,222,187,143,56,49,1183,25354,56392,50986,40150,21901,3981,401,199176
30502,13,10,3,3,0,0,0,24,6,3,3,0,3,0,0,14,0,3,0,3,0,0,0,4,16,14,3,7,3,0,0,45,45,182,363,334,182,64,24,1198,324,289,203,135,119,39,7,1124,19,19,17,17,3,3,4,76,2379,3440,3350,2933,1675,441,71,14287
30503,83,127,88,95,63,10,0,463,14,12,15,16,7,0,0,65,7,5,8,7,5,0,0,31,100,147,110,113,70,10,0,551,76,368,641,685,462,209,48,2494,1129,1704,1367,989,816,272,29,6303,71,102,81,68,63,25,18,418,8569,16421,14991,12940,7771,1776,221,62681
30504,34,52,34,22,11,7,0,165,8,9,4,9,0,0,0,26,0,3,6,3,0,0,0,12,46,59,50,32,16,7,0,209,68,232,509,524,382,170,27,1913,945,853,601,471,362,166,25,3418,52,60,42,26,29,8,4,225,6003,8924,8178,7140,4400,1150,121,35917
30601,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,4,0,3,4,0,0,0,8,31,132,267,308,252,130,14,1133,321,223,277,258,200,71,9,1359,27,18,23,27,26,17,3,134,2125,2477,3136,3250,2165,597,47,13795
30602,0,0,0,0,0,0,0,0,9,5,4,3,0,0,0,26,0,9,7,11,3,0,0,41,9,15,17,16,7,0,0,62,31,166,361,349,346,175,54,1488,922,1032,883,819,716,229,19,4627,95,108,103,92,59,23,21,489,7321,11059,12095,11929,8187,1903,224,52712
30603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75,140,208,236,154,55,890,173,161,162,205,237,82,17,1031,48,50,27,42,27,26,4,223,1829,2262,2279,2979,2653,737,168,12911
30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,82,97,121,67,27,408,87,111,77,119,99,27,8,538,15,9,18,18,8,5,0,74,648,1106,1108,1318,1037,303,60,5581
30605,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,34,111,185,322,321,227,62,1259,257,207,201,267,281,96,21,1335,30,26,38,30,31,24,15,190,1993,2218,2660,3401,2930,913,185,14297
30701,0,12,5,8,0,0,0,23,0,6,8,12,8,0,0,26,3,15,6,4,11,0,0,34,3,27,21,19,18,3,0,93,98,271,433,601,624,437,185,2652,345,515,449,455,358,106,28,2266,51,34,54,70,47,21,17,296,2809,4749,4574,4994,3724,1241,373,22463
30702,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,11,0,0,0,3,4,3,0,13,68,179,264,432,531,383,154,2015,333,329,293,319,326,137,12,1748,50,21,35,35,37,38,9,218,2732,3330,3666,4249,3306,1175,281,18733
30703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,102,219,327,404,337,106,1546,303,222,214,238,264,103,18,1373,34,23,23,33,40,35,23,216,2219,2212,2729,3402,2922,1033,240,14752
30801,0,0,0,0,0,0,0,11,0,8,5,0,0,0,0,15,0,3,4,3,3,0,0,20,0,12,10,3,7,0,0,42,66,179,203,257,225,108,27,1057,282,585,537,483,302,48,9,2246,39,27,51,44,30,6,4,198,2128,3875,3882,3644,2254,494,86,16361
30803,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,8,0,0,5,0,0,0,0,7,6,3,8,4,0,0,0,21,62,239,431,435,484,256,79,1986,1069,962,715,788,799,211,32,4573,80,82,57,75,63,23,21,402,7880,9265,9087,10032,7411,1532,261,45461
30804,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,4,0,0,0,0,10,23,87,144,179,227,149,78,890,112,217,227,208,163,53,3,988,25,22,22,19,18,12,3,130,1018,1644,1743,1846,1357,422,128,8153
30805,0,0,3,0,3,0,0,7,30,197,230,143,54,0,0,655,0,3,8,10,4,0,0,23,32,206,235,153,60,5,0,684,23,164,204,242,194,102,21,953,509,626,571,615,477,93,9,2903,47,29,48,49,29,15,9,224,3918,5637,6132,6335,3807,679,83,26594
30901,15,11,4,3,0,0,0,38,21,7,3,3,3,0,0,32,9,4,0,5,0,3,0,18,40,22,7,9,3,7,0,87,35,294,480,460,372,206,39,1884,948,623,460,465,393,177,39,3095,60,65,62,42,48,21,13,308,6503,7611,6859,6325,4394,1382,168,33248
30902,3,3,3,0,3,0,0,13,3,3,0,0,3,0,0,7,0,3,0,0,0,0,0,7,3,5,7,0,6,0,0,21,23,197,331,295,344,145,24,1367,457,366,307,292,310,112,10,1852,38,35,29,34,22,10,6,180,2954,3332,3763,4022,3068,821,78,18040
30903,13,7,3,3,3,0,0,22,3,0,3,0,0,0,0,8,4,3,0,0,0,0,0,12,19,11,9,7,3,0,0,44,29,150,349,376,378,224,35,1532,482,278,211,218,206,95,19,1516,37,28,31,25,20,15,0,165,3263,3578,3616,3979,2884,1013,126,18448
30904,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,8,13,53,126,206,199,111,31,733,132,79,92,92,88,34,11,524,10,7,18,7,12,4,3,55,625,628,889,1105,871,302,72,4494
30905,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,24,129,281,319,227,99,19,1102,103,84,106,100,97,35,8,529,9,7,13,14,5,4,0,52,790,1081,1539,1645,1139,325,41,6559
30906,9,3,0,0,0,0,0,10,3,4,0,0,0,0,0,5,0,3,0,0,0,0,0,3,9,7,0,5,0,0,0,18,59,231,403,404,347,165,16,1626,372,301,287,236,231,95,18,1538,27,30,37,39,18,10,9,162,2845,3654,4113,4180,2947,794,86,18623
30907,38,16,4,3,4,0,0,65,5,3,0,0,0,0,0,12,3,0,5,0,3,0,0,16,42,13,11,8,8,0,0,90,68,413,845,754,525,279,43,2930,1019,752,621,525,453,134,11,3526,90,82,69,74,46,21,11,395,8145,10550,11236,9942,5773,1432,145,47224
30908,16,14,7,3,0,0,0,44,3,3,0,0,0,0,0,9,0,0,0,4,0,0,0,4,25,18,9,9,0,0,0,58,39,168,364,364,276,149,30,1389,487,479,428,351,325,114,8,2187,36,47,23,25,23,15,10,170,3757,5225,5309,5043,3425,845,78,23684
30909,11,9,8,9,4,0,0,41,4,12,4,7,3,0,0,38,0,5,3,4,0,0,0,18,20,33,13,18,5,4,0,97,39,181,300,320,272,133,32,1270,662,884,699,566,586,197,17,3615,74,78,62,58,62,18,11,357,5518,9752,9552,9531,6761,1785,177,43075
30910,5,5,6,3,0,3,0,25,27,12,3,6,0,0,0,55,0,5,4,0,0,0,0,20,35,27,18,12,0,3,0,98,40,149,290,310,338,222,42,1386,609,620,412,361,297,104,23,2422,40,38,28,44,38,16,0,208,4396,6218,5396,5036,3553,1118,151,25868
31001,17,11,7,4,0,0,0,38,3,3,0,0,0,0,0,6,3,0,6,3,3,0,0,13,21,10,12,7,3,0,0,56,34,136,253,249,188,56,17,935,494,595,483,489,398,107,6,2583,48,57,50,52,31,11,6,266,4363,7552,7793,7830,4738,948,64,33291
31002,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,6,3,0,0,0,0,0,9,50,162,285,387,451,303,112,1747,369,355,311,333,308,115,15,1815,42,36,33,44,41,22,17,231,2667,3733,3708,4196,3038,963,201,18508
31003,14,7,6,4,4,0,0,39,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,13,20,16,10,6,3,0,0,54,34,206,318,311,274,102,18,1268,867,764,634,615,570,126,18,3599,67,42,50,60,34,11,10,274,5890,7487,7708,7741,5181,1008,104,35128
31004,16,9,9,3,0,0,0,32,3,0,0,0,0,0,0,3,5,3,0,0,0,0,0,10,25,10,10,6,0,0,0,45,35,215,316,241,167,51,4,1028,605,428,317,235,198,56,3,1846,42,40,38,46,16,8,7,198,3989,4818,4722,4242,2618,522,47,20975
31101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44,84,102,116,81,23,468,100,76,94,81,80,29,0,469,12,6,6,12,10,6,3,62,771,831,1057,1231,929,284,57,5154
31102,10,3,3,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,0,3,0,0,0,0,16,20,73,128,117,120,35,7,502,252,202,162,155,123,33,0,930,22,21,14,20,11,5,0,82,1756,2161,2345,2178,1490,340,27,10294
31103,3,6,0,0,0,0,0,12,7,7,0,0,0,0,0,12,3,0,0,0,0,0,0,3,10,12,0,0,3,0,0,28,54,152,213,260,238,79,8,1004,536,351,245,240,225,71,4,1673,40,35,35,26,23,11,0,174,3669,4193,3894,3789,2548,519,38,18660
31104,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,23,120,287,294,211,63,18,1022,168,111,102,95,92,33,3,594,10,8,22,8,16,3,0,63,1203,1191,1593,1579,986,249,28,6836
31105,9,8,4,0,4,0,0,22,0,3,0,3,0,0,0,7,0,0,0,3,3,0,0,8,9,18,3,3,3,0,0,41,31,149,283,265,256,98,8,1091,621,509,358,316,317,72,8,2212,50,48,36,29,20,4,5,198,4174,5026,4942,4747,3235,698,59,22879
31106,11,3,5,3,3,0,0,28,6,0,0,0,0,0,0,10,0,3,0,3,0,0,0,11,22,10,3,7,4,0,0,46,34,184,280,210,225,105,16,1050,587,561,463,380,376,118,9,2485,44,65,49,45,40,15,8,265,4846,7016,6797,6277,4378,1021,86,30427
31201,0,7,13,11,8,0,0,35,3,27,39,27,5,0,0,108,0,4,7,6,3,0,0,27,5,40,57,42,17,0,0,165,54,187,200,221,216,104,34,1018,301,1155,1190,1042,585,60,7,4345,46,49,64,80,48,15,15,310,2512,6466,6528,6065,3584,591,101,25850
31202,0,0,0,4,0,0,0,3,8,0,3,4,0,0,0,13,0,3,0,3,3,0,0,12,6,3,3,7,4,0,0,28,69,299,440,540,486,268,91,2189,912,992,708,801,681,170,13,4279,92,81,79,104,66,29,34,483,7173,9407,9515,10451,7395,1514,248,45703
31203,3,0,0,0,0,0,0,3,3,3,3,3,4,0,0,20,0,3,3,3,0,0,0,13,4,8,8,10,4,0,0,31,7,56,130,121,127,65,28,535,215,197,141,119,140,33,0,850,15,19,21,15,17,8,3,102,1549,2191,1893,1842,1396,360,62,9288
31301,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,48,97,150,186,99,15,605,143,95,96,103,112,37,7,592,11,4,15,11,10,13,4,69,879,891,956,1222,1026,318,41,5335
31302,7,3,7,4,3,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,8,7,4,3,0,0,28,50,155,234,265,206,88,12,1010,694,497,417,425,364,98,9,2508,55,44,36,37,26,16,14,235,4495,4805,4778,5185,3395,661,70,23390
31303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,50,94,110,74,28,397,79,97,88,92,88,32,4,483,9,5,11,17,8,10,4,63,477,694,811,959,710,236,54,3949
31304,7,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,12,3,3,3,0,0,0,18,51,135,265,283,255,79,15,1077,320,207,179,200,153,57,3,1123,30,20,18,18,11,0,3,113,2375,2567,3058,3169,1933,408,43,13541
31305,4,0,5,0,0,0,0,15,8,0,0,0,0,0,0,12,3,0,0,0,0,0,0,3,16,6,6,3,0,0,0,32,25,115,222,241,234,115,14,971,600,398,347,370,355,102,12,2193,36,37,26,25,22,11,8,159,3426,3640,3919,4233,2951,784,80,19027
31401,10,0,0,0,0,0,0,7,0,4,0,0,0,0,0,6,0,0,3,3,0,0,0,10,12,6,3,3,0,0,0,21,60,236,641,749,517,228,30,2464,570,232,259,202,175,71,7,1521,31,22,24,19,17,8,4,120,2965,2259,3006,3112,2025,636,62,14068
31402,11,4,0,3,0,0,0,14,4,3,0,0,0,0,0,4,3,0,0,0,0,0,0,7,13,4,3,3,0,0,0,25,34,215,355,269,147,65,5,1102,596,338,293,230,179,35,3,1670,29,19,18,24,14,10,3,118,3555,3467,3427,2981,1677,360,24,15488
31403,9,7,8,5,0,0,0,26,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,16,7,8,11,0,0,0,38,17,101,147,113,106,41,6,530,432,329,338,299,281,64,8,1747,42,33,26,33,19,12,5,173,3354,4355,4698,4456,2964,607,43,20469
31501,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,10,0,3,8,3,3,0,0,13,0,7,9,7,9,0,0,28,34,72,127,214,166,75,23,707,85,197,188,195,160,42,4,866,34,50,47,34,35,4,10,211,1336,2492,2448,2546,1860,411,81,11173
31502,3,0,0,0,0,0,0,3,0,3,4,8,0,0,0,19,4,4,6,6,0,0,0,16,4,11,17,11,0,0,0,45,56,126,112,132,147,93,30,693,167,459,435,396,270,73,3,1806,39,44,44,49,45,15,6,241,2292,4301,3639,3526,2281,574,79,16684
31503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,3,3,0,18,7,3,0,4,3,3,0,18,82,181,190,295,309,171,58,1289,105,151,124,135,148,54,17,722,28,34,14,26,21,14,8,145,1225,1643,1548,1960,1848,556,127,8911
31601,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,6,3,0,7,0,0,0,0,12,34,183,418,458,331,146,17,1590,284,257,276,297,286,105,10,1502,21,23,20,35,18,9,12,138,2323,3092,4068,4721,3132,743,59,18146
31602,3,0,3,0,0,0,0,3,7,0,0,0,0,0,0,12,3,3,3,0,0,0,0,11,12,3,7,0,0,0,0,24,48,233,502,545,464,210,42,2043,793,575,460,485,490,139,11,2956,58,42,57,43,27,9,16,258,4989,5475,6392,6826,4550,1018,131,29378
31603,0,0,0,0,3,0,0,8,8,7,3,0,0,0,0,13,0,3,0,4,3,0,0,11,14,5,3,8,3,0,0,36,32,214,411,440,415,185,33,1729,920,555,438,404,425,136,10,2887,54,40,44,42,31,22,14,245,5600,5497,6013,6113,4536,996,97,28849
31605,0,0,0,0,3,0,0,3,4,3,0,0,0,0,0,6,0,0,0,3,0,0,0,8,3,3,0,0,3,0,0,17,27,133,426,469,428,213,29,1729,410,252,261,326,294,115,10,1672,39,10,38,33,19,6,7,154,2588,2593,3718,4270,3089,830,90,17175
31606,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,12,38,147,351,495,481,281,52,1853,386,218,202,212,223,105,18,1370,38,34,25,27,29,8,8,164,2073,1955,2410,3034,2453,764,122,12819
31607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,13,29,154,280,313,271,117,33,1192,309,372,380,409,384,106,8,1968,38,30,37,43,26,21,4,195,2218,3346,4307,5163,3697,830,90,19649
31608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,64,182,263,226,126,24,899,68,61,74,110,86,35,0,441,7,3,12,18,14,9,3,66,544,614,1043,1336,1077,322,43,4974
31701,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,13,0,7,3,3,0,0,0,16,10,10,10,3,5,0,0,36,90,363,602,596,633,322,92,2696,1578,1380,1037,989,1035,340,40,6405,111,96,104,78,79,38,30,545,11059,13366,12862,13813,10233,2437,296,64066
31801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,0,0,0,0,4,0,0,8,44,116,203,269,312,193,80,1212,321,262,203,277,251,82,11,1406,56,20,28,43,48,16,29,240,2452,2604,3163,3875,3251,969,242,16551
31802,3,3,0,6,4,0,0,15,3,9,3,13,10,0,0,32,3,23,17,19,9,0,0,64,8,32,21,32,18,0,0,115,75,314,568,596,525,234,34,2345,2004,1852,1285,1136,1040,294,30,7644,128,109,112,94,91,43,18,601,15431,18675,17053,16821,11228,2276,245,81722
31901,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,3,0,0,5,0,0,0,10,45,135,257,395,384,206,64,1486,613,501,395,476,506,128,16,2625,55,50,53,72,62,34,22,340,4845,5338,5919,7037,5495,1209,202,30037
31902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,3,3,3,3,0,0,12,51,119,262,380,427,384,142,1761,327,247,268,328,364,107,18,1655,39,28,47,56,51,36,17,277,2383,2752,3218,3952,3287,1157,290,17043
31903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,33,136,247,273,389,235,71,1385,307,230,268,347,353,93,12,1617,46,16,39,53,37,25,21,239,2199,2455,3057,3933,3093,796,155,15694
31904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,82,189,187,237,83,21,819,382,302,300,329,324,74,3,1715,32,24,27,31,29,21,13,171,2447,2716,3450,3927,2978,562,71,16153
31905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,18,56,124,166,213,133,46,750,253,199,259,259,309,72,9,1366,33,19,17,27,29,16,9,153,1769,2017,2675,3217,2620,577,108,12995
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,9,9,0,0,42,0,0,0,0,0,0,0,0,18,42,53,44,37,7,0,202
39999,38,29,16,19,6,3,0,108,21,17,11,12,10,0,0,67,9,14,22,6,11,3,0,68,61,66,43,41,25,5,0,241,95,327,453,427,371,133,33,1834,1354,2000,2050,2226,2150,741,103,10616,176,176,201,218,163,86,47,1070,13138,21291,21752,22346,16091,3810,410,98838
40101,79,118,115,73,55,11,0,453,54,65,60,36,18,4,0,233,12,36,11,22,3,0,0,82,142,218,176,132,78,17,0,761,44,255,379,308,194,137,27,1341,2252,3529,2871,2002,1772,472,38,12930,142,171,153,153,82,42,25,766,13364,30158,28154,25326,17025,3254,320,117609
40102,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,4,0,3,0,0,12,54,157,405,554,546,376,68,2160,797,384,386,388,385,145,23,2516,50,24,27,30,26,20,5,183,3613,3313,3791,4598,3584,1212,188,20295
40103,0,3,3,4,0,0,0,8,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,7,7,6,4,5,0,0,0,19,39,91,223,300,290,236,54,1225,418,376,307,298,290,95,14,1801,22,33,20,27,9,8,5,129,2246,3430,3493,3646,2852,943,139,16760
40104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,10,21,83,166,193,150,84,17,714,264,170,146,140,159,47,9,937,3,13,10,24,11,5,9,72,1443,1850,1893,2174,1634,446,66,9500
40105,4,9,8,5,0,0,0,26,5,3,4,3,0,0,0,12,3,3,3,4,0,0,0,12,10,9,12,7,3,0,0,48,26,103,194,198,191,89,26,833,632,454,365,297,276,115,17,2147,36,38,28,25,28,11,7,176,3754,5089,4716,4877,3561,921,136,23048
40106,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,3,0,0,12,8,60,93,109,134,73,15,487,219,141,132,112,138,47,8,800,15,20,9,8,14,4,0,73,1359,1781,1563,1638,1331,365,47,8081
40107,13,6,5,5,0,0,0,32,3,6,3,0,0,0,0,18,3,4,3,0,0,0,0,14,18,13,20,7,0,0,0,60,21,105,208,230,259,137,29,981,460,484,338,281,290,119,15,1982,24,30,21,35,20,10,3,141,2600,4357,4176,4075,3175,901,105,19383
40201,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,8,61,103,139,126,50,10,505,297,207,162,174,153,50,10,1049,21,15,19,8,12,7,3,86,1643,1904,1910,2101,1509,339,46,9445
40202,8,10,4,0,0,0,0,21,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,9,4,3,0,0,0,26,26,119,157,234,162,66,17,772,626,744,446,425,406,77,6,2728,51,45,54,43,32,9,7,240,3948,5619,5132,5553,3742,641,69,24701
40203,0,5,4,3,0,0,0,10,3,4,3,0,0,0,0,10,0,0,0,0,0,0,0,5,5,5,9,4,3,0,0,27,13,135,174,161,117,59,17,677,514,467,442,379,325,113,8,2257,32,38,46,44,28,11,9,210,3199,5156,5270,5281,3791,748,84,23530
40204,13,9,5,3,4,0,0,35,3,3,0,0,0,0,0,5,0,4,3,6,0,0,0,13,18,14,10,11,4,0,0,54,27,183,275,293,260,92,20,1145,788,890,687,639,572,153,12,3751,84,86,69,82,47,23,6,393,6029,10269,10063,10437,6704,1275,131,44910
40205,9,3,0,0,0,0,0,9,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,9,0,0,3,0,0,24,35,143,261,300,291,137,21,1192,878,491,349,341,338,122,8,2523,41,28,36,28,16,8,11,169,4593,4174,4025,4439,3390,830,78,21526
40301,3,0,0,0,0,0,0,9,3,3,0,3,0,0,0,9,0,0,0,3,0,0,0,3,11,7,0,3,0,0,0,21,18,57,137,189,179,114,21,727,546,281,216,192,252,72,11,1576,20,10,16,14,15,11,8,93,2528,2405,2128,2367,2079,587,89,12187
40302,3,0,4,3,0,0,0,17,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,3,9,0,7,3,3,0,0,26,38,167,281,253,238,133,30,1139,689,491,414,384,407,141,9,2539,24,39,28,22,22,14,12,164,3670,4509,4356,4655,3635,923,100,21844
40303,7,4,3,3,3,0,0,21,10,4,3,0,3,0,0,17,0,4,0,3,0,0,0,9,12,13,4,5,7,3,0,51,48,120,296,335,316,200,55,1385,697,768,688,594,594,168,22,3527,29,33,33,35,35,20,8,204,3680,5514,5726,6242,4869,1161,160,27353
40304,18,9,5,3,3,0,0,35,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,20,11,5,6,3,0,0,40,61,293,544,583,542,319,37,2376,1247,888,728,673,662,189,23,4415,71,51,54,55,49,22,12,312,6690,7117,7652,8340,6324,1566,160,37846
40401,9,9,10,6,3,3,0,33,7,3,6,0,0,0,0,15,0,0,4,3,3,0,0,16,19,8,18,9,5,3,0,62,40,215,327,376,285,156,29,1421,1056,809,646,620,567,192,25,3913,47,61,48,59,51,21,19,299,6100,8332,7867,8884,6522,1498,180,39378
40402,5,5,5,3,5,0,0,28,3,0,0,0,0,0,0,11,0,0,3,3,4,0,0,10,11,10,8,8,10,0,0,42,13,74,145,174,158,61,9,642,674,646,534,568,532,144,17,3121,65,68,52,50,47,19,19,324,4763,8497,8591,9530,6718,1254,135,39487
40403,0,10,8,6,3,0,0,33,7,6,0,0,3,0,0,22,0,3,3,3,6,0,0,16,10,16,16,14,12,0,0,64,25,112,234,218,206,105,28,943,759,888,820,701,591,192,18,3975,62,74,61,66,36,23,17,347,5150,9485,9750,10334,7099,1428,170,43418
40501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,5,27,98,194,250,279,197,61,1108,349,253,224,292,290,109,9,1532,23,23,23,31,26,18,8,153,1871,2341,2818,3323,2653,789,146,13942
40502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,25,97,197,270,286,178,53,1112,170,154,139,176,222,94,17,977,18,17,14,16,17,19,12,104,1051,1470,1565,2066,1933,631,154,8860
40503,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,29,72,105,181,247,129,43,814,201,236,180,203,198,53,7,1085,26,15,13,21,24,9,11,126,1385,1694,1835,2357,2127,547,97,10046
40504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,30,79,138,188,205,112,30,778,182,173,141,188,250,76,17,1027,14,19,18,22,15,12,18,120,1082,1255,1395,1939,1801,491,135,8105
