SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
21201,109,7,9,0,6,126,22,3,7,0,0,31,21,0,7,0,0,26,110,12,11,3,0,140,271,22,19,11,0,327,28,8,7,0,0,46,10,3,4,3,0,13,837,138,144,21,7,1150,36,10,11,0,0,57,48,9,13,3,3,72,20,3,0,0,0,28,655,110,104,15,20,910,249,49,39,9,16,367,17648,2313,2324,576,303,23166
21202,436,13,15,3,0,472,102,21,29,3,0,162,93,5,14,3,0,115,313,24,20,3,3,360,1015,116,149,27,17,1324,84,10,16,0,0,107,48,10,7,5,0,70,1484,181,126,29,16,1831,106,7,12,3,0,127,248,21,34,7,3,313,68,4,0,0,0,78,2174,311,372,54,54,2958,345,30,33,7,39,459,32389,3212,2799,539,363,39303
21203,234,12,13,10,10,280,41,9,10,0,0,68,31,5,5,3,0,46,136,13,19,3,3,172,507,89,172,19,15,803,53,7,13,0,3,74,14,9,8,0,0,34,753,75,115,17,3,959,33,6,3,0,0,49,235,26,25,8,6,301,29,0,3,0,0,38,1418,226,335,52,36,2062,238,30,47,12,25,345,19249,2189,2696,532,278,24944
21204,1779,26,32,3,9,1846,352,52,44,3,6,463,260,15,13,0,3,291,719,66,26,7,4,817,3175,272,211,46,37,3744,285,12,20,3,4,330,268,48,31,8,3,365,3859,239,107,25,37,4267,228,17,5,3,0,255,3458,343,440,101,54,4394,141,3,3,0,4,150,9820,776,824,174,181,11783,1137,91,68,24,97,1414,93848,6798,4596,1039,1124,107411
21205,1267,21,13,0,6,1312,348,34,45,3,3,428,519,31,29,10,3,591,907,65,41,9,3,1029,2775,159,155,41,27,3146,272,17,20,3,0,307,135,20,20,6,3,182,3945,200,136,23,23,4336,410,16,20,0,0,445,1591,107,105,25,18,1849,179,9,3,0,0,182,6138,393,336,69,68,7004,760,58,53,8,45,926,92274,6023,4311,1015,740,104349
21301,1568,31,40,15,12,1670,162,20,20,0,0,207,86,3,4,6,0,98,185,7,6,0,0,207,495,31,39,4,10,579,128,14,3,4,0,153,124,18,23,10,3,182,1235,53,50,4,4,1355,109,3,6,0,0,125,2936,409,477,132,59,4008,69,3,6,0,0,74,4004,370,381,59,92,4910,654,72,57,16,67,864,47025,3434,2851,648,683,54640
21302,857,3,10,3,3,877,95,10,9,0,0,113,64,6,6,0,0,78,118,14,11,3,0,147,305,9,11,0,3,328,78,13,11,3,0,99,69,5,4,0,3,85,1053,94,102,10,14,1280,70,9,15,0,0,95,1105,43,54,14,10,1224,28,0,0,3,0,29,1980,130,123,23,37,2292,368,29,31,10,30,465,28177,2299,2044,377,354,33252
21303,824,15,20,4,4,864,125,7,7,0,0,143,76,17,4,0,0,96,115,6,5,0,0,127,317,12,7,0,5,341,109,8,12,4,0,131,70,16,9,0,3,101,968,61,69,9,3,1103,122,7,15,3,0,145,2060,327,312,78,30,2807,45,0,0,0,0,44,2575,164,251,37,54,3085,389,36,22,5,40,492,31989,2259,2234,387,394,37261
21304,481,22,24,5,7,545,40,13,12,0,0,72,51,12,4,0,0,63,86,8,14,0,0,105,194,35,33,3,3,265,57,6,9,0,0,78,38,13,9,3,0,69,778,71,78,17,4,948,54,0,4,0,3,64,356,45,49,20,7,477,26,3,4,3,7,45,1221,175,218,42,28,1680,289,51,41,12,20,416,23971,2484,2306,539,362,29662
21305,1617,43,47,11,17,1734,172,13,13,3,3,208,159,19,23,0,0,206,296,27,35,7,4,364,551,45,64,13,3,678,178,7,29,6,3,227,84,13,15,3,3,112,1917,115,135,21,15,2209,123,17,12,3,0,158,1341,71,69,27,14,1520,65,0,4,0,0,72,3917,385,548,76,103,5029,682,70,61,5,61,889,53978,4209,3940,808,703,63642
21401,414,11,17,8,10,461,66,16,17,3,0,103,67,8,7,0,0,75,281,35,26,3,0,345,428,31,20,3,8,487,57,10,14,0,0,79,16,3,3,0,0,26,2315,329,265,50,31,2982,122,18,12,3,0,154,244,19,40,10,3,320,73,3,5,0,0,76,1318,162,174,55,31,1734,419,54,49,10,27,560,35006,3558,3261,648,448,42912
21402,269,3,6,5,5,285,38,3,16,0,0,60,31,4,3,0,0,41,184,31,31,4,3,259,106,15,10,0,0,133,92,8,21,3,0,128,18,6,0,0,0,30,2656,441,523,99,38,3759,130,28,19,11,0,186,63,14,18,7,0,104,49,4,0,0,0,51,1020,114,134,34,9,1320,575,80,99,18,47,822,37534,5062,5224,1077,571,49479
21501,146,0,0,0,3,151,10,3,0,0,0,8,4,0,0,0,0,11,53,9,3,0,0,59,28,3,0,0,0,31,35,0,3,0,0,31,9,0,0,0,0,5,285,28,35,19,6,381,28,4,0,0,0,34,14,0,8,0,0,27,15,0,0,0,0,19,303,21,26,9,9,368,377,43,73,40,18,553,18537,1821,2697,1471,341,24861
21502,107,0,3,3,0,112,5,0,0,0,0,9,0,0,0,0,0,0,47,0,0,5,0,55,27,0,0,0,0,29,12,0,3,0,0,20,38,3,3,9,0,55,353,22,32,11,4,423,19,3,3,0,0,26,30,4,0,0,0,35,15,0,0,0,0,13,351,25,23,8,7,408,389,40,49,26,29,538,17335,1410,1572,704,324,21354
21503,101,3,0,0,3,105,3,0,0,0,0,3,3,0,0,0,0,6,38,5,3,0,0,48,26,0,3,0,0,30,24,0,3,0,0,31,0,0,0,0,0,0,130,12,18,15,3,178,15,8,0,0,0,20,38,11,3,0,3,59,17,0,3,0,0,17,259,10,12,9,10,308,309,51,50,37,19,464,10931,1421,1571,953,296,15177
21601,101,0,0,3,0,110,10,0,0,0,0,5,4,0,0,0,0,4,24,0,3,0,0,25,16,0,0,0,0,14,6,3,4,0,0,12,3,0,0,0,0,3,210,12,24,11,5,271,20,0,0,0,0,25,9,0,0,0,0,9,6,0,0,0,0,6,95,13,4,0,4,117,272,33,43,18,24,385,11683,1171,1634,601,261,15340
21602,71,3,0,0,0,72,0,0,0,0,0,0,3,0,0,0,0,5,7,0,3,0,0,11,10,0,0,0,0,9,14,0,0,0,0,18,0,0,0,0,0,0,157,14,21,13,0,203,5,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,137,11,15,0,3,167,196,22,52,15,19,304,7786,902,1150,518,171,10534
21603,195,0,3,0,3,203,10,0,0,0,0,11,14,3,0,0,0,21,62,4,0,0,0,76,70,13,0,3,0,79,35,3,3,0,0,39,38,9,3,3,0,55,444,30,34,7,3,509,43,4,3,0,0,49,7,3,3,0,0,19,24,0,0,0,0,27,685,45,50,19,14,810,461,33,47,26,31,600,23222,1980,1755,614,361,27934
21701,66,0,0,0,0,74,4,0,0,0,0,6,3,0,0,0,0,3,49,4,6,0,0,58,18,0,0,0,0,17,5,0,3,0,0,17,0,0,0,0,0,0,258,19,43,11,10,334,19,3,0,0,0,30,4,0,3,0,0,7,11,3,3,0,0,17,94,3,11,4,0,115,308,23,54,31,14,444,11331,820,1838,731,239,14967
21703,56,0,5,3,0,64,3,0,0,0,0,8,8,0,3,0,0,10,20,0,0,0,0,18,16,0,0,0,0,16,10,0,0,0,0,13,0,0,0,0,0,4,232,23,51,18,9,329,16,0,0,3,0,26,11,3,0,0,0,11,13,0,0,0,0,17,188,12,14,10,8,235,275,32,85,25,22,442,11986,1097,2320,754,303,16471
21704,96,0,9,0,3,103,5,0,0,0,0,8,9,0,0,0,0,9,57,11,4,0,0,69,44,0,5,0,0,53,22,3,3,0,0,34,0,3,0,0,0,3,371,23,48,11,4,463,32,3,3,0,0,37,8,0,0,0,0,7,10,0,0,0,0,14,323,15,24,4,3,363,298,28,56,20,19,428,17451,1293,2218,612,319,21892
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,3,4,3,3,157
29999,295,19,91,3,10,411,130,52,135,5,8,329,143,20,66,0,4,224,263,49,156,4,5,474,439,99,136,3,3,685,127,8,45,4,10,191,148,90,139,11,13,401,2293,554,1490,43,79,4461,198,33,69,7,3,310,535,129,269,28,39,998,51,3,14,0,3,68,3074,663,1661,83,130,5620,1275,330,638,46,144,2431,66022,15171,33984,1616,2241,119032
30101,125,7,6,4,0,146,15,9,6,0,0,26,19,0,7,0,0,24,244,43,32,4,0,322,34,0,4,0,0,40,35,4,4,3,0,50,3,3,3,0,0,12,896,153,135,26,8,1221,40,7,3,0,0,46,32,5,19,5,0,64,37,9,4,0,0,50,434,77,71,17,5,603,121,21,11,4,12,167,14628,2062,1652,346,165,18852
30102,206,4,5,0,0,219,18,0,4,0,0,21,24,3,3,3,0,30,363,71,62,16,3,510,76,3,0,6,0,86,56,6,3,0,0,73,4,3,0,0,0,7,1498,202,196,36,19,1946,63,10,14,0,0,96,43,7,17,0,0,75,56,3,3,4,0,69,684,82,92,21,14,891,188,12,16,3,23,235,18510,2115,2050,494,207,23375
30103,478,3,13,3,3,503,28,4,0,0,0,30,51,3,4,0,0,66,489,42,30,9,3,567,120,11,8,0,0,135,122,5,13,0,0,135,14,0,5,0,0,13,1806,146,143,19,14,2128,116,9,7,4,0,136,137,10,18,7,6,180,85,11,3,0,0,100,1622,93,102,20,19,1861,305,28,16,4,20,374,33401,2406,1918,310,284,38324
30201,84,4,4,0,0,90,9,0,0,0,0,8,10,4,3,0,0,15,91,11,14,0,0,121,9,6,6,0,0,29,20,4,3,0,0,29,0,0,0,0,0,0,302,52,23,3,0,381,19,6,0,0,0,25,14,5,7,0,0,24,25,0,4,0,0,28,185,39,28,10,3,270,46,5,9,0,10,64,5971,714,753,131,64,7632
30202,643,9,8,0,0,658,27,0,10,0,0,36,63,0,4,0,0,68,440,21,11,0,0,480,102,3,10,6,0,120,78,14,12,0,0,101,6,5,0,0,0,13,1709,93,105,9,15,1928,118,6,10,0,0,135,136,11,24,0,0,166,90,3,3,0,0,100,1234,67,90,19,8,1425,250,14,21,4,8,293,31851,2033,1809,264,213,36173
30203,932,12,9,0,3,952,86,5,0,0,0,94,99,3,0,0,0,107,708,23,9,0,0,741,191,12,3,0,0,210,129,3,8,0,0,144,9,0,3,0,0,16,2870,98,99,5,25,3101,211,6,10,0,0,228,288,10,13,8,5,326,176,3,3,0,0,182,2624,90,85,11,25,2838,440,15,17,3,39,515,53208,2041,1496,244,383,57377
30204,168,0,9,0,0,183,9,0,0,0,0,12,8,0,3,0,0,9,82,3,12,0,0,98,23,3,5,0,0,36,18,3,0,0,0,25,4,3,3,0,0,12,427,47,77,9,3,577,35,4,5,0,0,38,19,4,22,4,0,47,25,0,4,0,0,28,339,32,55,3,3,431,107,4,11,3,4,129,9154,799,1128,149,98,11329
30301,173,4,8,0,0,185,13,0,0,0,0,17,26,0,4,0,0,29,166,20,17,3,0,200,58,3,12,0,0,70,46,3,6,0,0,49,3,3,0,0,0,12,585,70,70,6,5,732,50,12,3,0,0,68,84,17,21,3,0,131,39,6,3,0,0,48,655,51,66,15,3,788,105,5,5,4,9,129,13194,1156,1145,175,97,15774
30302,650,9,9,5,0,675,75,8,10,0,0,92,98,8,5,3,0,115,417,23,18,0,0,464,186,13,9,0,0,206,93,7,8,0,0,114,18,3,0,0,0,21,1715,101,99,13,12,1941,176,10,9,3,0,199,234,27,48,9,3,322,126,10,3,0,0,138,2238,134,168,39,18,2598,237,16,20,5,20,297,34340,2369,2166,332,241,39458
30303,360,5,17,3,3,390,53,4,3,0,0,69,84,6,8,4,3,106,496,31,27,3,4,559,135,16,21,6,3,178,89,7,8,6,0,105,8,0,3,0,0,16,1385,79,76,13,6,1563,124,10,3,0,0,136,243,23,46,8,8,316,111,6,3,0,0,127,1851,200,169,43,12,2281,261,13,14,3,15,301,29357,1919,1627,419,233,33564
30304,236,3,6,0,0,248,34,0,0,0,0,39,68,3,8,3,0,77,195,13,6,0,0,221,95,11,3,0,0,110,42,3,0,0,0,49,6,3,0,0,0,10,836,68,55,14,8,985,72,5,3,0,0,82,218,20,36,7,5,283,74,0,0,0,0,70,1364,126,115,25,11,1641,143,10,7,3,11,180,17891,1556,1194,243,152,21032
30305,372,8,12,0,3,406,43,0,0,0,0,43,60,8,7,3,0,78,410,36,18,0,0,461,126,9,9,0,0,147,87,7,3,3,0,102,14,3,0,0,0,22,1609,120,66,16,12,1815,98,5,5,3,4,114,424,32,75,23,11,562,118,8,7,4,0,141,2146,193,169,32,29,2577,347,19,15,4,24,404,33333,2174,1533,357,319,37720
30306,116,14,6,3,0,138,5,0,5,0,0,11,17,5,3,0,0,23,79,19,13,0,5,116,24,3,5,0,0,40,15,0,3,0,0,17,0,0,3,0,0,6,222,22,32,6,0,289,15,0,5,0,0,20,102,21,33,9,0,165,22,3,0,0,0,27,656,145,146,40,3,1001,43,9,8,0,7,60,6154,831,915,208,64,8171
30401,105,3,0,0,0,108,4,3,4,0,0,13,22,3,8,0,0,36,137,25,26,5,0,194,38,7,7,0,0,55,13,0,3,0,0,22,0,0,0,0,0,3,317,56,50,12,3,444,33,0,12,3,0,51,130,14,45,4,0,190,34,3,6,0,0,39,311,53,42,11,8,423,51,12,9,0,3,76,6874,840,804,157,54,8734
30402,51,5,4,0,0,66,10,4,0,0,0,8,17,3,0,0,0,20,201,62,46,11,3,324,38,13,10,3,0,59,19,3,3,0,0,31,5,0,0,0,0,4,385,120,95,24,5,627,50,21,11,3,0,85,15,4,4,0,0,23,34,8,10,0,0,52,334,68,50,12,7,473,38,6,11,3,5,66,5848,1210,1034,232,62,8389
30403,204,0,4,0,0,215,66,0,0,0,0,67,115,5,4,0,0,128,418,41,23,9,0,492,143,0,7,0,0,155,60,6,8,0,0,74,8,0,0,0,0,13,1190,68,61,8,3,1335,257,10,9,3,0,278,251,7,24,5,0,300,86,3,4,0,0,93,1559,75,75,19,16,1738,135,10,10,4,10,166,22206,1201,1249,217,132,25011
30404,136,9,0,0,0,154,20,0,3,0,0,23,22,0,0,0,0,22,160,13,21,0,0,198,30,3,0,0,0,33,25,0,3,3,0,30,4,0,0,0,0,4,736,68,73,13,5,901,72,3,12,0,0,82,38,9,18,0,0,59,33,4,3,3,0,44,478,30,52,7,3,566,92,3,17,3,9,119,15215,955,1109,152,80,17509
30501,2505,27,28,0,9,2566,352,21,7,7,0,388,587,11,17,0,4,616,3139,77,60,7,11,3289,914,22,21,0,3,961,540,19,35,7,4,600,92,11,8,3,0,113,10729,430,273,40,51,11525,1180,43,33,8,4,1269,1066,62,51,16,11,1203,717,28,13,3,0,756,11534,425,317,64,88,12427,1126,48,52,11,66,1311,185378,6961,5085,721,1029,199176
30502,123,3,6,0,4,133,13,0,3,0,0,18,13,0,0,0,0,12,132,13,17,3,3,167,41,7,6,0,0,56,72,4,6,4,0,94,5,0,3,0,0,9,633,112,71,15,8,840,43,11,4,0,0,57,147,8,15,0,0,171,24,5,3,0,0,38,700,69,57,9,7,847,75,10,3,3,3,93,11391,1525,1076,213,83,14287
30503,686,8,19,4,3,716,104,3,7,0,0,120,153,9,5,0,0,168,749,51,20,8,7,823,214,8,3,0,0,217,170,18,9,3,3,204,11,3,0,0,0,23,3066,218,173,20,18,3499,320,10,11,4,0,354,218,10,30,12,0,267,178,9,5,3,0,199,2768,140,162,27,19,3115,366,34,22,8,24,449,55273,3642,2882,543,341,62681
30504,352,6,7,0,3,364,53,0,5,0,0,59,86,13,3,0,0,100,557,57,32,0,3,651,107,13,8,0,3,129,102,13,13,7,0,137,10,3,0,0,0,15,1827,194,140,19,12,2191,197,18,20,0,0,234,141,6,23,6,0,179,116,14,7,0,0,139,1595,121,120,18,11,1868,178,27,12,3,8,224,30477,2741,2186,318,191,35917
30601,123,4,7,0,3,143,17,0,0,0,0,21,22,0,0,0,0,20,95,7,13,4,0,121,10,3,4,0,0,20,60,3,14,3,3,76,3,0,0,0,0,3,737,96,184,17,8,1046,71,5,12,3,0,93,13,0,3,0,0,21,26,0,0,0,0,31,526,28,85,20,15,670,115,10,23,4,8,160,11037,909,1476,234,136,13795
30602,874,11,35,8,16,948,53,6,5,0,0,67,48,5,3,0,0,61,284,16,16,7,3,327,83,6,3,0,0,95,195,7,24,3,3,236,7,0,3,0,0,17,2481,180,195,22,22,2903,208,10,15,3,4,242,83,13,14,9,3,125,100,3,3,0,0,108,2345,136,210,30,39,2760,551,47,30,10,32,663,45321,3083,3193,613,507,52712
30603,156,4,6,4,3,174,0,0,0,0,0,0,5,0,0,0,0,4,35,5,0,0,0,43,4,0,0,0,0,4,37,0,8,4,0,49,0,0,0,0,0,0,333,23,53,12,3,427,15,0,3,0,0,25,3,0,0,0,0,4,9,3,0,0,0,13,281,21,35,6,3,341,245,25,47,21,18,349,10032,846,1265,554,218,12911
30604,24,0,3,0,0,26,10,0,3,0,0,9,3,0,0,0,0,3,27,0,11,0,0,33,12,0,0,0,0,12,25,3,5,3,0,43,0,0,0,0,0,0,335,33,59,11,4,441,33,3,11,3,0,49,9,3,0,0,0,18,4,0,0,0,0,4,195,14,26,5,3,247,101,6,13,4,6,132,4291,430,628,166,75,5581
30605,97,0,4,3,3,107,3,0,0,0,0,9,5,0,0,0,0,8,59,3,11,3,0,67,5,0,0,0,0,7,25,0,0,0,0,25,4,0,3,0,0,4,396,49,84,14,10,550,34,4,10,12,0,59,6,4,0,0,0,7,31,5,6,0,0,43,402,26,44,19,11,502,290,12,55,18,26,394,10783,940,1730,606,238,14297
30701,271,3,4,0,3,283,3,0,0,0,0,5,14,0,0,0,0,13,145,7,9,0,0,162,20,0,0,0,0,27,8,0,0,0,0,9,0,0,0,0,0,0,393,18,27,13,4,455,34,0,0,0,0,39,7,0,0,0,0,11,39,8,0,0,0,49,255,11,18,10,0,301,349,34,54,52,26,517,16613,1623,2345,1548,329,22463
30702,348,0,0,3,4,355,3,0,0,0,0,3,21,0,0,0,0,21,109,9,8,0,0,130,18,0,0,0,0,17,9,0,0,3,0,21,3,0,0,0,0,3,265,30,33,10,5,340,17,0,4,0,0,26,4,0,0,0,3,11,42,0,3,0,0,46,403,5,8,4,3,424,246,31,46,38,12,376,14347,1164,1964,997,260,18733
30703,110,0,0,0,3,121,6,0,0,0,0,9,5,0,0,0,0,5,55,3,7,0,0,62,10,0,0,0,0,10,10,0,3,0,0,10,0,0,0,0,0,0,269,25,44,18,5,364,24,0,4,0,3,34,4,0,3,0,3,8,21,0,0,0,0,24,212,9,21,4,4,248,233,24,41,25,23,355,10965,1001,1741,808,237,14752
30801,197,0,3,0,0,202,5,0,0,0,0,9,4,0,0,0,0,7,172,7,6,3,0,192,26,0,0,0,0,23,12,0,0,0,0,17,3,0,0,0,0,3,309,12,18,8,3,348,26,3,7,3,0,38,3,0,3,0,0,3,57,3,0,0,0,63,219,7,11,0,4,245,280,16,16,17,18,343,13888,861,942,461,208,16361
30803,512,3,6,3,3,529,9,0,0,0,0,14,24,3,0,0,0,31,294,20,16,3,3,347,165,3,0,0,0,172,56,0,9,3,0,62,4,0,0,0,0,4,959,76,82,20,15,1150,102,10,9,0,0,113,202,7,8,0,0,223,90,3,3,0,0,98,839,36,68,19,11,970,500,43,45,34,22,639,39049,2115,2994,865,441,45461
30804,70,0,0,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,41,40,0,0,0,0,37,5,0,0,0,0,8,0,0,0,0,0,0,118,4,10,10,0,143,3,3,0,4,0,12,64,0,3,0,3,64,25,0,0,3,0,24,146,4,3,6,13,165,106,7,23,9,6,155,6389,380,786,478,118,8153
30805,338,4,6,0,3,359,13,0,0,0,0,13,18,0,0,0,0,19,358,24,30,6,0,419,35,3,3,0,0,38,42,0,6,3,0,53,4,0,0,0,0,4,796,37,51,16,9,911,76,4,4,0,0,88,19,0,8,0,0,25,76,3,3,0,0,86,545,26,23,9,3,609,292,12,22,15,8,348,23580,1019,1315,472,214,26594
30901,331,9,10,4,4,357,36,9,4,0,0,52,56,0,6,0,0,62,286,77,35,4,6,407,23,3,3,0,0,25,163,13,10,10,0,190,15,3,0,3,0,20,1362,222,175,32,11,1810,133,17,22,8,4,178,39,4,11,3,3,65,54,9,7,0,0,70,1420,147,147,35,17,1764,292,38,34,3,17,378,26304,3422,2670,544,309,33248
30902,120,3,0,0,0,129,21,0,3,0,0,26,15,0,0,0,0,16,113,23,26,0,4,165,6,0,0,0,0,5,43,0,4,3,0,55,3,3,6,0,0,10,762,103,108,9,6,996,94,21,11,0,0,124,17,0,3,3,0,21,18,7,3,0,0,21,456,42,54,5,9,570,156,31,27,0,11,223,14145,1571,1817,301,207,18040
30903,175,9,10,3,3,209,16,3,6,0,0,32,22,10,4,0,0,37,215,46,24,9,0,286,22,0,3,0,0,28,36,6,10,0,3,57,5,3,6,0,0,14,879,153,142,35,13,1216,57,5,11,0,0,74,43,0,9,0,0,50,41,10,3,3,0,48,598,94,100,21,4,821,156,24,17,6,19,217,14101,2010,1738,409,188,18448
30904,11,0,0,0,0,13,9,0,3,0,0,8,3,0,0,0,0,3,15,10,15,0,0,37,3,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,212,51,76,25,5,366,26,3,5,0,0,35,5,0,3,0,0,7,10,4,4,0,0,11,100,19,25,13,7,154,53,6,14,9,7,90,2955,491,781,196,73,4494
30905,32,0,3,0,0,38,4,0,3,0,0,7,6,3,0,0,0,14,112,28,30,4,3,179,3,0,3,0,0,5,8,0,3,0,0,14,0,0,0,0,0,0,254,97,95,22,3,466,21,5,9,0,0,36,4,0,0,0,0,6,17,4,0,0,0,24,144,39,34,6,3,217,40,4,9,0,0,54,4386,862,1009,227,65,6559
30906,107,7,18,3,0,131,14,0,0,0,0,21,23,0,0,0,0,27,230,47,31,11,0,316,28,3,4,0,0,39,35,6,0,0,0,46,7,3,0,0,0,9,810,161,153,26,11,1162,60,15,10,5,0,93,31,9,5,0,0,45,32,0,0,0,0,39,517,89,98,16,5,736,133,20,19,3,8,192,14096,2015,1920,422,170,18623
30907,319,14,8,8,0,352,39,5,8,0,3,55,48,9,8,0,0,63,731,129,84,18,9,983,38,11,6,0,0,52,97,11,10,3,3,114,58,0,3,0,0,63,2384,313,286,66,27,3077,140,22,21,3,3,180,104,13,14,0,0,138,102,17,6,0,0,129,1515,163,159,43,24,1900,376,28,27,11,16,463,38718,4072,3267,761,412,47224
30908,216,8,8,0,3,240,34,0,0,0,0,41,28,0,0,0,0,30,348,65,31,7,0,459,27,0,3,0,0,28,64,4,10,0,0,76,0,5,0,0,0,6,1283,122,102,22,8,1543,130,6,10,0,0,152,42,10,5,0,0,54,53,3,0,0,0,57,818,93,85,16,8,1018,174,11,11,3,15,206,20088,1684,1453,297,167,23684
30909,449,15,12,3,0,484,68,7,9,0,4,93,89,15,3,3,0,105,546,59,30,4,0,645,82,11,4,3,0,97,100,0,7,0,0,121,20,6,0,0,0,20,2498,197,171,31,15,2910,177,10,9,3,0,207,71,10,12,6,0,95,103,15,8,0,0,126,1648,153,147,33,17,1995,323,25,26,8,24,408,36679,3159,2399,477,354,43075
30910,400,13,26,0,3,442,39,5,13,0,0,58,52,4,0,0,0,52,299,54,25,8,4,384,35,4,0,0,0,39,156,6,11,0,4,186,15,4,0,0,0,17,1208,158,128,17,11,1516,109,4,16,0,0,131,49,5,11,4,0,72,51,0,0,0,0,58,1513,139,140,31,23,1848,187,38,20,9,14,262,21131,2342,1774,396,229,25868
31001,386,11,10,0,6,406,47,0,0,0,0,51,47,3,0,0,0,58,419,37,22,0,0,484,126,4,18,0,3,151,48,3,3,0,0,60,9,0,0,0,0,9,1653,111,81,8,14,1866,121,6,4,0,0,127,837,112,238,51,21,1256,124,11,3,3,0,140,1928,100,121,12,34,2193,304,18,20,0,18,361,29625,1582,1527,273,283,33291
31002,76,3,5,3,0,87,3,0,3,0,0,11,11,0,0,0,0,11,78,5,10,3,3,94,15,0,4,0,0,18,12,0,3,0,0,16,6,0,0,0,0,6,516,41,63,20,15,656,50,5,3,5,0,65,37,17,27,13,0,93,27,3,0,0,0,35,394,24,42,15,13,484,227,16,42,33,17,333,14626,1076,1810,746,250,18508
31003,275,3,12,0,4,290,23,0,3,0,0,26,40,4,0,0,0,50,218,29,13,0,0,270,81,5,7,0,0,88,42,3,3,0,3,45,4,3,0,0,0,5,1206,82,104,20,8,1425,79,7,3,4,0,90,209,13,29,14,3,266,73,3,4,0,0,78,1151,47,69,12,18,1302,358,16,21,3,17,414,30928,1553,1960,386,299,35128
31004,233,5,7,0,0,246,30,0,3,0,0,30,23,0,0,0,0,28,207,25,15,0,0,242,69,5,4,0,0,79,40,0,3,0,0,48,7,0,0,4,0,12,878,85,85,16,12,1072,57,4,8,0,0,72,400,21,66,10,9,502,57,3,0,0,0,67,1065,73,157,23,26,1345,189,7,6,0,15,220,18213,1036,1354,219,161,20975
31101,23,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,31,4,0,4,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,150,8,35,7,6,201,4,0,4,0,0,8,4,0,0,0,0,3,0,4,0,0,0,5,62,10,3,3,0,78,92,7,6,6,3,113,4019,374,460,210,87,5154
31102,79,9,5,0,7,92,7,0,8,0,0,18,12,0,0,0,0,18,101,10,9,3,3,127,21,0,0,0,0,26,11,0,0,0,0,11,8,0,0,0,0,9,462,35,47,8,3,561,19,0,7,0,0,24,82,0,12,0,3,101,23,0,0,0,0,24,406,38,53,4,7,509,102,7,13,3,3,125,8608,649,814,146,90,10294
31103,191,3,10,0,3,208,11,0,3,0,0,18,29,8,0,0,0,39,144,21,15,6,3,190,32,5,6,0,0,41,37,0,3,0,0,45,0,0,0,0,0,3,649,60,72,14,5,806,34,4,5,0,0,41,112,25,56,24,4,216,44,0,4,0,0,52,974,122,177,35,19,1338,168,13,24,4,13,227,15441,1271,1425,329,189,18660
