SA3_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
40501,92,15,221,33,68,20,68,126,5,648,50,18,125,16,34,5,40,76,4,364,55,14,83,9,14,6,22,50,3,246,20,3,46,10,8,0,15,15,0,110,23,13,49,0,11,0,11,3,3,116,10,0,8,0,0,0,0,0,0,21,9,0,18,0,3,3,7,5,0,46,446,112,1046,420,333,177,256,574,35,3408,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,3,0,3,6,3,3,0,0,0,21,5,0,3,3,7,0,0,5,0,22,0,0,0,3,7,0,0,4,0,19,5,0,9,3,9,5,0,10,0,38,4,0,4,8,8,8,5,10,0,42,0,3,12,3,15,4,3,13,0,42,4,0,3,3,10,3,3,9,0,29,6,0,0,0,5,0,3,5,0,25,7,0,0,0,0,0,0,3,0,11,0,0,0,0,4,0,0,0,0,5
40502,64,14,107,16,23,15,33,47,3,315,39,9,51,4,18,3,19,8,0,154,42,0,40,6,8,3,11,9,0,117,21,3,27,0,0,4,0,0,0,60,25,3,39,0,3,3,4,3,0,80,15,0,6,0,4,0,0,0,3,28,7,0,8,0,3,0,3,3,3,34,419,55,568,255,185,96,130,301,21,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,8,0,23,3,0,0,6,3,4,0,8,0,27,3,0,0,0,7,8,0,14,0,38,5,0,0,3,0,0,0,12,0,24,6,0,0,0,3,3,0,7,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4
40503,62,27,138,33,49,12,36,35,9,395,41,15,110,16,13,9,67,16,5,295,36,16,99,12,8,6,39,14,3,231,22,7,65,7,0,3,17,7,0,125,24,3,62,6,8,0,6,9,3,117,12,3,21,0,0,0,3,0,0,38,11,0,23,3,0,0,0,0,0,41,397,109,835,411,221,137,248,258,32,2654,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,10,0,0,3,3,3,10,0,3,0,19,3,0,3,4,6,8,0,0,0,20,3,0,0,3,5,7,0,8,0,27,5,0,0,6,4,4,0,5,0,30,0,3,3,7,5,3,0,8,0,23,7,0,6,0,5,0,0,3,0,28,6,0,0,0,3,3,0,3,0,22,4,0,0,0,0,0,3,0,0,11,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
40504,53,18,102,29,31,15,18,22,3,303,31,4,56,9,23,7,19,12,0,157,23,8,28,5,8,0,12,12,0,92,16,4,18,4,5,3,0,3,0,53,19,0,27,4,0,3,0,0,0,55,5,0,3,0,0,0,0,0,0,16,3,0,10,0,0,0,0,0,0,23,312,80,621,302,197,151,119,211,28,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,10,0,0,0,3,0,0,0,0,0,6,5,0,0,3,5,3,0,4,0,21,0,0,0,3,0,0,3,6,0,17,4,3,5,3,3,4,0,3,0,26,3,0,3,4,6,3,4,0,0,27,0,0,0,3,3,3,0,0,0,14,4,0,0,5,3,0,0,3,0,19,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3
40601,131,57,371,72,101,39,97,81,16,957,84,38,234,38,42,19,63,35,11,572,80,18,199,25,31,3,95,35,10,500,32,14,184,8,11,3,86,18,12,369,61,10,218,5,13,3,71,19,14,416,28,9,43,0,3,3,9,8,0,107,10,0,28,8,6,7,7,15,7,92,757,246,2005,720,567,333,561,551,109,5857,0,0,0,0,5,0,0,0,0,7,0,0,0,3,5,4,0,6,0,21,4,0,0,4,0,5,0,11,0,32,4,0,3,4,5,7,3,11,0,34,3,3,8,9,14,13,0,4,0,42,0,0,0,12,12,14,4,3,0,54,6,0,3,16,16,9,0,4,0,60,8,0,7,7,13,11,7,10,0,63,10,0,4,3,6,0,8,4,0,37,11,0,0,0,3,0,6,3,0,26,3,3,0,3,0,0,3,3,0,15,4,6,0,0,0,0,3,0,3,15
40602,36,35,130,73,52,11,66,47,5,456,29,22,140,58,37,9,73,30,16,415,21,13,170,41,27,0,100,18,11,401,27,12,225,24,14,0,150,21,10,479,51,31,684,22,21,0,258,38,15,1117,31,8,214,4,7,0,46,11,11,323,3,0,21,9,3,5,16,3,0,56,300,161,1857,482,284,118,762,327,81,4372,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,8,0,3,0,3,0,4,0,3,0,14,0,0,0,0,0,5,0,5,0,16,0,3,0,8,3,4,0,9,0,29,6,3,11,13,7,4,0,12,0,50,3,0,3,4,11,0,0,5,0,28,3,0,0,0,3,3,0,5,0,19,7,0,3,3,6,0,13,4,0,35,3,3,3,6,0,0,4,0,0,20,0,0,0,8,0,0,6,5,0,24
40701,78,17,211,46,46,26,32,49,7,505,55,17,94,20,24,10,19,22,4,261,33,4,39,5,11,10,9,8,5,125,19,4,28,3,4,3,10,3,0,76,18,5,27,3,3,3,0,5,3,72,10,3,8,0,0,3,0,3,0,25,6,3,26,6,0,3,0,3,4,52,525,125,1029,642,314,262,172,405,44,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,14,0,3,0,3,0,14,0,9,0,31,4,0,4,3,3,7,3,6,0,28,7,0,6,6,5,13,0,4,0,41,4,0,0,10,11,12,0,10,0,55,6,0,0,12,3,6,5,10,0,46,3,0,3,5,10,3,4,4,0,32,8,0,6,3,8,3,0,0,0,27,3,0,3,0,3,0,0,0,0,12,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3
40702,216,58,483,98,113,60,122,136,13,1295,125,26,259,42,54,36,75,55,8,686,82,19,164,31,25,17,65,30,3,436,54,11,95,10,10,5,26,12,4,225,66,11,103,3,9,11,20,17,3,244,29,3,9,7,3,10,4,8,0,66,21,4,35,9,3,3,13,11,3,100,1067,258,2289,951,709,546,558,834,72,7285,3,0,0,0,0,0,0,3,0,9,0,0,0,5,6,12,0,8,0,28,0,3,3,6,6,8,0,11,0,38,3,0,3,3,14,14,3,13,4,47,7,0,5,4,6,26,0,19,0,69,5,3,9,17,17,24,3,14,0,96,10,3,11,12,26,20,14,23,0,116,5,3,4,13,16,11,6,18,0,74,21,8,3,0,23,11,7,14,0,79,3,0,0,0,8,5,5,3,0,33,4,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,7
40703,166,51,401,140,115,34,90,142,10,1148,100,23,184,76,44,20,43,49,4,544,93,14,106,26,10,8,25,7,3,288,43,7,39,18,4,5,8,9,3,141,45,12,33,12,5,4,9,12,3,127,17,0,18,3,6,5,0,0,0,54,16,4,32,15,11,0,3,17,11,110,983,262,1842,971,597,446,443,911,81,6542,3,0,0,0,0,0,0,0,0,12,0,0,0,3,3,15,0,5,0,24,4,0,3,4,3,13,0,15,0,47,0,0,3,5,16,7,0,15,0,45,3,0,3,9,9,15,0,5,0,45,4,0,5,5,14,14,7,22,0,77,6,6,7,6,16,15,3,43,0,107,9,6,3,11,11,7,21,24,0,86,10,0,0,3,12,9,11,10,0,59,3,3,0,7,7,0,4,3,0,20,8,0,0,0,3,0,3,0,0,14,4,0,0,0,0,0,0,0,0,4
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,128,30,1544,119,30,40,93,255,10,2246,100,33,1018,43,21,22,52,137,14,1430,88,24,722,28,7,15,58,91,3,1030,35,16,357,12,8,3,39,50,9,529,50,21,378,13,6,6,48,56,9,581,20,11,85,7,0,0,20,18,6,159,22,4,110,20,0,6,4,29,3,199,739,282,7334,1371,261,275,565,1745,119,12696,0,0,0,0,0,0,0,5,0,7,0,3,0,7,0,3,0,4,0,20,0,0,11,7,6,6,4,17,0,48,4,0,4,7,0,5,0,19,0,42,0,0,9,21,5,3,3,22,0,57,3,0,17,23,9,4,0,25,0,95,4,6,16,12,0,3,4,16,0,54,3,0,15,10,3,3,3,9,0,51,6,3,10,9,0,0,3,13,0,45,3,3,9,5,3,0,3,4,0,31,0,0,9,3,0,0,4,9,0,25,0,0,3,0,0,0,3,0,0,9
50101,100,12,389,56,60,29,60,62,7,775,67,20,227,19,38,19,20,22,0,432,77,9,191,6,21,14,19,21,6,366,30,3,95,4,8,8,9,9,0,159,43,3,79,4,9,3,10,3,0,153,14,4,16,0,8,4,0,7,0,59,10,4,31,7,3,4,0,0,7,63,584,141,1687,650,411,349,226,445,60,4555,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,11,0,5,0,21,0,0,0,5,0,9,0,12,0,32,0,0,3,10,0,8,0,5,0,25,0,0,3,7,7,9,0,8,0,48,5,3,3,30,8,20,0,8,0,72,6,0,7,8,13,15,3,12,0,63,5,0,4,6,13,6,0,6,0,44,8,3,7,0,8,3,3,5,0,35,0,4,0,3,0,5,3,0,0,10,3,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4
50102,113,78,658,122,193,77,150,136,22,1543,103,52,562,69,118,32,135,90,15,1176,107,49,517,48,60,28,187,68,20,1076,77,34,532,36,36,15,167,35,19,948,131,64,989,23,55,17,308,48,29,1665,68,15,225,3,11,0,21,0,12,366,14,0,69,16,13,3,19,9,20,166,868,444,4747,1424,1160,661,1220,1006,181,11725,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,30,0,12,0,54,0,0,0,10,6,26,0,18,0,66,3,0,6,15,15,16,0,14,0,76,3,4,8,12,14,24,0,9,0,72,3,0,13,29,27,37,0,32,0,139,12,0,14,18,30,30,9,32,0,147,9,0,4,6,30,15,11,18,0,96,12,5,12,5,22,13,4,10,0,83,4,3,3,3,17,6,7,6,0,51,0,3,3,3,6,0,7,3,0,23,3,0,3,3,3,0,6,3,0,22
50103,51,4,133,19,24,15,31,22,4,301,31,8,83,4,9,0,23,14,4,184,22,13,50,3,10,5,22,3,0,128,9,3,34,7,0,3,15,3,0,74,19,6,45,5,3,0,11,6,0,100,16,0,10,0,0,0,3,3,0,30,8,3,11,3,3,0,0,0,0,34,319,74,637,232,160,94,157,212,33,1921,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,3,0,16,3,0,0,4,0,0,0,3,0,13,3,0,0,0,6,0,0,7,0,13,3,0,0,3,4,5,0,3,0,17,6,0,0,3,3,4,0,4,0,24,0,0,0,4,3,3,0,7,0,27,0,3,0,0,3,0,3,0,0,13,5,0,0,0,10,0,0,0,0,14,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
50201,72,36,376,102,93,36,47,58,10,833,54,25,272,43,49,19,42,43,7,551,57,16,234,27,27,6,54,33,7,475,45,12,201,9,11,11,54,21,4,363,61,16,375,20,17,9,96,23,9,636,34,11,77,0,7,8,3,5,4,151,9,3,48,14,8,8,11,9,20,118,488,233,2401,1155,614,513,450,488,94,6435,0,0,0,0,0,3,0,0,0,13,3,0,4,8,0,14,0,6,0,38,0,0,0,3,0,5,0,13,0,30,0,0,3,9,0,16,3,6,0,41,0,0,4,8,6,4,0,16,0,38,4,6,4,14,6,13,5,9,0,61,0,3,12,11,12,10,4,4,3,61,0,3,10,9,7,12,3,10,0,60,3,3,3,11,11,3,0,3,0,40,5,0,3,9,7,3,0,0,0,28,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,3,3,0,14
50301,47,36,372,125,133,19,27,56,11,831,40,29,282,39,77,10,7,33,7,517,56,26,223,34,33,6,11,21,4,419,34,14,128,27,12,7,0,10,6,235,51,27,127,37,12,5,8,0,9,277,40,3,27,3,3,11,0,5,0,90,4,4,23,11,5,3,0,6,4,56,341,204,1676,830,500,208,100,320,56,4247,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,15,0,0,0,10,4,8,0,0,0,18,0,3,4,10,5,5,0,0,0,21,0,3,4,3,8,3,0,4,0,22,3,0,0,8,8,3,0,7,0,30,6,3,3,4,10,8,0,7,0,39,9,3,8,9,15,9,3,8,0,52,4,3,0,8,23,8,0,4,0,60,3,3,4,3,13,0,0,3,0,30,3,0,3,3,3,0,0,0,0,12,0,0,4,0,3,0,0,0,0,13
50302,237,285,1014,326,892,141,91,121,44,3154,207,316,801,142,736,89,65,97,33,2491,220,306,703,113,396,59,100,60,46,2011,185,234,510,98,227,34,91,48,31,1460,417,370,915,91,182,45,188,83,30,2328,371,217,712,19,94,27,98,43,35,1619,22,14,106,26,34,4,7,14,46,285,2022,2132,6439,2475,4036,1027,810,1084,371,20390,0,0,0,0,0,3,0,0,0,3,0,0,3,12,6,15,3,16,0,58,4,3,0,24,8,12,0,20,0,73,0,0,8,17,10,20,3,8,0,66,0,3,0,30,17,21,0,25,0,94,5,8,11,39,54,26,5,20,0,164,11,12,6,24,83,25,4,24,4,191,14,24,19,29,89,16,8,17,3,217,16,19,16,45,144,18,6,7,3,269,26,15,8,15,89,11,7,5,4,172,21,19,10,9,52,7,0,3,4,121,9,11,3,7,18,4,0,3,0,56
50401,80,31,529,85,88,56,94,64,13,1036,69,28,430,42,54,33,48,35,3,741,74,23,330,37,26,26,40,12,9,568,58,6,193,18,22,14,17,15,8,348,108,15,150,20,15,10,12,15,6,358,44,7,35,3,8,3,0,0,3,103,5,0,40,6,6,4,4,6,14,85,574,188,2558,770,455,395,363,399,91,5805,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,16,0,8,0,31,0,0,0,6,5,14,0,0,0,23,0,0,0,7,0,13,7,3,0,34,0,0,4,8,6,9,0,5,0,33,3,0,10,3,4,17,4,6,0,51,3,3,3,7,7,9,4,13,0,45,3,0,13,3,9,13,3,9,0,49,7,0,6,10,3,4,0,3,0,42,6,0,0,0,4,4,0,3,0,18,4,0,0,3,5,0,3,0,0,17,0,0,3,0,0,0,3,0,0,4
50402,26,9,149,36,32,20,24,47,4,342,27,15,117,35,20,18,13,13,7,254,31,22,89,101,12,4,5,9,3,283,13,5,48,28,3,3,9,0,0,112,33,10,49,12,3,9,12,9,5,140,18,0,9,3,3,7,0,8,0,46,0,5,12,3,3,0,0,4,5,34,214,117,797,432,180,137,120,201,27,2229,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,3,0,0,0,3,4,0,0,14,0,0,4,0,4,3,0,3,0,10,0,0,0,3,0,3,0,0,0,10,0,0,3,3,0,3,0,0,0,14,3,0,0,4,0,3,0,3,0,12,3,0,0,5,4,0,3,3,0,16,3,3,3,0,8,0,3,3,0,20,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
50403,177,72,1015,144,274,81,257,146,32,2200,130,67,836,103,151,66,184,81,24,1637,179,75,724,97,67,54,150,62,22,1436,154,76,448,75,47,28,98,32,18,969,278,76,505,54,60,33,99,31,25,1167,135,24,125,7,6,8,17,13,4,348,19,6,69,21,11,3,20,12,20,189,1365,531,5157,1382,1209,753,1238,947,200,12781,0,0,0,0,0,0,0,0,0,3,0,0,3,12,6,13,0,8,0,39,3,3,5,12,4,22,0,18,0,68,3,0,4,14,10,10,3,7,0,44,0,0,6,6,12,14,0,11,0,52,3,0,5,9,19,16,4,9,3,68,6,4,9,13,22,16,14,15,0,96,17,0,15,3,35,13,18,12,0,117,9,7,8,9,30,4,7,12,0,86,7,4,3,3,17,3,9,7,0,40,6,0,4,6,15,0,5,4,0,38,0,3,0,6,6,0,0,0,0,15
50501,100,56,427,166,147,56,49,92,18,1116,73,40,326,77,76,30,24,50,14,712,80,43,262,45,53,28,19,32,18,570,36,26,131,27,20,21,6,14,12,305,74,26,160,27,20,18,12,14,5,350,25,14,51,4,11,6,0,5,3,118,4,7,50,16,8,4,3,9,23,126,639,349,2487,1611,867,775,227,619,133,7710,0,0,0,0,0,8,0,0,0,10,0,0,3,16,0,37,0,16,0,80,4,0,0,12,5,29,0,14,0,63,0,0,5,20,3,24,0,7,0,60,0,0,4,22,12,17,0,4,0,62,0,0,3,17,14,21,0,4,0,73,8,0,11,14,13,18,0,8,0,75,11,0,4,24,27,9,0,6,0,76,7,0,4,15,22,6,3,0,0,71,0,0,0,0,14,3,0,3,0,29,3,0,3,0,4,0,0,0,0,19,5,0,0,0,3,0,0,0,0,10
50502,183,110,1030,211,371,132,124,149,25,2326,162,112,933,97,214,93,76,84,20,1787,212,117,693,54,114,73,49,66,26,1398,156,88,421,31,60,37,27,32,10,862,270,79,491,21,67,49,29,33,11,1066,170,20,124,3,25,29,3,10,8,393,18,10,76,11,16,13,13,8,23,193,1448,744,5311,1594,1592,992,602,927,188,13392,0,0,0,0,0,3,0,0,0,5,0,3,3,5,4,12,0,7,0,37,0,3,0,14,3,25,0,7,0,62,0,4,6,15,7,19,0,7,0,52,4,0,13,14,14,20,0,8,0,67,0,5,12,14,17,16,3,12,0,74,8,0,6,19,36,19,3,19,0,124,9,9,19,17,42,13,7,17,3,120,9,5,11,14,36,11,7,12,0,102,8,3,11,3,21,3,4,11,0,65,5,10,6,3,9,0,0,7,0,42,0,3,3,3,5,4,0,3,0,26
50503,131,56,965,92,172,82,154,165,25,1847,133,43,722,50,111,48,94,84,18,1311,155,36,631,35,76,49,84,59,12,1133,94,25,339,28,39,22,53,31,8,630,202,37,329,9,42,39,54,27,10,751,104,11,68,0,14,11,23,16,4,258,10,3,83,17,7,11,14,15,23,182,1081,355,4674,1371,956,667,781,910,166,10964,0,0,3,0,0,3,0,0,0,4,0,3,4,14,5,18,0,13,0,49,4,0,0,14,5,24,3,11,0,61,3,3,3,8,5,14,0,10,0,45,0,0,10,4,11,18,0,18,0,64,0,3,3,27,11,10,3,14,4,82,3,0,7,17,19,21,7,20,0,86,9,3,8,13,17,7,5,18,0,92,16,4,12,7,18,4,16,11,0,81,5,0,5,0,9,4,3,6,0,36,0,0,0,0,8,0,8,3,0,17,6,3,3,0,0,3,5,4,0,25
50601,51,24,305,68,60,20,46,49,4,629,43,11,201,33,34,15,33,28,3,409,39,11,148,19,19,6,27,19,0,297,26,9,80,17,15,0,8,7,0,163,58,6,96,14,12,3,8,5,0,210,14,5,25,0,8,3,7,0,0,60,3,0,25,5,5,7,3,11,3,56,340,139,1418,670,369,297,254,304,46,3828,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,9,0,32,0,0,0,3,0,16,4,15,0,41,0,0,0,4,4,14,0,11,0,30,0,0,0,0,0,17,0,3,0,26,0,0,4,7,3,6,3,3,0,31,0,0,6,11,8,10,0,3,0,39,3,0,3,10,7,3,7,3,0,32,7,0,8,4,7,3,0,4,0,26,3,0,0,3,3,0,3,0,0,17,3,0,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3
50602,138,95,761,264,288,121,254,145,20,2081,142,97,713,158,189,57,170,98,19,1645,164,96,655,109,143,35,122,44,30,1398,136,71,483,45,74,39,85,47,10,990,293,144,776,32,87,49,125,55,23,1587,207,42,209,3,20,15,46,11,7,552,14,10,64,26,16,8,12,11,24,181,1250,678,4534,1592,1354,703,1262,829,184,12383,0,0,0,0,0,3,0,0,0,10,3,0,0,6,4,3,0,4,0,20,0,4,3,12,3,9,0,3,0,31,0,0,3,4,4,3,3,10,0,34,0,0,6,12,11,7,0,11,0,58,3,3,4,23,12,11,5,12,0,71,3,4,12,23,25,13,13,18,3,111,8,0,14,41,30,22,19,17,0,149,5,3,14,43,33,13,18,8,0,133,5,3,3,18,20,4,5,7,0,75,7,3,3,10,5,0,3,3,0,41,4,0,0,0,3,4,6,3,0,22
50603,149,89,1091,131,323,120,347,146,34,2429,181,89,901,81,191,95,187,95,48,1868,226,106,808,61,121,73,139,65,27,1611,198,64,507,42,65,49,83,40,18,1059,367,100,653,20,63,68,87,41,15,1424,175,27,139,3,35,18,24,14,7,442,13,4,68,8,12,7,8,6,19,157,1522,624,5390,1100,1398,915,1445,882,244,13514,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,21,0,4,0,40,0,0,0,5,0,23,0,9,0,49,0,0,0,5,3,8,3,11,0,37,0,0,3,10,9,17,7,10,0,54,5,4,6,7,12,9,7,13,0,69,4,3,9,12,19,12,21,26,0,100,11,5,13,10,45,8,30,13,0,136,13,7,10,9,31,6,27,16,0,121,5,4,5,11,24,5,13,5,0,71,7,3,3,0,14,6,4,9,0,53,0,0,0,0,9,0,5,0,0,18
