SA3_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
10704,13751,1493,1311,144,159,16857,40,3,5,0,0,56,328,29,19,13,5,394,40,9,4,0,0,46,22,4,5,0,0,26,27,0,0,0,0,28,120,20,18,4,0,166,55,4,7,4,0,66,30,9,4,0,0,43,30,9,5,0,0,48,293,42,14,3,4,357,36,0,3,0,0,38,73,7,0,3,0,84,22,8,0,0,0,32,39,16,11,0,0,58,96,29,24,4,0,158,8,3,0,0,0,13,47,10,3,3,0,61,37,5,18,4,3,72,42,4,7,0,0,49,19,3,0,0,0,23,39,7,13,0,3,61,238,36,33,4,3,317,67,6,0,0,3,71,96,3,0,0,0,101,21,3,5,0,0,32,13,4,0,0,0,19,78,23,16,0,0,111,64,4,3,0,6,75,49,0,9,0,0,57,33,16,20,3,3,76,865,114,107,12,11,1111,85,12,6,0,3,104,94,11
10801,2653,303,576,111,73,3709,11,3,0,0,0,15,3,3,3,0,0,12,3,0,0,0,0,4,0,0,3,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,5,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,23,5,3,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,10,0,0,0,0,10,5,3,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,3,11,0,0,0,0,9,27,11,13,3,0,61,0,0,0,0,0,0,10,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,10,3,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,94,20,37,7,0,156,0,0,0,0,0,0,3,0
10802,4876,386,909,235,129,6541,8,0,4,3,0,13,16,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,8,0,6,0,0,16,4,0,0,0,0,4,3,3,0,0,0,9,28,9,3,0,3,40,0,0,3,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,20,0,0,0,0,23,7,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,4,9,3,0,0,0,10,0,0,0,0,0,3,7,0,4,0,0,14,103,6,11,7,0,126,3,0,0,0,0,4,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,20,3,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,153,14,38,17,0,223,13,3,5,0,0,21,0,3
10803,60,13,18,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0
10804,8575,968,1507,224,147,11415,27,9,0,0,0,39,28,10,8,6,0,42,0,0,0,0,0,3,5,3,3,0,0,9,7,0,0,0,0,11,0,0,0,0,0,0,14,7,4,3,0,31,0,0,0,0,0,0,14,3,0,0,0,17,62,13,7,0,0,75,8,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,30,0,3,0,0,35,3,5,3,3,0,17,3,0,3,0,0,7,14,0,3,0,0,16,3,0,0,0,0,5,11,3,3,0,0,21,5,0,0,0,0,5,19,8,3,3,0,29,178,26,31,5,0,234,0,0,0,0,0,0,27,3,7,0,3,40,3,0,0,0,0,4,3,0,3,0,0,3,43,10,11,4,0,69,14,0,0,0,0,15,7,0,0,0,0,6,3,0,0,0,0,7,365,69,86,13,6,532,32,0,9,0,0,39,10,0
10805,5352,512,951,234,143,7190,10,0,0,0,0,7,5,0,4,0,0,14,0,0,3,0,0,3,5,4,0,0,0,15,4,0,0,0,0,6,0,0,0,0,0,0,6,3,7,0,0,18,3,0,0,0,0,3,3,3,0,0,0,7,44,9,8,0,0,57,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,4,0,0,0,0,8,3,0,3,3,0,5,0,0,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,12,0,4,3,0,25,71,11,17,0,0,95,5,0,0,0,0,10,9,5,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,5,10,3,5,0,0,20,8,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,151,32,53,11,3,246,16,0,4,0,0,17,4,0
10901,9049,1013,1128,261,113,11560,23,4,0,0,0,28,17,4,7,3,0,36,11,0,0,0,0,11,4,0,0,0,0,4,19,0,3,0,0,21,0,0,0,0,0,0,36,0,7,0,0,45,7,0,4,0,0,5,6,3,4,0,0,14,152,20,10,3,0,188,3,0,0,0,0,4,4,0,0,0,0,7,3,0,0,0,0,3,22,3,0,0,0,28,7,4,0,0,0,17,0,0,0,0,0,3,12,0,0,0,0,9,3,3,5,0,0,10,6,0,0,0,0,10,0,0,0,0,0,0,17,12,4,0,0,36,151,14,11,3,0,185,11,0,0,0,0,9,60,0,0,0,0,58,0,0,4,0,0,8,8,0,0,0,0,8,36,11,5,0,0,48,28,4,3,0,0,38,3,0,0,0,0,3,4,0,0,0,0,4,278,38,26,6,8,350,23,4,3,0,0,35,4,3
10902,1770,242,363,178,53,2608,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,6,0,18,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,30,0,4,0,0,38,0,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,9,3,0,51,3,0,0,0,0,3,4,0
10903,5186,880,1080,444,154,7753,3,0,0,0,0,3,7,0,3,4,0,23,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,10,0,0,3,0,0,3,3,0,0,0,0,3,55,4,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,0,0,0,10,7,3,3,5,0,21,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,12,3,0,0,0,11,0,0,0,0,0,3,15,3,3,3,3,26,80,11,12,0,4,102,3,0,0,0,0,3,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,27,17,3,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,110,9,26,7,0,152,8,0,0,0,0,8,3,0
11001,4752,521,1020,308,80,6690,9,3,3,0,0,19,37,7,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,15,0,0,0,0,0,0,12,0,7,0,0,22,0,0,0,0,0,0,8,0,0,0,0,12,67,3,0,0,0,73,3,0,0,0,0,6,7,0,3,0,0,17,3,0,0,0,0,3,6,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,14,0,0,0,0,0,0,13,0,0,3,0,17,98,13,7,0,0,126,19,3,0,0,0,24,32,0,0,0,0,32,0,0,0,0,0,3,4,0,0,0,0,4,32,3,3,0,0,39,17,0,0,0,0,21,10,0,0,0,0,10,0,0,0,0,0,0,138,17,28,10,0,200,20,3,5,4,0,36,12,0
11002,4023,401,1117,506,133,6180,7,0,0,0,0,11,7,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,8,0,0,13,3,0,0,0,0,4,7,0,0,0,0,9,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,3,5,0,4,0,0,10,44,0,15,3,0,66,4,0,0,0,0,4,57,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,3,13,3,3,0,0,21,3,0,0,0,0,4,0,0,4,0,0,8,0,0,0,0,0,0,65,14,24,8,3,113,6,0,0,0,0,6,6,0
11003,3798,495,713,240,103,5350,8,0,0,0,0,10,4,0,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,15,0,3,0,0,21,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,14,33,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,56,9,7,0,0,72,4,0,0,0,0,4,21,0,0,0,0,21,0,0,0,0,0,3,3,0,0,0,0,3,22,0,3,0,0,25,6,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,51,11,18,0,0,83,11,3,0,0,0,14,0,0
11004,11942,1119,1691,507,237,15494,13,0,0,0,0,13,50,0,19,0,0,71,4,0,0,0,0,4,0,0,0,0,0,7,16,0,0,0,0,16,3,0,0,0,0,3,17,0,3,3,0,24,0,0,0,0,0,4,11,0,4,0,0,16,114,8,4,0,4,135,4,0,0,0,0,7,0,0,3,0,0,6,0,0,0,0,0,0,16,0,6,0,0,16,5,4,0,6,0,11,4,0,0,0,0,5,98,0,0,0,0,100,0,3,0,0,0,8,18,3,5,0,0,22,3,0,0,3,0,6,10,0,5,0,0,22,154,13,13,3,0,181,8,0,5,0,0,19,109,0,0,0,0,113,3,3,0,0,0,5,16,0,0,0,0,12,47,6,0,0,0,56,29,0,0,0,0,33,7,0,0,0,0,7,0,0,0,0,0,3,192,25,37,10,5,265,27,5,4,3,0,36,22,0
11101,13150,1586,1307,178,147,16371,22,3,3,0,0,34,64,19,11,0,0,96,7,0,4,0,0,11,12,0,0,0,0,14,18,0,3,0,3,28,13,9,4,0,0,22,21,9,4,0,0,40,3,7,3,0,0,9,3,3,5,0,0,13,89,25,6,0,4,134,16,3,0,0,0,23,5,3,0,0,0,4,9,0,0,0,0,9,32,8,6,0,0,39,15,3,10,0,0,29,7,0,0,0,0,7,45,6,3,0,0,55,4,0,0,0,0,7,22,10,11,0,0,39,7,0,0,0,0,9,12,8,3,0,0,25,214,35,22,0,0,263,20,4,0,0,0,27,53,4,7,0,0,68,12,0,8,0,0,16,3,5,3,0,0,10,52,10,5,0,0,66,22,4,3,0,0,29,25,0,3,0,0,26,7,0,0,0,0,7,401,69,58,10,6,540,50,3,10,0,0,64,21,5
11102,5995,676,730,97,72,7577,13,5,0,0,0,22,22,9,4,3,0,35,5,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,4,0,0,3,0,10,0,0,0,0,0,0,4,3,0,0,0,3,36,9,3,0,0,57,0,0,0,0,0,7,5,0,0,0,0,7,0,0,0,0,0,0,13,4,4,0,0,15,10,0,0,0,0,16,0,0,0,0,0,0,10,7,0,0,0,24,0,0,0,0,0,5,10,0,0,0,0,8,7,0,0,0,0,9,15,4,0,0,0,20,121,26,24,4,3,179,19,0,3,0,0,18,27,0,0,0,0,28,3,0,0,0,0,9,5,0,0,0,0,3,34,3,4,0,0,46,3,0,0,0,0,5,9,0,0,0,0,8,0,0,0,0,0,0,161,33,36,12,3,247,16,3,3,0,0,23,9,6
11103,36152,2529,2120,242,310,41352,92,17,6,3,0,113,224,31,18,8,0,285,25,4,0,0,0,29,9,3,4,0,0,19,45,3,0,0,0,53,76,12,14,0,3,107,105,8,7,0,0,127,22,3,6,0,0,30,53,6,11,0,0,68,396,42,29,7,3,480,38,0,7,0,0,43,58,8,7,0,0,63,13,5,0,0,0,14,79,11,4,3,0,94,55,8,10,0,0,84,21,4,0,0,0,24,72,19,5,0,0,94,10,4,5,3,0,22,129,12,17,0,0,154,13,0,3,0,0,11,46,3,0,3,0,51,593,60,50,7,8,713,69,7,5,0,0,86,146,3,5,0,3,155,33,4,3,0,0,42,18,0,3,0,0,24,186,29,20,4,0,237,62,3,3,0,0,64,45,0,4,0,3,53,9,5,3,0,0,20,1320,122,106,10,3,1563,143,10,16,0,0,171,58,9
11201,7854,1211,2002,266,180,11508,39,12,15,0,0,67,6,0,8,0,0,18,3,0,0,0,0,8,3,0,7,0,0,4,8,7,4,0,0,21,0,0,0,0,0,0,42,14,23,3,0,88,6,0,5,0,0,8,6,3,0,0,0,14,52,11,9,7,0,75,6,0,0,0,0,12,0,0,3,0,0,5,0,0,0,0,0,0,23,10,8,0,0,43,42,5,9,0,4,61,13,3,7,0,3,29,8,3,0,0,0,14,0,0,0,0,0,0,22,0,5,0,0,26,8,0,0,0,0,6,16,4,14,0,0,40,231,56,98,7,3,399,0,0,0,0,0,0,12,0,6,0,0,17,10,0,0,0,0,6,7,3,0,0,0,7,67,15,25,3,0,108,4,3,0,0,0,11,5,4,0,0,0,10,3,3,0,0,0,7,378,98,191,21,12,698,54,11,26,3,3,98,3,3
11202,9504,707,1636,365,193,12398,20,3,4,0,0,32,13,3,10,0,0,28,0,0,0,0,0,0,5,0,3,0,0,3,13,3,3,0,0,16,3,0,0,0,0,3,34,8,11,0,0,52,3,0,0,0,0,3,9,0,0,0,0,11,38,7,6,0,0,60,5,0,0,0,0,9,8,0,0,0,0,11,0,0,0,0,0,3,31,0,3,0,0,35,18,7,3,3,0,29,9,0,0,0,0,10,12,0,0,0,0,14,3,0,0,0,0,3,10,0,3,0,0,19,0,0,3,0,0,4,18,4,7,0,0,33,154,16,43,8,0,218,11,3,0,0,0,10,21,0,0,0,0,20,3,0,0,0,0,5,4,0,0,0,0,9,40,4,5,0,0,54,6,0,0,0,0,7,7,0,0,0,0,8,0,0,0,0,0,0,307,38,77,17,5,436,50,0,6,3,0,58,9,0
11203,7762,1048,1491,218,161,10679,26,4,6,3,0,40,29,4,5,3,0,42,0,0,0,0,0,3,4,0,0,0,0,3,13,3,3,0,0,18,0,0,0,0,0,3,25,3,14,3,0,45,3,0,0,0,0,4,11,3,6,0,0,22,106,14,12,7,7,144,4,0,0,0,0,11,3,0,0,0,0,8,0,0,0,0,0,0,21,5,6,0,0,30,23,0,3,0,0,28,17,6,8,0,0,33,17,3,0,0,3,21,0,0,0,0,0,5,9,0,0,0,0,19,0,0,0,0,0,3,13,0,11,3,0,30,355,40,76,10,7,481,3,0,0,0,0,8,42,0,0,0,0,41,3,0,4,0,0,13,11,0,0,0,0,16,50,11,11,3,0,70,4,3,0,0,0,5,6,0,0,0,0,13,5,0,3,0,0,6,407,98,107,17,3,636,26,7,4,0,0,43,3,3
11301,6715,909,1054,408,137,9225,3,0,0,0,0,3,18,8,9,3,3,36,0,0,0,0,0,0,8,4,0,0,0,8,57,4,0,0,0,61,0,0,0,0,0,0,24,0,3,3,0,28,0,0,0,0,0,0,7,0,3,0,0,15,302,21,7,20,7,356,0,0,0,0,0,0,6,0,0,0,0,7,4,0,0,0,0,5,16,0,4,0,0,25,82,31,38,37,4,196,8,0,0,0,0,8,20,3,0,0,0,27,0,0,3,0,0,3,51,0,0,0,0,52,0,0,0,3,0,3,8,0,6,0,0,14,174,11,8,0,4,194,40,0,0,0,3,42,89,0,0,0,0,91,3,0,0,0,0,3,3,0,0,0,0,0,54,6,3,0,0,62,20,0,0,0,0,20,7,0,0,0,0,8,17,3,0,0,0,16,146,11,15,0,0,171,13,3,0,0,0,14,7,4
11302,2141,189,364,134,57,2875,7,0,0,0,0,10,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,4,53,3,5,0,3,65,3,0,0,0,0,3,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,41,0,0,0,0,41,3,0,0,0,0,3,10,0,0,0,0,12,0,0,0,0,0,0,42,6,3,0,0,49,0,0,0,0,0,0,0,0
11303,14065,1322,2125,576,215,18319,21,3,4,0,0,26,104,3,12,5,0,124,3,0,0,0,0,3,23,11,3,0,0,30,26,0,0,0,0,26,0,0,0,0,0,0,25,3,3,0,0,29,3,0,0,0,0,5,21,4,7,0,0,32,247,16,10,3,0,276,3,0,0,0,0,3,27,0,0,0,0,35,8,0,0,0,0,8,16,3,0,0,0,17,10,5,0,0,0,19,7,0,0,0,0,11,17,0,0,0,0,25,3,0,0,0,0,3,23,6,5,0,0,35,0,0,0,0,0,0,22,3,3,0,0,33,181,11,9,6,5,218,30,0,0,0,0,34,165,0,0,0,0,167,3,0,0,0,0,3,5,0,0,0,0,4,74,4,7,0,0,88,65,4,0,0,0,70,7,0,0,0,0,7,3,0,0,0,0,4,300,28,40,6,3,370,26,0,0,3,0,28,9,0
11401,10960,1149,1721,218,201,14247,18,7,0,0,0,29,33,15,12,4,0,63,6,0,5,0,0,7,8,11,3,0,0,21,13,3,5,0,0,16,6,0,0,0,0,5,30,3,11,3,0,46,8,0,0,3,0,10,6,5,3,0,0,14,72,14,6,3,0,95,12,0,0,0,0,15,7,0,0,0,0,14,7,3,0,0,0,5,34,6,3,0,0,37,17,6,9,0,0,33,5,0,0,0,0,5,12,3,3,3,0,22,5,0,3,0,0,7,29,4,0,0,0,29,8,0,3,0,0,16,16,3,8,6,0,34,189,24,45,7,4,276,7,0,0,0,0,13,39,3,0,0,0,41,7,4,3,0,0,7,12,0,0,0,0,11,30,9,8,0,0,44,10,3,0,0,0,14,20,0,0,0,0,26,0,3,4,0,0,6,570,65,115,27,7,788,51,0,9,0,0,56,8,6
11402,4792,863,955,171,110,6887,13,3,7,0,0,22,21,8,5,3,0,40,5,0,0,0,0,3,4,3,0,0,0,7,5,0,0,0,0,10,8,0,3,0,0,7,24,0,11,3,0,36,7,0,0,0,0,9,3,0,0,0,0,11,74,8,4,0,0,89,5,0,0,0,0,9,12,0,3,0,0,10,0,0,0,0,0,4,14,6,8,0,0,28,19,5,11,4,0,39,3,0,0,0,0,5,12,0,0,0,0,10,3,5,3,0,0,12,0,0,3,0,0,8,3,0,0,0,0,6,12,6,7,0,0,29,92,19,35,4,5,158,7,0,0,0,0,5,27,0,0,0,0,29,6,0,6,0,0,12,4,0,0,0,0,3,28,9,6,0,0,48,8,4,0,0,0,9,8,0,0,0,0,12,0,0,0,0,0,0,307,64,84,20,6,491,10,4,4,3,0,25,6,3
11501,11864,1880,980,134,100,14961,45,14,6,0,0,63,688,208,129,35,7,1065,38,18,3,0,0,60,52,24,15,0,3,95,210,27,9,3,0,251,27,0,0,0,0,25,73,19,11,3,0,103,23,3,5,0,0,35,230,58,27,4,3,311,1399,192,72,22,15,1702,120,13,3,0,0,139,161,50,44,7,0,260,80,9,5,0,0,95,130,35,7,0,0,177,98,32,22,6,5,163,32,3,0,0,0,37,242,77,67,8,6,407,113,62,36,0,9,222,158,37,26,5,3,232,35,12,3,0,3,53,42,10,6,0,0,61,442,76,35,3,8,560,170,16,8,3,0,209,623,28,17,0,3,676,63,14,14,0,0,99,50,14,7,3,0,74,335,63,39,4,4,441,311,54,35,5,0,402,61,12,0,0,4,76,35,16,7,0,0,64,897,172,105,15,4,1193,137,8,15,0,0,156,196,23
11502,2468,700,468,87,33,3758,4,0,0,0,0,7,36,16,22,3,0,79,5,3,0,0,0,13,9,0,0,0,0,9,20,3,0,0,0,22,4,0,0,0,0,4,8,0,9,0,0,18,3,7,0,0,0,5,21,0,5,0,0,29,112,15,4,0,0,138,15,0,3,0,0,18,22,10,4,0,0,29,9,3,3,0,0,19,13,12,0,0,0,21,22,16,24,8,0,76,4,0,0,0,0,4,25,3,3,3,0,41,21,16,9,3,4,50,9,3,3,0,0,14,3,4,7,0,0,13,3,3,3,0,0,10,70,25,15,3,0,108,12,3,3,0,0,16,45,0,0,0,3,48,6,0,3,0,0,9,6,0,0,0,0,12,43,9,7,0,3,58,27,3,0,0,3,27,10,7,0,0,0,14,3,0,7,0,0,7,143,54,34,5,3,237,17,4,3,0,0,24,15,3
11503,996,347,408,63,34,1852,0,0,0,0,0,4,5,0,10,0,0,15,0,0,0,0,0,5,0,0,0,0,0,3,3,0,3,0,0,9,3,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,6,8,0,0,3,0,7,3,0,0,0,0,3,5,0,0,0,0,8,0,0,6,0,0,9,0,0,0,0,0,3,6,3,8,3,0,23,6,4,0,0,0,13,24,3,6,0,0,40,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,40,30,28,3,0,101,3,0,0,0,0,7,3,0
11504,2925,591,329,46,39,3931,10,3,0,0,0,11,69,20,26,5,0,121,5,3,0,0,0,9,6,3,4,0,0,16,24,3,0,3,0,35,3,0,0,0,0,9,7,0,0,0,0,11,7,0,0,0,0,7,15,4,0,0,0,14,121,28,10,7,0,166,5,0,0,0,0,8,23,6,5,4,0,40,20,3,3,0,0,26,46,19,0,0,0,61,15,4,5,0,0,25,0,3,0,0,0,4,16,15,0,0,0,28,16,8,15,0,0,40,14,3,3,0,0,19,10,8,10,0,0,30,5,4,0,0,0,11,101,15,8,0,0,122,19,8,5,0,0,31,72,3,3,0,0,83,4,0,4,0,0,8,3,0,3,0,0,8,40,20,7,0,0,60,27,0,6,0,0,35,20,0,0,0,0,20,0,3,0,0,0,5,141,34,26,3,3,209,15,4,3,0,0,20,16,4
