SA3_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
40501,71,120,12,5,199,0,7,0,0,7,31,77,14,4,121,0,0,0,0,0,32,59,3,0,93,0,9,0,0,11,19,58,14,0,91,10,39,7,3,55,17,36,5,0,59,4,3,0,0,3,0,12,0,0,11,4,10,0,0,20,21,32,0,0,56,8,15,0,0,30,0,0,0,0,0,0,3,0,0,10,8,14,0,0,24,0,7,0,0,9,7,22,0,0,33,10,18,3,0,26,245,543,62,13,869,243,146,0,14,403,0,0,0,0,0,86,25,0,4,119,4,0,0,0,4,124,45,0,0,172,10,9,0,0,19,42,42,0,0,84,34,28,3,0,67,19,22,0,6,42,5,0,0,0,6,9,0,0,0,7,13,3,0,0,12,73,14,0,0,94,48,15,0,0,57,0,0,0,0,0,28,0,0,0,30,85,15,7,7,119,20,3,0,0,24,97,22,0,10,126
40502,118,146,3,0,268,0,0,3,0,3,12,29,13,3,57,0,0,0,0,0,7,35,0,0,46,0,21,4,0,25,7,47,3,0,58,7,40,4,0,47,13,22,4,0,36,0,0,0,0,3,6,8,0,0,10,3,6,0,0,9,12,13,0,0,23,3,9,3,0,17,0,0,0,0,0,0,0,0,0,3,0,13,0,0,17,0,0,0,0,0,10,17,0,3,26,10,16,0,0,29,210,417,41,9,675,412,302,0,23,737,0,0,0,0,0,29,21,0,0,55,0,0,0,0,0,77,27,0,0,106,6,3,0,0,13,30,35,0,0,70,30,24,0,3,58,17,25,0,0,44,4,0,0,0,6,0,0,0,0,3,6,3,0,0,12,25,7,0,0,40,28,3,0,0,29,7,0,0,0,7,10,0,0,0,7,30,16,3,0,46,5,0,0,0,5,49,23,0,0,81
40503,85,99,0,8,189,0,3,0,0,0,4,28,3,0,39,0,0,0,0,3,11,43,4,4,65,0,11,3,0,12,7,50,5,0,64,5,27,5,0,33,10,12,0,0,19,0,0,0,0,0,3,4,0,0,10,3,9,0,0,14,4,10,0,0,16,3,3,0,0,10,0,0,0,0,0,0,3,0,0,3,8,22,3,0,33,0,0,0,0,0,0,15,0,0,17,0,4,3,0,11,149,348,28,17,537,264,189,0,11,463,0,0,0,0,0,21,9,0,0,39,3,0,0,0,3,72,31,0,0,107,8,3,0,0,10,48,48,0,3,95,14,31,0,0,42,18,17,0,0,37,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,19,13,0,0,30,26,4,0,0,25,0,0,0,0,5,16,3,0,0,19,30,12,0,0,40,11,3,0,0,13,48,36,0,0,83
40504,107,124,6,5,237,0,0,0,0,0,7,10,3,0,17,0,6,0,0,6,18,43,0,0,62,6,6,0,0,10,3,42,7,3,51,4,57,6,0,65,13,16,0,0,36,0,0,3,0,3,0,7,0,0,10,3,15,0,0,19,5,7,3,0,19,0,3,3,0,4,0,0,0,0,3,0,0,0,0,0,9,21,3,0,26,0,3,0,0,3,3,15,0,0,23,9,5,0,0,13,179,384,36,11,606,268,201,0,6,470,3,0,0,0,3,22,16,0,0,45,4,0,0,0,4,110,40,0,3,152,5,0,0,0,3,59,57,0,0,114,35,37,0,0,70,28,14,0,0,50,0,4,0,0,4,0,0,0,0,0,3,4,0,0,7,30,9,0,0,43,60,12,0,3,76,0,0,0,0,4,10,0,0,0,12,48,10,0,3,56,13,0,0,0,10,82,42,0,3,123
40601,117,272,9,13,408,6,4,3,0,12,13,43,4,0,63,0,3,0,0,3,40,109,8,0,160,7,24,4,0,32,19,131,19,0,173,6,47,12,0,65,21,47,10,0,80,6,0,0,0,6,3,19,0,0,22,3,16,3,0,24,18,42,3,0,63,9,17,0,0,23,0,5,0,0,10,0,0,0,0,3,6,32,5,0,46,0,5,0,0,5,18,50,0,0,73,16,22,3,0,41,299,890,93,19,1305,485,418,0,26,928,4,0,0,0,4,52,37,0,0,86,3,3,0,0,3,181,97,0,3,279,19,14,0,0,31,57,70,3,3,134,25,49,0,0,74,50,33,0,3,92,5,3,0,0,8,3,5,0,0,8,5,6,0,0,12,59,17,0,0,81,55,17,3,0,76,8,0,0,0,11,28,7,0,0,40,88,27,3,0,114,14,3,0,0,17,142,63,0,7,209
40602,13,54,0,3,69,8,3,10,0,26,3,7,0,0,8,0,4,0,0,4,9,41,5,3,49,0,6,0,0,9,8,23,5,0,44,4,30,5,0,41,13,7,0,3,18,0,0,0,0,5,0,4,0,0,6,3,3,0,0,9,6,0,0,0,7,8,7,0,0,13,3,3,0,0,3,0,3,0,0,3,10,10,0,0,24,0,0,0,0,4,0,17,0,0,25,10,7,0,0,13,97,246,34,7,379,53,41,0,4,98,25,0,0,0,25,14,4,0,0,12,4,0,0,0,3,67,16,0,4,83,0,4,0,0,9,26,30,0,0,56,20,33,0,0,48,14,8,0,0,25,0,0,0,0,3,3,0,0,0,3,0,4,0,0,3,15,3,0,0,21,28,13,0,0,32,3,0,0,0,3,13,3,0,0,15,16,8,0,0,28,18,3,0,0,21,34,19,0,0,58
40701,62,101,6,0,174,0,4,0,0,4,18,53,4,3,76,0,0,0,0,3,42,100,3,0,150,13,11,3,0,28,10,87,15,3,112,15,71,16,3,102,7,30,3,0,41,3,3,0,0,9,17,6,0,0,23,15,27,3,0,43,37,41,0,0,82,12,14,0,0,24,3,0,0,0,7,9,3,0,0,13,9,33,3,0,42,3,4,0,0,11,10,26,0,0,41,15,12,5,0,31,304,628,64,24,1019,364,185,7,7,552,0,3,0,0,3,80,33,3,0,114,5,6,0,0,11,282,96,0,9,386,18,3,0,0,19,100,68,3,4,177,54,66,3,3,125,52,17,0,0,69,13,0,0,0,16,10,4,0,0,11,16,6,0,0,25,136,22,0,0,162,121,18,0,7,139,3,0,0,0,10,51,10,0,0,65,89,32,12,3,140,41,11,0,4,61,133,54,0,4,193
40702,135,332,28,10,506,0,3,0,0,3,15,81,19,0,107,0,6,0,0,6,24,170,9,0,206,4,53,18,0,77,8,130,39,0,174,9,80,21,0,111,25,77,13,3,115,0,3,0,0,6,9,29,3,0,40,9,31,0,0,44,26,56,9,0,91,8,22,4,0,37,0,8,0,0,9,3,4,0,0,10,20,47,13,0,78,0,6,0,0,11,26,73,3,0,101,9,43,9,5,64,339,1258,180,23,1793,632,540,4,26,1201,0,0,0,0,0,65,56,3,0,125,3,6,0,0,11,189,104,0,3,305,25,17,0,0,42,106,110,3,5,216,35,71,0,3,112,58,33,0,3,94,4,0,0,0,7,8,9,0,0,16,8,3,0,0,19,74,45,0,3,124,77,24,0,4,102,8,3,0,0,14,49,9,4,0,60,75,22,10,0,108,32,3,0,0,39,200,79,0,6,283
40703,170,307,20,8,504,0,3,0,0,7,19,63,16,3,107,3,9,0,0,6,29,120,9,0,155,6,32,3,0,42,17,127,22,6,165,24,53,9,0,78,24,55,13,0,93,9,0,5,0,10,17,19,4,0,37,7,28,0,0,35,15,35,3,0,60,16,24,3,0,40,0,0,0,0,0,6,6,0,0,11,14,35,9,0,60,3,3,0,0,3,13,52,4,0,74,13,28,0,3,48,402,996,128,28,1554,736,491,8,26,1252,6,0,0,0,6,95,58,3,3,157,4,0,0,0,4,226,92,0,6,331,25,10,0,4,36,82,81,6,0,172,43,57,0,0,100,59,18,0,6,83,4,0,0,0,7,7,10,0,0,13,11,10,0,3,23,85,25,0,0,110,73,14,3,0,90,10,0,0,0,9,28,4,0,0,36,95,24,11,0,135,29,8,0,0,34,180,79,0,0,261
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,35,55,0,3,93,7,4,0,0,17,35,23,3,0,69,19,14,0,0,29,819,630,15,25,1485,13,11,0,0,28,35,18,0,0,58,10,7,3,0,21,148,37,0,3,189,48,19,0,0,65,8,4,0,0,10,20,3,0,0,27,80,33,0,0,120,174,53,0,10,237,22,6,0,0,27,33,8,0,3,47,40,15,3,0,56,6,5,0,0,18,88,30,0,3,122,85,34,8,0,126,1728,1008,47,51,2837,263,71,0,9,348,19,3,0,0,23,184,16,0,5,204,31,4,0,0,33,4638,853,0,89,5587,48,4,0,3,51,144,8,0,0,156,55,9,0,0,65,572,49,0,8,637,35,0,0,0,36,14,0,0,0,14,43,3,0,0,50,253,18,0,5,273,1967,126,3,33,2130,46,4,0,0,46,445,7,0,0,449,260,26,0,3,292,184,12,0,0,200,608,37,3,3,645
50101,38,84,11,3,132,0,0,3,0,7,23,78,8,0,101,5,7,0,0,19,88,166,0,0,256,6,24,0,0,34,25,135,15,0,175,27,99,46,0,174,14,26,11,0,49,3,0,0,0,6,20,29,0,0,51,20,41,11,0,66,82,73,0,0,155,21,51,7,0,79,3,4,0,0,6,4,12,6,0,19,24,33,3,0,58,4,10,0,0,15,9,38,0,0,49,31,50,3,0,82,447,947,134,13,1540,183,88,5,11,288,0,4,0,0,4,86,46,0,3,134,7,0,0,0,7,428,170,0,9,600,17,10,0,0,27,73,88,5,0,163,95,83,3,4,187,55,16,0,0,73,11,4,0,0,8,10,0,0,0,10,29,11,0,0,42,235,42,3,3,284,139,50,0,3,195,12,3,0,0,10,75,14,0,0,97,144,51,3,0,193,43,14,0,0,62,164,72,0,0,230
50102,43,46,14,0,109,7,13,3,0,22,24,81,26,0,132,3,5,3,0,13,109,196,33,8,344,20,29,10,3,56,23,157,27,4,209,3,77,19,0,97,26,56,15,0,95,5,8,3,0,17,22,45,3,3,73,15,37,17,0,74,73,106,17,0,199,18,36,10,4,71,3,7,3,0,20,9,14,0,0,24,38,84,6,0,128,4,9,0,0,15,24,82,0,0,113,33,64,6,4,101,498,1152,223,32,1905,195,110,0,10,316,4,5,0,0,6,80,51,3,3,135,9,4,0,0,11,397,166,6,10,579,12,6,0,0,18,123,101,4,0,229,42,48,0,4,90,69,41,0,6,119,7,3,0,0,12,30,8,0,0,37,24,11,0,0,34,146,54,3,3,209,150,41,3,6,195,5,4,0,0,12,68,18,0,0,90,179,64,3,7,252,41,16,0,0,57,195,114,4,4,313
50103,44,120,22,6,188,0,0,0,0,3,6,30,3,0,39,3,0,0,0,5,23,48,0,3,73,0,10,0,0,16,0,31,4,3,45,11,35,0,0,43,3,12,7,0,23,0,3,0,0,3,3,3,0,0,7,0,10,0,0,15,9,13,0,0,26,9,13,0,0,23,3,6,0,0,4,3,0,0,0,3,5,13,0,0,20,0,0,0,0,4,7,14,0,0,21,8,15,0,0,28,146,378,39,11,579,339,175,10,13,532,3,0,0,0,3,25,13,0,0,38,3,0,0,0,10,100,53,0,0,152,5,6,0,0,12,30,53,0,0,81,43,51,3,0,102,25,18,0,0,43,3,0,0,0,3,6,0,0,0,9,7,0,0,0,11,32,9,0,0,45,36,15,0,0,48,3,0,0,0,3,12,0,0,0,14,31,10,0,0,40,19,3,0,0,24,62,25,0,0,88
50201,7,21,0,0,39,10,6,0,0,17,18,45,5,0,74,3,6,3,0,10,113,201,11,3,327,12,17,0,0,29,22,117,25,0,168,16,75,19,0,110,30,30,0,0,66,4,5,0,0,9,32,16,0,0,51,28,44,8,0,81,67,87,11,0,168,24,39,3,0,66,5,6,0,0,12,10,8,0,0,17,27,82,9,0,117,5,21,0,0,33,22,55,3,0,83,43,53,3,3,94,499,949,122,15,1580,79,18,0,0,95,0,0,0,0,0,62,25,0,0,89,0,0,0,0,3,418,158,0,7,586,18,14,0,0,32,99,94,9,0,207,21,48,0,0,66,81,10,0,0,89,13,0,0,0,13,29,3,0,0,35,25,9,0,0,37,162,27,4,3,189,155,32,0,0,186,7,0,0,0,7,68,8,3,0,80,141,39,7,0,192,59,16,0,0,71,193,69,0,0,258
50301,7,25,3,0,32,43,12,0,0,54,9,29,8,0,45,3,5,0,0,9,119,151,15,3,292,16,19,0,0,40,48,139,39,0,230,18,83,41,0,141,12,11,0,0,19,14,10,0,0,24,92,67,9,0,163,83,90,13,0,190,283,254,14,0,561,37,45,7,0,92,5,8,3,0,21,19,14,5,0,44,64,179,20,3,258,10,24,0,0,36,12,62,3,0,77,92,84,10,3,189,992,1303,200,15,2513,9,9,0,0,21,16,0,0,0,21,33,10,0,0,41,5,0,0,0,3,278,61,0,3,351,12,3,0,0,15,69,45,11,0,122,32,47,0,0,87,34,0,0,0,34,24,0,0,0,27,53,11,0,0,65,35,15,0,0,58,387,67,6,7,474,113,15,0,0,131,13,0,0,0,19,172,25,0,0,199,288,131,13,3,436,68,8,0,0,80,112,44,0,3,156
50302,8,12,0,0,17,165,111,22,0,291,33,114,32,3,177,34,17,8,0,54,226,327,28,3,580,43,84,19,0,136,77,299,58,0,433,38,463,110,8,618,73,46,12,3,128,50,56,9,0,117,236,420,54,4,708,133,261,68,0,465,745,1424,462,8,2640,110,182,45,5,342,30,44,10,0,91,47,77,12,0,141,131,407,64,0,613,42,53,3,0,97,59,178,19,0,249,219,302,35,21,584,2492,4861,1069,53,8479,11,6,0,0,20,78,7,0,0,88,85,37,4,0,122,14,0,0,0,17,445,87,3,0,536,17,19,3,0,37,177,139,17,8,341,112,224,16,6,349,168,5,0,0,176,63,5,0,3,77,159,53,12,0,220,65,44,8,3,116,970,425,345,9,1754,217,53,8,7,281,49,9,3,0,61,233,34,3,5,270,565,297,22,7,893,186,24,3,3,212,373,129,0,0,504
50401,7,3,0,0,5,9,7,4,0,20,32,125,29,0,182,3,11,3,0,13,114,202,27,3,343,13,62,4,0,74,37,92,19,3,157,7,71,14,0,92,61,27,12,0,103,10,3,0,0,17,22,26,0,0,47,21,56,4,0,80,114,95,0,3,218,23,51,7,3,84,7,4,5,0,16,14,14,0,0,26,27,59,13,0,93,3,19,3,0,30,58,101,3,0,168,58,86,7,0,153,641,1101,170,17,1929,0,0,0,0,9,12,0,0,0,12,109,49,3,0,157,3,0,0,0,7,289,99,4,0,389,22,4,0,0,30,99,63,12,0,169,41,66,0,0,105,183,20,0,3,207,15,3,0,0,18,24,3,0,0,29,29,14,0,0,42,249,40,0,4,295,133,24,0,0,158,5,3,0,0,10,92,9,0,0,106,124,34,0,3,166,55,17,0,0,67,195,70,0,0,260
50402,7,4,0,0,13,5,9,0,0,21,24,19,6,0,49,0,7,0,0,7,53,83,8,0,146,5,22,4,0,33,15,47,6,3,77,3,12,0,0,17,21,35,3,0,59,0,9,0,0,9,9,0,0,0,12,7,10,0,0,19,79,47,3,0,123,15,20,0,0,30,3,3,0,0,13,11,3,0,0,12,18,27,0,0,51,4,0,0,0,4,18,40,3,0,58,18,28,3,4,56,311,430,36,4,788,22,3,0,0,26,4,0,0,0,4,54,15,0,0,74,5,0,0,0,7,184,48,0,0,229,14,4,0,0,17,36,31,0,0,71,21,23,3,0,45,49,19,0,0,66,8,3,0,0,18,10,0,0,0,5,13,10,0,0,21,134,14,0,0,147,86,7,0,0,91,4,3,0,0,5,48,7,0,0,61,89,11,3,0,95,29,0,3,0,31,114,20,0,0,131
50403,11,18,3,0,35,9,30,6,0,47,59,278,44,8,394,11,18,0,0,30,201,454,57,3,717,38,99,31,0,166,39,180,36,0,256,22,96,36,0,155,130,116,12,3,267,14,15,5,0,41,28,36,4,0,73,28,74,8,0,109,109,154,14,0,274,42,92,14,3,151,3,14,0,0,18,19,28,3,0,47,42,75,16,3,144,19,40,0,0,54,72,144,3,0,223,73,175,28,0,276,977,2142,335,22,3481,78,37,0,0,113,17,0,0,0,17,158,86,5,0,255,12,3,0,0,13,479,159,0,3,646,38,25,5,0,59,136,94,10,0,240,58,102,4,0,171,242,22,3,3,269,15,4,0,0,19,39,4,0,0,46,14,12,0,0,26,227,53,3,0,288,168,33,0,0,205,15,0,0,0,17,106,25,0,0,130,253,49,4,0,312,64,21,3,0,94,356,88,0,4,438
50501,7,12,0,0,16,24,17,0,0,39,32,61,7,0,96,13,3,0,0,13,261,370,24,3,649,28,24,3,0,59,62,181,36,0,280,15,118,37,0,168,43,21,0,0,68,25,10,3,0,37,102,81,4,0,188,42,75,22,0,131,269,232,9,3,518,76,68,13,0,156,14,13,3,0,27,42,28,3,0,80,51,146,29,0,231,8,23,4,0,39,57,101,0,0,156,103,86,3,4,199,1263,1685,195,15,3156,13,3,0,0,19,14,0,0,0,14,77,22,3,0,98,3,0,0,0,3,711,199,0,6,919,28,8,0,0,38,141,91,15,0,242,53,86,0,0,139,145,25,0,0,178,30,3,0,0,32,82,8,0,0,92,54,20,0,0,69,493,94,0,3,586,304,38,0,0,346,14,0,0,0,15,195,31,0,0,228,381,107,12,3,496,79,21,0,0,96,409,86,3,3,497
50502,0,7,3,0,14,21,15,6,0,45,38,197,43,0,276,10,9,0,0,16,404,643,90,8,1146,32,137,24,0,196,70,228,69,0,373,12,114,39,3,166,88,54,9,0,145,21,42,0,0,65,140,135,25,3,302,71,115,12,0,201,344,412,38,3,809,81,111,19,0,212,21,27,4,3,58,30,53,7,0,86,86,172,18,0,275,16,36,8,0,55,73,157,12,0,239,143,190,16,3,356,1700,2861,435,30,5029,10,3,0,0,16,10,0,0,0,12,128,69,3,0,198,4,3,3,0,8,718,217,15,8,955,44,32,5,0,79,168,130,20,3,318,65,93,11,0,170,286,24,0,4,314,62,12,0,0,74,110,12,0,0,120,85,22,0,4,113,652,110,12,4,776,269,55,0,6,326,19,7,0,0,34,225,25,0,0,255,324,83,6,7,422,106,27,0,5,130,419,99,4,7,526
50503,15,71,10,3,95,8,20,5,0,35,77,263,54,3,398,10,20,6,0,34,323,643,67,3,1037,22,87,22,0,130,71,139,48,0,261,7,82,31,0,120,103,65,6,3,175,11,17,0,0,33,65,30,0,0,95,30,44,12,0,86,131,140,11,0,289,60,105,3,3,176,11,24,7,0,35,23,21,8,0,56,48,72,14,0,137,12,15,3,0,29,68,133,6,3,207,94,155,11,0,259,1195,2148,315,24,3682,61,88,10,3,158,5,8,0,0,14,198,96,7,3,302,7,0,0,0,9,957,299,10,15,1278,40,22,0,0,65,157,95,12,0,260,58,83,4,3,146,235,36,0,0,278,20,4,0,0,22,68,9,0,0,84,44,17,4,0,65,385,65,0,4,456,292,42,0,9,338,12,10,0,0,23,176,17,0,3,198,271,39,4,3,319,58,17,0,0,83,490,97,0,0,592
50601,5,22,0,3,29,8,11,3,0,20,27,66,9,0,103,3,0,0,0,7,93,150,15,3,260,6,11,7,0,29,15,49,10,3,76,3,41,8,0,59,48,27,4,4,77,5,9,0,0,14,11,7,0,0,20,9,31,5,0,48,49,51,0,3,96,27,23,4,0,56,4,3,3,0,8,10,7,0,0,20,27,38,8,0,69,3,10,0,0,6,23,51,0,0,75,36,22,0,0,61,415,627,77,17,1133,20,19,0,3,39,3,0,0,0,3,65,34,0,0,103,6,0,0,0,9,271,111,0,3,385,13,3,0,0,17,72,40,0,0,110,21,23,0,0,47,103,12,0,0,118,8,0,0,0,8,16,5,0,0,25,19,12,0,0,27,128,29,0,0,156,95,12,0,0,111,9,0,0,0,10,59,8,0,0,73,93,26,5,0,129,24,9,0,0,26,146,39,0,3,188
50602,0,3,0,0,3,15,20,9,0,44,20,87,25,0,130,3,6,0,0,10,116,195,46,0,349,20,65,12,0,91,38,114,18,3,179,15,122,26,0,160,217,94,24,4,338,15,14,0,0,29,31,52,3,3,87,19,86,16,0,120,100,207,39,3,345,27,73,15,0,118,0,18,0,0,15,8,24,6,0,38,33,50,13,0,97,7,23,0,0,28,45,100,15,3,161,63,111,12,0,188,785,1464,280,25,2551,4,5,0,0,4,17,0,0,0,19,62,11,0,3,72,3,3,0,0,6,319,58,3,0,384,30,5,6,0,38,69,39,5,0,117,41,56,4,0,103,432,27,0,3,471,13,3,0,0,15,39,9,0,0,43,30,21,0,0,47,211,52,6,4,279,131,28,3,3,167,14,4,0,0,13,59,21,0,0,75,110,34,0,0,148,76,16,0,0,90,139,29,0,0,174
