SA3_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
11504,0,4,0,3,3,0,0,0,0,6,0,11,0,8,10,0,0,0,0,27,0,9,0,6,3,0,0,4,0,28,0,15,3,7,11,0,0,3,0,39,0,38,3,0,7,0,0,4,0,53,4,39,0,0,3,0,0,3,0,50,0,49,0,3,0,0,3,0,0,59,6,56,0,0,0,0,3,0,0,64,23,23,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6,38,256,8,37,39,0,12,19,4,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8
11601,0,14,4,33,16,0,0,5,0,74,0,44,4,41,34,0,0,9,0,135,0,106,6,68,59,0,9,32,0,281,12,190,10,98,124,3,9,40,3,496,10,375,14,130,165,12,10,38,10,757,18,443,21,83,82,4,21,26,9,698,22,461,18,84,37,6,6,26,4,670,29,480,17,81,37,0,25,15,3,692,130,302,28,52,32,0,19,15,3,581,40,92,3,4,0,0,0,0,0,140,3,18,0,3,9,0,0,0,4,39,264,2565,133,733,607,32,103,213,42,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,4,3,0,0,0,0,14,0,3,0,8,12,0,0,0,0,22,0,3,3,11,9,0,0,3,0,33,3,7,14,19,19,0,0,3,0,74,0,6,16,12,17,0,6,10,0,72,3,16,20,23,48,0,11,21,3,143
11602,0,5,3,9,4,0,0,0,0,26,0,21,0,19,5,0,0,3,0,54,0,35,3,23,31,0,0,3,0,93,0,48,4,39,34,5,4,3,0,134,4,136,3,54,25,0,0,0,0,229,7,140,0,58,18,0,4,0,0,223,7,140,5,47,8,0,0,0,0,204,10,203,0,34,4,0,0,0,0,249,57,108,0,53,3,4,0,0,0,225,24,6,0,3,0,0,0,0,0,33,0,8,0,6,0,0,0,0,0,13,109,864,21,359,139,9,9,25,8,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,15,0,0,0,5,0,0,0,3,0,13,0,0,3,3,0,0,6,4,0,17
11603,0,13,4,22,10,0,3,6,0,53,0,40,3,57,27,0,0,9,0,134,0,71,4,82,46,0,3,14,0,217,7,128,12,90,77,0,15,26,0,358,10,225,14,99,70,4,8,8,3,440,14,288,17,83,35,7,5,4,5,460,12,286,12,94,25,0,0,0,0,436,46,320,22,87,25,0,0,0,7,499,126,224,30,96,38,3,0,3,3,531,36,26,8,12,3,0,0,0,0,78,9,13,0,3,6,0,0,0,0,27,261,1665,127,771,367,24,31,83,22,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,11,0,0,4,15,3,0,0,0,0,25,0,0,14,8,0,0,7,6,0,35,0,6,9,5,3,0,20,20,0,66
11701,0,0,0,3,3,0,0,0,0,6,0,8,3,13,4,0,6,0,0,37,0,9,3,15,7,0,8,3,0,43,4,20,5,27,18,8,30,0,3,119,8,50,15,32,47,5,46,0,3,204,3,44,8,44,29,0,78,5,3,221,13,50,13,39,36,0,63,3,9,230,16,63,7,43,22,0,9,3,3,176,54,63,10,34,17,0,14,3,0,194,30,17,0,3,3,0,0,0,0,56,0,5,0,3,4,0,3,0,3,21,126,337,62,260,204,17,259,28,23,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,3,0,9,0,3,13,3,29,7,3,7,3,18,0,8,37,0,76
11702,0,7,0,7,3,3,0,0,0,31,0,18,3,11,9,3,0,3,0,51,0,29,4,14,17,3,5,7,0,81,0,53,4,18,29,3,10,5,0,132,0,88,5,23,36,6,31,13,3,202,3,93,19,39,22,6,39,3,3,230,5,107,8,33,15,0,51,5,6,236,9,122,8,33,16,0,12,3,0,207,52,87,32,31,7,0,31,4,3,254,19,18,4,3,0,0,5,0,0,44,0,6,0,3,0,0,0,0,0,13,98,655,91,230,167,23,192,53,20,1532,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,13,0,0,7,9,8,0,6,3,0,22,0,3,5,5,4,0,3,14,0,39,7,9,21,18,17,0,12,26,0,105
11703,7,116,15,69,95,10,7,25,13,361,18,254,30,114,210,31,4,70,15,746,32,441,52,151,392,40,23,100,14,1245,72,777,145,328,752,56,51,141,36,2358,207,1698,211,446,1436,123,94,135,65,4407,221,2141,265,542,1351,112,77,91,64,4869,374,2621,262,589,1204,65,107,160,60,5448,522,2601,202,530,820,37,171,106,61,5044,1955,4555,308,699,1096,37,194,53,89,8985,2023,1999,69,113,412,20,23,10,39,4702,38,124,16,25,73,3,3,8,22,318,5493,17493,1598,3725,7973,550,765,937,489,39020,0,4,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,0,3,9,3,0,0,0,16,0,0,0,5,3,3,0,3,0,18,0,5,0,3,9,0,0,0,0,22,3,10,7,4,19,0,0,4,0,55,4,15,3,12,25,0,3,16,0,79,9,25,19,16,60,0,14,45,5,187
11801,0,18,0,28,10,0,3,6,0,67,0,36,8,39,19,3,7,9,0,125,0,53,11,29,25,0,4,3,0,125,9,109,14,25,45,0,23,24,5,252,8,152,8,63,46,3,53,10,3,352,10,179,8,75,37,5,78,3,3,405,16,180,14,61,22,0,71,0,0,368,21,212,6,50,14,0,29,0,0,342,58,210,5,53,7,4,10,0,3,355,43,28,0,9,5,0,0,0,0,88,3,20,0,0,3,0,0,0,0,25,172,1259,75,526,247,33,280,73,17,2678,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,4,0,3,12,0,0,0,0,27,5,8,8,7,16,0,0,3,0,42,0,13,3,0,32,0,6,22,0,82
11802,0,34,4,29,33,0,3,9,0,107,0,111,13,39,58,3,6,26,0,251,3,153,19,77,79,0,13,33,3,383,6,303,39,137,180,3,37,54,3,768,24,671,57,200,257,4,67,28,6,1315,21,821,34,166,95,0,62,9,5,1212,38,929,13,173,37,0,59,0,4,1259,49,744,18,141,20,0,20,0,3,998,186,744,11,152,25,0,13,0,6,1133,48,315,0,8,3,0,0,0,0,385,3,42,0,7,12,0,0,5,3,79,384,4920,224,1175,832,19,283,181,41,8054,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,14,0,0,0,8,0,0,0,0,0,11,0,0,0,7,4,0,0,0,0,10,0,0,0,8,6,0,0,3,0,12,0,4,0,11,6,0,0,0,0,20,0,3,8,10,19,0,0,3,0,46,0,4,3,5,12,0,12,15,0,50
11901,0,38,4,35,29,0,6,7,0,115,0,98,7,70,52,0,3,24,3,259,7,126,9,76,75,6,9,37,0,346,14,227,25,102,142,4,9,49,7,591,14,456,28,117,163,5,15,33,4,841,10,493,34,117,87,7,8,12,12,783,22,566,19,142,62,10,6,9,8,846,53,541,16,174,49,3,12,6,10,861,180,357,23,157,70,0,4,3,0,796,73,107,0,13,9,0,3,0,0,210,0,32,3,6,11,0,0,0,5,57,381,3086,183,1081,788,39,69,194,60,5869,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,0,0,0,0,13,0,0,0,7,3,0,0,0,0,12,0,0,0,8,3,0,0,3,0,15,0,0,0,6,3,0,0,0,0,12,5,4,7,3,15,0,0,3,0,30,0,7,7,3,8,0,3,9,0,33,3,9,15,8,25,0,13,28,0,100
11902,0,18,0,17,7,0,3,7,0,56,3,49,3,23,21,0,3,3,0,109,0,75,7,32,25,0,6,13,0,154,4,119,3,46,39,3,27,23,3,277,3,207,3,41,35,8,63,5,0,358,3,239,9,51,17,3,75,0,4,405,9,233,11,63,14,0,49,6,3,378,21,197,3,27,4,0,10,0,0,260,54,105,3,38,4,0,0,0,0,210,9,29,3,5,0,0,0,0,0,45,0,17,0,5,3,0,0,0,0,30,110,1314,48,382,183,18,245,76,10,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,7,0,3,0,7,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,13,0,0,3,8,4,0,0,4,0,15,0,0,7,4,12,0,4,9,0,32,3,12,12,6,17,0,11,20,0,84
11903,0,9,0,12,8,0,0,5,0,36,0,38,3,29,26,0,0,9,0,105,0,52,0,31,19,0,0,9,0,116,0,88,7,36,48,3,3,13,7,207,3,152,22,47,47,3,0,10,0,295,10,169,31,52,60,3,19,18,3,363,14,174,31,93,43,4,22,19,4,399,21,244,31,76,21,3,33,10,3,446,89,179,44,97,35,0,18,3,11,470,33,14,8,8,0,0,0,0,0,65,0,8,3,5,3,0,4,0,0,26,183,1154,182,515,322,25,103,108,30,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,11,0,0,0,3,3,0,0,0,0,4,0,3,0,7,5,0,0,0,0,20,0,3,3,3,3,0,0,4,0,19,3,3,6,4,11,0,7,10,0,47
11904,0,37,3,32,25,0,0,0,0,104,3,71,3,46,45,0,3,13,4,195,3,143,9,59,86,0,4,20,5,327,7,269,21,101,129,6,13,31,3,571,14,545,26,77,126,10,9,7,3,823,22,597,21,58,38,3,6,4,8,757,15,647,19,68,21,0,7,5,3,786,32,455,0,55,8,0,0,0,0,562,98,457,4,60,7,0,0,0,3,632,13,166,0,3,3,0,0,0,0,186,4,31,0,8,3,3,0,0,0,57,213,3480,116,628,532,31,47,98,25,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,0,0,9,0,6,3,0,11,0,0,8,0,25,3,6,6,3,16,0,0,10,3,36,0,7,17,6,25,0,8,27,0,95
12001,0,13,3,19,12,0,0,14,0,65,3,35,7,24,31,0,0,8,0,107,3,95,8,35,29,0,3,39,3,211,4,136,15,66,99,3,4,67,0,399,21,378,27,46,129,7,12,27,3,658,14,366,19,50,40,0,9,6,3,510,16,450,3,24,10,0,0,4,0,508,18,345,3,15,8,0,0,0,0,390,58,344,3,3,10,0,0,0,0,430,20,156,0,0,3,0,0,0,0,181,0,19,0,3,5,0,0,0,0,30,155,2380,104,325,391,11,37,178,16,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,4,0,3,0,0,0,0,0,6,0,0,3,3,0,0,4,3,0,17,0,4,5,0,7,0,3,7,0,36
12002,0,6,0,6,8,0,0,4,0,24,0,23,0,15,12,0,0,3,0,49,3,27,0,11,18,0,7,8,0,78,3,44,6,25,39,0,20,8,0,154,10,98,16,33,47,0,58,5,0,278,7,120,9,38,35,0,81,0,4,300,6,119,10,55,24,0,45,3,3,268,36,134,12,55,18,0,13,0,0,269,92,157,7,60,24,0,7,0,3,355,45,31,0,4,0,0,0,0,0,91,0,3,0,5,3,0,0,0,0,14,205,781,64,342,249,4,254,34,11,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,10,0,0,0,4,3,0,0,0,0,10,0,0,3,3,3,0,0,0,0,4,0,0,4,8,3,0,0,0,0,13,0,0,0,8,3,0,0,3,0,10,0,0,0,5,5,0,0,3,0,26,0,5,8,4,23,0,5,10,0,51
12003,0,23,4,13,22,0,4,7,0,77,6,69,3,28,48,0,3,5,0,160,11,97,7,49,64,0,4,18,0,254,5,145,17,56,136,11,31,27,7,433,21,292,37,74,199,14,40,15,12,705,17,387,53,86,251,22,51,13,7,887,56,456,52,89,221,6,58,11,11,964,75,567,38,92,150,7,26,5,9,965,366,779,70,71,234,5,43,11,12,1602,204,173,16,11,62,0,5,0,9,479,5,18,0,4,9,0,3,0,0,42,764,3049,306,629,1428,66,268,123,70,6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,8,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,10,0,0,3,5,7,0,0,4,0,21,0,0,3,4,9,0,4,4,0,30,4,9,16,11,16,0,4,15,3,78
12101,0,49,0,30,21,0,0,8,0,122,8,105,5,49,53,0,3,20,3,243,3,164,18,61,87,0,11,43,3,394,12,263,41,115,146,7,30,98,5,719,24,588,55,110,234,9,41,34,4,1092,28,663,57,79,123,5,80,16,3,1055,37,709,40,60,82,0,45,3,10,985,56,548,33,52,45,3,5,4,3,750,237,769,32,43,66,4,10,3,3,1168,198,378,8,3,27,0,0,0,5,614,5,45,0,4,6,0,5,0,0,63,605,4341,296,683,918,27,236,238,42,7393,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,0,0,0,6,0,0,0,0,0,10,0,0,0,6,3,0,0,0,0,15,0,0,3,7,4,0,0,0,0,17,0,6,0,8,10,0,3,3,0,24,4,12,6,4,5,0,0,6,0,51,4,9,14,13,17,0,4,13,0,81
12102,0,19,0,23,19,0,4,6,0,73,3,62,4,34,22,0,3,12,0,137,0,79,9,22,30,0,4,18,0,170,5,107,14,59,60,0,16,44,3,315,11,254,30,61,67,12,14,47,3,499,9,267,38,63,36,6,18,25,0,466,15,299,37,86,22,9,23,40,0,537,17,271,37,57,16,4,62,31,0,492,83,195,37,47,14,0,35,17,6,430,24,77,5,3,3,0,0,0,0,125,0,19,0,4,9,0,4,0,0,44,180,1694,217,511,316,29,183,255,18,3408,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,4,3,0,0,0,0,13,0,0,0,3,3,0,0,0,0,7,3,0,0,3,3,0,0,0,0,11,0,0,3,3,3,0,0,3,0,16,0,8,8,0,23,0,0,7,0,41,0,17,5,5,18,0,6,15,0,60
12103,4,20,0,23,12,0,0,5,0,62,5,29,0,22,27,0,0,7,0,92,3,53,5,20,29,0,0,10,0,121,3,82,9,26,46,3,0,14,0,194,10,165,4,24,31,3,0,10,0,246,5,202,9,16,11,7,0,7,0,254,10,196,0,30,8,0,0,3,3,255,11,259,0,23,0,0,0,0,0,297,68,170,0,20,5,0,0,0,0,265,28,31,0,0,3,0,0,0,0,64,0,11,0,0,3,0,0,0,0,19,155,1265,37,268,206,17,5,72,11,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,3,0,0,7,0,0,0,0,9,0,5,0,0,9,0,0,0,0,21,0,3,3,0,12,0,0,4,0,20,3,12,7,0,11,0,3,10,0,51
12104,0,12,3,5,19,3,0,0,0,47,0,33,9,9,27,5,3,6,0,91,8,42,7,16,26,0,3,7,0,123,14,62,14,20,52,9,9,17,0,194,15,136,14,35,58,9,20,12,7,303,26,159,16,33,66,4,15,3,7,331,37,223,14,57,71,3,23,9,0,444,55,256,9,73,36,5,11,4,4,454,202,387,10,54,80,5,5,0,5,746,149,90,4,10,20,0,0,0,3,271,3,8,0,0,6,0,0,0,3,20,520,1426,100,378,470,52,100,61,31,3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,4,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,9,3,8,0,0,8,0,3,3,0,30,0,18,13,3,24,0,0,5,0,59
12201,0,8,0,8,8,0,0,5,0,31,3,28,7,16,20,0,0,3,0,70,0,42,4,9,16,0,0,6,0,74,3,69,0,15,29,0,0,12,0,126,10,137,3,28,22,0,6,3,0,214,5,125,3,25,14,0,0,0,0,176,4,128,6,37,8,0,6,0,0,185,11,97,0,24,0,0,3,0,0,143,28,61,3,26,4,0,9,0,0,132,13,22,0,3,0,0,0,0,0,46,0,10,0,0,0,0,0,0,0,10,73,740,34,198,124,0,26,39,10,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,7,0,0,0,0,15,0,4,3,0,7,0,0,0,0,15,4,6,4,4,13,0,8,6,0,53
12202,0,7,0,9,6,0,3,3,0,37,0,29,0,10,19,0,8,8,0,76,3,60,3,25,17,3,18,6,0,137,0,76,3,25,33,0,16,15,3,178,0,163,3,17,35,0,22,8,0,257,4,186,6,6,14,0,48,7,0,275,7,149,3,30,3,0,24,3,0,226,8,124,5,16,3,0,11,0,0,161,29,99,0,12,3,0,0,0,3,146,3,31,0,0,0,0,0,0,0,39,0,3,0,0,0,0,0,0,0,13,64,948,29,185,150,7,147,57,5,1586,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,3,0,0,7,0,0,0,0,9,0,4,3,0,7,0,0,8,0,23,0,13,10,3,8,0,3,6,0,39
12203,8,23,4,22,5,0,4,3,0,66,5,66,3,43,23,0,8,7,3,163,8,100,8,52,40,0,11,13,3,237,7,115,3,59,45,0,27,9,0,276,3,202,12,53,42,0,51,9,3,382,14,194,14,70,31,0,66,0,0,389,13,246,18,71,24,0,44,3,0,414,37,280,9,56,5,0,13,0,0,402,89,127,11,47,7,0,3,0,4,285,22,18,5,13,3,0,0,0,0,62,3,15,0,4,3,0,0,0,0,20,201,1433,100,528,243,13,224,70,15,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,10,0,0,0,4,3,0,0,0,0,10,0,3,4,5,6,0,0,0,0,20,0,5,4,4,10,0,0,0,0,33,0,4,0,10,12,0,0,0,0,37,0,16,4,8,28,0,4,10,0,66
12301,0,0,0,10,6,0,0,8,0,29,0,16,0,29,11,0,0,3,0,63,0,42,3,34,36,0,3,9,0,124,3,69,4,29,28,0,3,12,0,148,0,101,8,36,17,0,4,8,0,168,3,131,8,25,5,0,0,5,0,169,0,121,3,45,9,0,3,0,0,190,10,179,0,39,0,0,0,3,0,231,35,67,0,27,7,0,0,0,0,144,9,5,0,4,0,0,0,0,0,22,0,5,0,3,0,0,0,0,0,12,68,760,24,288,124,0,17,51,3,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,4,3,9,0,3,6,0,26,0,4,7,0,7,0,7,8,0,35
12302,3,42,3,37,30,3,0,11,0,129,4,89,7,93,50,0,0,12,4,265,3,141,7,144,91,0,3,39,0,429,8,246,11,182,134,7,14,61,4,669,17,469,24,125,137,7,21,43,5,851,13,581,13,129,63,8,14,23,0,845,30,580,11,176,33,10,25,28,3,903,47,565,15,137,13,3,30,11,0,820,183,395,19,126,18,0,37,8,0,789,32,95,0,4,0,0,0,0,0,130,3,36,0,25,8,0,0,3,0,75,351,3292,124,1256,608,37,158,270,26,6121,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,10,0,0,0,14,3,0,0,0,0,23,0,0,0,16,7,0,0,7,0,25,0,0,3,14,4,0,0,4,0,24,3,3,10,24,6,0,3,4,0,53,0,4,10,18,21,0,3,6,0,64,0,13,8,26,26,0,12,28,7,113
12303,0,5,0,6,3,0,0,3,0,20,0,12,0,9,4,0,0,0,0,26,0,23,5,18,12,0,0,5,0,61,0,26,6,12,17,0,0,3,0,62,3,41,10,10,14,0,0,0,0,82,3,65,5,5,3,0,0,0,0,87,4,52,8,4,5,0,0,0,0,82,5,72,3,3,5,0,3,0,0,92,26,43,0,3,3,0,0,0,0,75,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,49,351,47,102,67,0,7,14,4,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,3,5,0,0,0,0,11,0,0,4,0,6,0,0,0,0,15,0,5,3,3,5,0,3,5,3,28
12401,0,17,0,14,0,0,0,4,0,40,0,31,0,30,16,0,0,7,0,88,8,53,5,36,22,0,0,14,0,134,3,76,0,31,52,6,3,17,0,195,0,117,16,44,35,3,4,11,3,236,6,135,7,29,14,7,0,10,0,206,13,170,14,48,11,0,5,4,3,263,16,204,11,44,7,0,4,11,3,294,71,96,8,46,4,0,12,4,3,241,10,16,3,0,0,0,0,0,0,29,0,4,0,11,3,0,3,0,0,19,122,950,62,369,190,24,32,79,12,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,28,0,0,0,8,0,0,0,3,0,17,0,0,0,12,7,0,0,3,0,16,0,3,0,3,9,0,0,4,0,22,0,5,3,0,15,0,0,8,0,34,0,12,6,10,20,0,4,14,3,66,0,7,10,9,22,0,13,14,4,77
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
