SA3_CODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
30304,10,3,0,143,33,0,0,0,0,36,721,78,67,12,7,884,79,10,7,0,12,104,9888,1151,719,137,88,11991,4728,220,270,52,24,5298,30,0,0,0,0,30,430,44,18,9,7,518,10,0,0,0,0,10,7,0,0,0,0,7,59,4,4,0,0,68,0,0,0,0,0,0,34,0,0,0,0,41,0,0,0,0,0,0,120,3,4,3,0,135,257,10,0,0,3,272,27,0,3,0,0,26,15,0,3,0,0,13,0,0,0,0,0,0,32,3,3,0,0,38,20,3,3,0,0,22,62,0,5,0,0,66,80,6,12,3,0,104,3,0,0,0,0,3,101,5,6,3,0,114,0,0,0,0,0,3,9,0,0,0,0,14,460,13,20,3,6,501,6,0,3,0,0,9,130,5,3,0,0,136,20,0,0,0,0,16,35,3,0,3,0,47,91,4,3,0,0,97,29,0,0,0
30305,49,7,3,348,92,11,3,0,0,101,1438,144,124,20,25,1745,233,15,11,3,17,276,23279,1608,1031,205,213,26338,6163,304,223,55,57,6799,25,0,0,0,0,26,306,56,37,31,4,423,12,3,0,0,0,21,6,0,0,0,0,11,76,5,6,3,0,96,13,0,0,0,0,15,32,0,0,0,0,33,4,0,0,0,0,7,48,4,18,0,0,66,247,13,13,4,3,283,28,0,3,0,0,33,9,0,3,0,0,12,10,3,3,0,0,17,19,3,0,0,0,20,12,0,0,3,0,16,19,3,0,0,0,24,76,10,16,4,0,100,7,0,0,0,0,6,91,11,10,3,0,117,3,0,0,0,0,3,14,0,0,0,0,15,981,23,34,9,12,1052,12,0,3,3,0,14,152,3,9,0,3,171,19,0,0,0,0,16,20,6,0,0,0,30,120,9,5,0,0,130,51,3,5,0
30306,16,0,0,81,7,0,0,0,0,12,248,101,91,29,0,470,15,6,0,0,5,25,2254,544,559,110,31,3500,2005,63,104,21,17,2219,10,0,0,0,0,10,327,68,54,35,0,487,6,0,4,0,0,10,3,0,0,0,0,5,47,0,3,3,0,55,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,5,95,7,6,0,0,113,101,9,11,3,0,124,14,3,7,0,0,20,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,7,24,6,0,0,0,31,87,19,32,3,0,142,0,0,0,0,0,0,64,8,6,0,0,84,3,0,0,0,0,3,10,0,0,0,0,7,219,8,11,8,4,243,13,3,4,0,0,24,97,7,3,3,0,104,3,0,0,0,0,9,6,0,4,0,0,11,68,3,9,0,0,77,12,0,5,0
30401,20,0,3,88,12,3,0,0,0,21,127,41,18,9,4,197,22,6,4,0,0,33,2827,580,458,70,30,3957,2763,165,195,47,14,3181,11,4,0,0,0,17,54,4,11,7,0,64,0,0,0,0,0,0,0,0,0,0,0,0,30,4,3,3,0,43,3,0,0,0,0,3,16,0,7,0,0,19,0,0,0,0,0,0,20,4,0,0,0,22,77,6,5,4,0,99,13,0,0,0,0,19,16,3,5,0,0,22,3,0,0,0,0,3,6,0,4,0,0,12,7,0,0,0,0,7,15,0,0,0,0,14,16,3,7,0,0,29,0,0,0,0,0,3,34,7,3,0,0,36,3,0,0,0,0,3,14,0,4,0,0,17,219,13,7,3,3,250,6,0,0,0,0,5,76,3,0,0,0,76,3,0,3,0,0,3,13,0,4,0,0,17,79,9,11,3,0,96,30,0,3,0
30402,0,0,0,7,11,3,0,0,0,15,123,46,23,6,4,195,17,6,5,0,0,35,2183,766,551,99,32,3636,2431,274,291,83,18,3094,19,3,4,0,0,23,30,11,3,3,0,44,3,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,19,3,5,0,0,28,0,0,0,0,0,3,11,0,3,0,0,20,85,5,10,0,0,92,9,0,0,0,0,15,14,0,0,0,0,18,0,0,0,0,0,0,13,0,3,0,0,16,8,0,0,0,0,10,15,0,5,0,0,28,24,4,5,0,0,36,0,0,0,0,0,0,25,6,3,0,0,33,0,0,0,0,0,0,15,3,3,0,0,24,139,24,7,3,0,172,3,0,3,0,0,4,46,0,7,0,0,52,3,0,0,0,0,3,7,0,0,0,0,10,132,17,28,3,0,175,18,4,7,0
30403,13,6,0,134,29,3,0,0,0,33,689,51,37,5,3,785,68,4,8,3,0,87,9162,777,681,110,49,10775,8553,282,374,66,48,9315,80,3,0,0,0,87,317,20,16,9,4,363,7,0,0,0,0,7,3,0,0,0,0,3,58,0,0,0,0,63,4,0,0,0,0,4,100,0,5,0,4,106,6,0,0,0,0,6,60,7,4,0,0,67,190,6,8,0,0,210,74,0,0,3,0,76,45,0,3,0,4,59,7,0,0,0,0,4,46,0,4,0,0,48,26,0,4,0,0,29,94,0,3,0,3,103,104,3,10,0,0,120,0,0,0,0,0,0,119,6,4,0,0,130,4,0,0,0,0,4,38,0,0,0,0,37,494,12,31,4,5,545,16,0,0,0,0,16,147,0,3,0,0,148,39,0,0,0,0,39,71,3,4,0,0,77,249,13,8,0,0,280,81,0,3,0
30404,7,0,0,29,18,0,0,0,0,20,220,20,35,0,3,275,50,3,11,0,3,66,8588,638,606,69,45,9942,5171,214,375,53,29,5845,14,4,0,0,0,15,43,16,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,23,4,0,0,0,0,3,26,0,3,0,0,30,0,0,0,0,0,0,12,0,0,0,0,14,81,13,3,3,0,98,14,3,0,0,0,18,8,0,0,0,0,7,3,0,0,0,0,4,16,0,0,0,0,17,15,0,0,0,0,15,19,0,3,0,0,22,13,0,0,0,0,11,0,0,0,0,0,0,23,3,0,0,0,28,0,0,0,0,0,0,13,0,3,0,0,18,222,11,23,0,0,263,0,0,0,0,0,6,91,3,0,0,0,98,13,0,3,0,0,13,7,3,0,0,0,12,79,5,10,0,0,92,14,0,0,0
30501,25,7,3,554,381,22,8,3,0,408,5527,300,180,35,43,6082,536,37,32,5,36,645,87727,5112,3332,365,530,97067,66220,1148,1151,195,288,69001,450,6,13,0,0,468,1688,104,52,34,8,1888,67,0,0,0,0,67,23,4,3,0,0,28,524,11,3,3,0,542,41,0,0,0,0,42,456,13,12,0,3,484,64,3,0,0,0,66,540,19,6,4,3,572,1778,30,16,3,15,1834,261,7,0,0,6,277,185,6,0,0,0,192,22,0,0,0,0,22,479,7,6,0,3,495,185,4,4,3,0,207,492,15,19,3,3,525,694,24,30,10,8,765,24,0,4,0,0,25,746,10,6,3,3,769,17,0,0,0,0,18,189,3,4,0,0,198,5154,81,67,7,40,5349,50,3,0,0,0,52,1648,8,15,0,5,1680,204,9,3,4,0,224,307,3,10,0,3,323,1450,15,21,0,7,1492,384,4,4,0
30502,4,0,0,89,11,3,3,0,0,20,383,45,31,4,3,464,46,9,3,0,0,57,6204,1031,571,90,50,7950,3498,355,356,80,15,4305,15,3,4,0,0,23,101,4,5,6,0,118,0,0,3,0,0,6,0,0,0,0,0,0,20,0,0,0,0,16,0,0,0,0,0,0,19,0,3,3,0,25,0,0,0,0,0,0,16,0,0,0,0,20,99,9,3,0,3,119,10,0,0,0,0,15,12,0,0,0,0,15,0,0,0,0,0,0,27,8,0,0,0,32,21,0,3,4,0,23,21,0,0,0,0,23,47,0,3,0,0,50,0,0,0,0,0,4,22,0,0,0,0,25,4,0,0,0,0,4,8,0,0,0,0,6,321,22,29,3,0,380,4,3,0,0,0,5,68,3,3,0,0,69,9,0,0,0,0,11,3,0,0,0,0,9,44,3,5,3,0,63,15,0,3,0
30503,21,4,0,133,84,8,3,0,0,101,1385,88,88,11,15,1589,176,18,14,4,15,226,26858,2513,1682,262,181,31499,20084,803,833,194,96,22011,136,4,10,0,0,153,367,31,21,17,3,438,16,3,3,0,0,21,13,0,0,0,0,12,135,9,5,3,0,146,3,0,0,0,0,3,134,6,7,5,0,149,8,0,0,0,0,13,111,5,4,0,0,119,548,9,10,4,0,569,60,4,3,0,0,70,60,0,0,0,0,67,10,0,0,0,0,6,143,10,5,0,0,156,87,3,4,4,0,93,114,3,9,0,3,127,163,10,11,3,0,178,7,0,0,0,0,9,167,4,3,0,0,181,0,0,0,0,0,3,59,0,3,3,0,64,1499,46,65,6,15,1638,12,4,0,3,0,16,462,3,15,4,0,486,58,0,4,0,0,65,83,0,6,0,0,87,340,14,5,0,0,366,94,0,0,0
30504,14,0,0,84,56,12,4,0,0,66,829,84,58,7,10,986,76,17,9,3,5,110,14347,1838,1145,146,97,17581,11348,646,737,111,56,12902,77,3,3,0,0,82,232,18,10,13,0,271,3,0,0,0,0,3,0,0,0,0,0,0,65,0,0,0,0,66,7,0,0,0,0,7,64,6,6,0,0,73,5,0,0,0,0,7,55,4,4,0,0,62,279,9,6,4,0,296,46,0,3,0,0,49,38,6,0,0,0,43,3,0,0,0,0,3,81,5,0,0,0,87,41,4,4,0,0,45,58,4,5,0,0,62,86,5,10,0,3,109,7,0,0,0,0,7,112,9,5,0,0,132,3,0,0,0,0,9,46,3,4,0,0,55,853,29,46,12,4,943,12,0,0,0,0,10,232,0,0,0,0,240,30,0,4,0,0,37,45,9,0,0,0,55,252,17,14,0,0,286,35,5,4,0
30601,0,0,0,6,13,0,0,0,0,19,245,16,47,4,10,324,56,6,16,0,10,89,5239,580,830,101,69,6810,4086,227,414,88,38,4857,37,0,3,0,0,41,42,6,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,44,4,16,0,0,72,0,0,0,0,0,0,6,0,0,0,0,6,46,0,5,0,0,55,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,13,24,3,0,0,0,27,126,4,12,3,0,146,27,0,3,0,0,33,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,5,24,0,3,0,0,30,270,13,38,5,0,329,0,0,0,0,0,0,80,7,8,0,0,97,13,0,0,0,0,14,14,0,0,0,0,20,41,6,6,3,0,58,0,0,4,0
30602,3,4,0,46,42,0,0,0,0,41,1064,88,106,15,16,1280,256,35,24,8,20,336,20593,2041,1914,307,262,25118,17739,739,813,190,144,19624,107,3,5,0,0,117,142,12,17,6,0,177,11,0,0,0,0,11,7,0,0,0,0,7,56,0,0,0,0,55,0,0,0,0,0,0,160,9,18,9,4,195,3,0,0,0,0,4,58,5,5,0,0,66,249,11,6,4,4,273,68,3,3,0,0,76,3,0,7,0,0,10,0,0,0,0,0,0,74,6,4,3,0,80,60,3,6,0,3,71,493,29,45,9,10,580,196,14,14,13,3,233,3,0,0,0,0,3,67,4,3,0,3,76,5,3,0,3,0,12,79,4,3,0,0,85,1039,43,55,18,9,1162,3,0,0,0,0,3,618,8,25,8,14,675,29,4,3,0,0,30,34,4,0,0,0,36,153,7,5,3,3,168,33,0,0,0
30603,0,0,0,0,6,0,0,0,0,8,127,10,15,4,0,165,126,17,28,9,8,190,4930,555,786,298,134,6702,4028,225,370,204,63,4896,16,0,3,0,0,21,8,0,0,0,0,6,3,3,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,14,0,3,0,0,18,0,0,0,0,0,0,6,0,0,0,0,6,122,10,0,9,6,152,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,12,3,0,6,0,23,38,0,0,0,0,38,15,0,0,0,0,17,0,0,0,0,0,0,3,3,0,0,0,10,0,0,3,0,0,6,11,0,0,0,0,12,137,7,13,3,3,170,6,0,0,0,0,6,110,0,4,4,0,121,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,23,3,0,0,0
30604,0,0,0,10,3,0,0,0,0,3,80,7,10,4,0,101,55,8,13,0,0,72,2090,243,339,86,39,2801,1467,127,190,53,27,1860,19,0,3,0,0,24,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,39,3,4,4,0,50,0,0,0,0,0,0,7,0,0,3,0,13,12,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,10,3,0,0,0,11,15,0,0,0,0,13,15,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,8,4,7,0,0,23,118,13,11,0,3,154,0,0,0,0,0,0,20,0,3,0,0,18,4,0,0,0,0,6,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0
30605,0,0,0,0,9,3,3,0,0,23,185,15,25,5,4,241,132,11,34,10,8,195,4802,579,996,307,123,6804,4791,279,568,244,78,5965,9,0,6,0,0,21,17,0,0,0,0,22,3,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,54,3,19,6,3,80,0,0,0,0,0,5,8,0,0,0,0,10,26,0,0,0,0,28,3,3,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,10,0,3,0,0,16,32,3,15,8,0,54,29,0,4,0,0,40,12,0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,18,3,3,0,0,25,173,7,20,8,0,211,0,0,0,0,0,0,79,0,3,0,3,84,0,0,0,0,0,4,5,0,0,0,0,8,29,3,4,3,0,34,3,0,0,0
30701,0,0,0,6,32,0,0,0,0,37,163,4,6,6,0,185,192,23,26,32,19,296,9417,1083,1476,854,178,13008,6208,493,796,636,132,8272,17,0,0,4,0,20,11,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,28,3,0,4,0,30,0,0,0,0,0,0,5,0,0,0,0,12,42,0,0,0,0,42,6,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,6,3,0,0,0,0,3,12,0,0,0,0,14,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,13,185,3,8,4,0,202,0,0,0,0,0,0,124,3,4,0,6,139,0,0,0,0,0,0,9,0,0,0,0,10,44,0,5,0,0,54,8,0,0,0
30702,0,0,3,10,28,0,3,0,0,31,249,4,4,0,3,264,124,21,23,18,6,199,8291,781,1290,540,163,11051,5202,341,609,418,78,6648,12,0,3,0,0,19,18,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,133,8,13,8,0,156,4,0,0,0,0,4,154,0,0,3,0,164,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4,0,0,46,3,0,0,0
30703,0,0,0,7,13,0,0,0,0,15,102,6,10,0,3,128,102,21,32,13,15,179,5259,654,1107,447,146,7619,4908,314,542,320,71,6156,13,0,0,3,0,19,12,0,3,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,20,0,3,3,0,24,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,11,0,3,6,0,16,3,0,0,0,0,5,17,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,114,3,13,4,0,136,0,0,0,0,0,0,75,0,0,0,0,77,8,0,0,0,0,6,3,0,0,0,0,3,32,0,3,0,0,32,3,0,0,0
30801,0,0,0,0,46,3,0,0,0,45,129,7,4,0,0,143,171,7,13,7,8,209,8852,562,529,220,125,10294,4113,253,365,212,55,5004,9,0,0,0,0,14,10,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,21,3,3,0,0,24,0,0,0,0,0,0,4,0,0,0,3,7,41,0,0,0,0,40,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,9,269,9,10,5,10,299,0,0,0,0,0,0,105,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,59,3,3,3,0,69,5,0,0,0
30803,6,0,0,115,35,3,0,0,0,37,491,22,37,5,5,568,225,29,22,15,11,302,17997,1348,1783,388,229,21737,18145,651,1028,411,186,20416,40,5,0,0,0,44,69,0,5,3,0,75,3,0,0,0,0,3,0,0,0,0,0,3,41,0,3,0,0,49,0,0,0,0,0,0,44,0,4,0,0,53,0,0,0,0,0,0,12,0,0,3,0,10,131,3,3,3,0,143,13,0,0,0,0,19,4,0,0,0,0,9,0,0,0,0,0,0,25,0,0,0,0,24,9,0,0,0,0,9,22,0,3,0,0,25,17,0,0,0,0,18,0,0,0,0,0,0,34,0,0,0,0,39,3,0,0,0,0,6,22,0,3,0,0,22,549,22,33,10,0,624,4,0,0,0,0,5,320,3,3,5,0,330,3,0,0,0,0,3,14,0,0,0,0,14,145,7,6,3,3,164,25,5,0,0
30804,0,0,0,32,14,0,0,0,0,19,111,0,0,0,6,120,74,4,13,6,4,98,3883,259,487,237,71,4937,2169,111,262,224,36,2793,12,0,0,0,0,13,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,60,4,4,0,3,73,0,0,0,0,0,0,35,0,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,18,4,0,0,0
30805,3,0,0,17,45,3,0,0,0,43,362,17,18,3,7,400,172,9,13,3,7,209,13430,632,637,215,121,15039,8334,310,521,204,73,9441,22,0,0,0,0,24,22,0,3,3,0,29,5,0,0,0,0,5,0,0,0,0,0,0,19,0,3,0,0,22,0,0,0,0,0,0,22,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,55,4,4,0,0,64,10,0,0,0,0,10,4,0,0,0,0,7,3,0,0,0,0,5,19,0,3,0,0,25,11,0,0,0,0,7,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,16,0,0,0,0,0,0,13,3,3,0,0,20,511,16,41,7,3,582,0,0,0,0,0,0,158,0,7,0,3,170,5,0,0,0,0,9,5,0,0,0,0,10,143,7,20,3,0,169,18,0,0,0
30901,6,4,0,20,26,3,11,0,0,39,699,97,88,11,13,912,139,14,23,3,13,186,12105,2283,1573,235,171,16378,9683,721,720,190,86,11392,82,5,11,0,3,98,162,27,18,13,5,217,12,0,0,0,0,17,3,0,0,0,0,3,23,4,0,3,0,29,10,0,0,0,0,6,57,3,6,3,0,71,8,0,3,0,0,9,56,7,0,0,0,72,85,8,8,4,0,104,36,4,0,0,0,37,16,0,0,3,0,14,9,0,0,0,0,9,35,4,5,0,0,42,24,0,0,3,0,30,164,13,24,4,3,206,69,8,6,0,0,82,0,0,0,0,0,0,53,7,5,4,0,65,3,0,0,0,0,5,30,5,0,0,0,36,1338,103,103,12,11,1574,0,3,0,0,0,7,216,10,6,3,3,241,19,0,3,0,0,31,38,0,0,0,0,37,143,23,9,0,0,180,9,3,0,0
30902,3,0,0,8,13,3,3,0,0,14,208,27,29,3,3,269,49,21,24,0,7,99,5763,1023,1046,115,94,8039,6386,383,552,147,78,7544,38,8,8,0,0,51,51,18,12,0,0,78,6,0,0,0,0,9,3,0,0,0,0,3,10,3,0,0,0,12,0,0,0,0,0,0,26,0,4,0,0,40,0,0,3,0,0,6,10,3,3,0,0,10,44,5,4,3,0,52,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,21,15,0,0,0,0,12,82,0,3,0,0,96,12,0,3,0,0,13,0,0,0,0,0,0,30,0,0,0,0,28,3,0,0,0,0,3,19,0,0,0,0,18,552,45,66,12,7,676,0,0,0,0,0,0,83,3,0,0,0,90,11,0,0,0,0,20,11,0,0,0,0,11,71,7,5,0,0,84,3,0,0,0
30903,4,0,0,25,22,3,0,0,0,23,261,56,53,8,0,383,67,17,10,3,16,105,6148,1321,1025,173,109,8778,5159,424,430,129,36,6179,26,3,0,3,0,35,92,21,13,15,0,141,6,3,0,0,0,9,3,0,0,0,0,3,18,3,3,0,0,26,4,0,0,0,0,4,32,3,11,3,0,44,3,0,0,0,0,3,26,5,0,0,0,31,65,9,0,6,0,77,13,0,0,0,0,17,11,0,0,0,0,12,3,0,0,0,0,4,25,0,3,0,0,34,15,0,0,0,0,16,72,6,7,4,0,95,34,9,10,3,0,50,3,0,0,0,0,3,32,6,6,0,0,42,3,0,0,0,0,8,24,0,4,0,0,26,952,61,70,17,12,1116,8,3,0,0,0,10,136,5,9,3,3,152,11,3,6,0,0,15,15,3,0,0,0,17,121,13,16,4,0,151,9,0,0,0
30904,3,0,0,3,3,0,0,0,0,8,43,9,16,8,4,76,20,6,12,9,3,46,1310,284,413,89,37,2126,1208,142,233,69,17,1674,9,0,3,0,0,9,4,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,3,10,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,7,0,3,0,0,16,109,14,26,8,4,166,0,0,0,0,0,0,11,0,0,0,0,13,6,0,0,0,0,4,0,0,0,0,0,0,14,0,8,0,0,25,0,0,0,0
30905,0,0,0,3,3,4,3,0,0,14,46,21,15,3,3,85,17,3,5,0,0,22,1563,536,535,90,36,2754,2036,206,308,97,29,2673,20,0,4,0,0,22,14,3,3,0,0,26,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,14,4,0,0,0,20,0,0,0,0,0,3,3,0,3,0,0,6,17,3,4,0,0,24,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,13,4,0,3,0,0,8,12,3,7,0,0,20,3,0,4,0,0,7,0,0,0,0,0,0,8,3,0,4,0,15,0,0,0,0,0,0,4,3,3,0,0,12,227,27,42,5,3,307,0,0,0,0,0,0,26,0,3,0,0,32,3,0,3,0,0,5,5,3,0,0,0,8,80,8,15,3,0,107,0,0,0,0
