SA3_CODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
50503,53,203,177,136,121,125,53,139,14,1021,7,90,69,44,25,31,14,38,8,326,7,49,25,13,7,20,5,7,3,139,1293,6481,4750,5239,7838,7851,3733,6029,780,43987
50601,33,134,62,73,65,59,19,39,5,496,8,49,28,31,12,20,3,11,9,155,0,26,19,10,5,3,4,13,3,78,626,2927,2181,2463,2945,2788,1383,1973,325,17605
50602,69,196,178,165,227,205,119,174,22,1355,20,104,63,51,40,42,21,36,9,386,11,43,29,20,19,19,12,15,10,174,1995,4631,5085,6140,11931,11829,6416,8683,993,57696
50603,82,272,248,217,308,249,130,184,27,1714,20,151,79,63,52,50,17,42,10,492,13,64,34,16,15,16,6,15,6,191,1927,6919,5486,5788,13728,13399,6900,8768,1089,63997
50604,49,152,141,100,95,92,47,72,0,758,10,69,57,28,25,25,13,13,7,254,6,37,18,5,7,4,4,4,10,101,786,3560,2838,2921,4521,4144,2004,3113,420,24306
50605,35,111,84,64,36,76,33,56,12,500,7,67,33,21,8,10,20,23,0,186,3,44,19,13,5,4,3,0,6,103,394,2222,1523,1648,2326,2431,1468,2215,253,14475
50606,13,30,28,7,7,12,8,22,0,133,7,22,5,11,0,5,9,7,0,65,0,12,7,7,3,3,0,6,3,32,181,670,479,569,624,771,446,772,82,4583
50607,20,143,87,63,57,47,25,51,3,488,14,71,29,22,10,10,4,10,3,172,8,28,14,3,0,3,3,3,3,62,428,2131,1744,1613,2299,2117,1047,1553,190,13119
50701,41,168,121,97,107,121,66,106,12,840,17,79,44,47,17,29,11,18,18,283,6,32,28,11,11,12,9,12,7,126,1200,4484,3518,3961,7576,8700,4571,6576,716,41309
50702,60,208,156,118,120,108,63,87,11,928,18,116,45,29,18,19,13,25,12,294,12,57,18,24,3,8,6,6,10,147,1021,3624,3157,3054,4884,4888,2487,3367,447,26931
50703,17,38,32,22,38,46,34,29,0,259,5,24,16,6,12,11,3,8,3,83,0,10,3,0,0,3,0,3,3,30,469,1058,914,1035,2453,2546,1786,2204,188,12657
50704,52,297,246,157,118,108,52,112,20,1163,18,149,77,41,22,25,10,33,7,394,8,82,40,18,13,14,3,12,0,192,1448,6740,5234,5257,7291,6423,2877,4322,621,40209
50705,25,167,95,71,67,56,32,54,3,572,9,72,33,14,14,11,8,14,3,183,3,43,20,5,9,8,4,6,6,97,1132,4985,3682,3846,5003,4610,2688,3633,488,30054
50901,67,259,160,127,102,114,78,189,17,1116,26,126,54,52,24,43,20,80,22,441,24,65,45,36,12,32,14,37,36,298,1117,3290,2471,3110,3679,3676,2230,4052,441,24069
50902,55,204,136,103,78,129,80,275,11,1073,29,151,90,70,13,66,23,116,18,575,16,95,50,67,21,55,15,70,24,407,930,2376,2024,2204,2492,3425,2197,5653,457,21766
50903,43,78,51,56,37,74,45,130,13,526,21,51,41,27,14,30,8,60,9,259,20,41,26,16,4,17,3,46,19,193,593,952,833,881,923,1500,1058,3429,231,10401
51001,17,48,33,39,53,62,30,102,9,384,3,19,21,9,5,18,11,24,3,120,0,12,8,3,4,10,0,15,0,49,678,963,872,1421,2759,2606,1484,3409,400,14587
51002,29,13,14,15,31,25,31,134,7,297,11,3,10,3,5,3,6,21,8,72,0,0,3,0,0,3,0,13,4,23,1921,867,718,803,1498,1471,2324,13349,542,23495
51003,36,18,13,24,25,35,27,211,9,393,9,0,3,0,3,3,6,34,7,63,3,3,5,0,7,3,3,6,6,32,3133,1288,1084,1249,1796,2536,2920,21797,729,36533
51101,26,45,32,26,18,25,14,43,3,242,13,37,16,17,4,0,8,29,0,122,4,29,14,9,3,9,3,14,4,79,382,834,554,765,890,982,726,1688,128,6952
51102,14,15,15,23,18,17,6,45,3,157,3,9,3,7,10,4,0,11,8,52,4,7,5,4,0,0,4,10,0,35,269,349,311,486,709,779,555,1044,108,4616
51103,30,53,28,32,47,56,44,133,13,430,7,17,12,13,7,12,9,35,7,123,3,15,6,3,3,8,3,15,7,58,1166,1524,1145,1486,2447,2738,2614,9407,541,23072
51104,51,137,96,82,78,97,60,157,30,783,32,79,46,42,14,25,16,67,8,322,8,32,23,19,14,12,14,19,12,158,1249,2514,1972,2515,3381,3479,2220,6361,505,24199
59797,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,169,39,16,21,31,37,35,1221,31,1595
59999,151,420,248,209,103,133,71,182,30,1547,48,170,67,61,28,33,15,41,12,474,37,63,40,19,8,15,3,17,22,229,3490,7379,5206,6234,5877,9740,4131,11075,1251,54379
60101,3,14,5,8,5,18,0,8,0,72,0,10,4,4,7,5,0,0,0,23,3,6,0,0,0,3,0,0,3,14,127,365,275,322,535,493,266,394,58,2838
60102,24,107,74,62,56,40,17,47,10,431,9,57,25,17,3,15,0,7,0,140,0,30,14,11,3,5,4,8,8,76,590,2092,1678,2023,3064,2411,1202,1529,216,14804
60103,16,132,95,65,68,59,33,53,17,549,16,59,33,10,13,14,9,9,4,172,5,27,17,14,8,7,4,5,14,95,732,2362,2089,2560,4405,3607,2134,2306,392,20581
60104,9,84,58,17,19,21,6,19,3,241,7,38,18,8,3,8,3,13,3,96,0,19,5,4,0,0,0,0,3,44,287,1451,961,1100,1251,1169,632,893,102,7840
60105,61,329,209,171,193,138,67,148,15,1331,24,144,57,45,32,24,21,30,9,381,9,81,22,20,14,12,10,6,21,195,2164,5967,5565,6972,11795,7622,4157,5315,644,50197
60106,7,39,16,12,12,9,6,24,7,128,5,18,6,10,5,3,0,3,0,58,0,11,5,3,0,0,3,7,0,31,144,606,426,449,448,435,188,353,46,3102
60201,63,270,171,135,129,109,48,83,29,1028,20,125,50,37,15,27,5,37,14,325,6,75,21,12,7,8,0,4,8,154,1508,5065,4422,5286,8115,5750,3039,4036,627,37848
60202,26,56,28,36,10,25,7,51,11,255,3,19,22,15,4,16,10,17,0,108,0,8,13,16,0,6,3,25,3,73,252,769,637,650,698,752,435,878,106,5169
60203,23,117,77,56,42,45,29,93,20,503,6,64,28,27,9,34,12,31,7,213,14,39,25,12,7,12,6,27,11,158,518,1494,1219,1545,2057,1816,1251,1961,248,12110
60301,5,18,16,13,10,21,3,26,8,125,0,21,9,4,0,11,5,23,3,69,5,7,5,8,3,7,3,8,0,50,93,264,234,261,282,359,172,486,63,2207
60302,13,56,33,39,17,27,7,22,3,221,3,31,13,3,10,5,5,10,4,76,3,18,4,7,5,3,3,5,8,57,184,770,609,696,695,798,354,666,112,4886
60303,11,32,12,19,6,13,5,19,3,124,0,14,11,9,4,3,3,9,3,54,4,6,4,3,0,3,3,0,6,35,130,392,244,327,296,266,154,305,57,2170
60401,34,108,70,57,60,60,26,62,6,478,14,47,27,17,7,11,9,25,19,171,3,32,15,20,3,3,3,9,15,107,758,2494,2139,2428,3547,2836,1607,2288,341,18442
60402,38,143,77,57,48,60,25,74,8,529,6,69,28,31,6,18,10,18,16,198,3,33,18,13,6,11,10,12,15,118,847,2286,1902,2276,3133,2440,1467,2098,310,16756
60403,15,46,33,34,24,20,13,61,6,247,9,25,11,12,4,8,6,16,6,94,10,12,11,8,8,5,8,7,11,82,372,770,667,723,1011,960,867,1690,158,7211
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,3,3,28,0,55
69999,24,83,51,32,13,25,7,29,6,278,7,22,17,15,3,5,0,7,13,85,4,20,7,3,4,3,0,3,7,54,518,1460,963,1119,1132,1653,727,1317,250,9138
70101,35,66,59,60,136,122,34,115,14,643,12,34,13,19,22,28,14,25,7,178,4,21,3,8,15,3,3,13,6,82,1080,1382,1523,2075,6665,5820,3081,5222,542,27391
70102,34,66,46,57,122,94,32,95,13,560,6,37,20,18,26,18,12,20,3,167,3,19,9,9,4,3,0,4,6,61,926,1841,1750,2109,5164,4267,2199,3665,526,22456
70103,15,31,28,24,39,18,16,87,7,263,0,11,7,3,13,12,3,17,4,72,3,7,0,0,4,5,0,10,3,39,832,592,539,630,1573,1886,1324,7140,347,14865
70104,3,26,13,25,22,16,6,19,3,133,0,7,4,6,8,8,3,7,0,43,0,3,0,3,0,3,0,0,0,19,284,714,581,767,1622,1288,704,1289,160,7409
70201,29,46,42,39,84,81,39,97,9,463,3,20,16,20,20,16,8,26,5,140,3,16,5,5,4,6,3,11,3,61,721,938,898,1394,3957,3209,1648,3160,354,16290
70202,0,4,6,0,14,11,3,16,3,62,0,3,0,0,0,4,3,3,0,19,0,0,0,0,0,0,3,0,0,6,84,101,94,160,456,310,114,534,66,1919
70203,4,9,13,8,19,14,3,32,4,113,4,9,0,3,3,10,0,10,5,40,4,3,4,3,3,3,0,4,3,23,204,357,264,332,846,792,299,1112,224,4430
70204,10,8,10,15,18,17,10,26,7,113,0,3,3,6,4,7,3,10,0,25,0,0,0,0,3,0,0,3,3,12,293,244,307,400,710,728,407,1208,171,4456
70205,5,25,31,17,32,27,18,46,3,200,0,18,3,0,16,9,3,17,3,71,3,8,0,3,3,3,0,7,5,36,325,459,333,463,1351,1115,634,1822,261,6759
79797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,4,4,7,60,3,91
79999,12,18,10,3,6,16,4,22,3,98,7,12,4,0,3,0,6,4,0,29,4,0,0,3,0,4,0,3,0,20,334,295,225,297,357,561,299,1194,108,3679
80101,32,184,94,79,103,55,39,71,6,656,11,76,40,36,20,14,9,20,9,229,11,32,10,12,3,4,3,11,3,87,1199,3802,2792,3119,6386,4975,2523,3143,432,28370
80103,20,20,22,16,52,53,15,32,4,245,5,14,6,0,3,5,7,10,0,47,4,4,0,0,0,3,6,3,8,27,584,666,730,1030,3442,3696,2137,2437,233,14962
80104,13,60,46,28,35,32,20,37,0,271,3,28,21,7,8,15,4,12,0,105,5,11,3,7,3,10,0,3,3,45,445,2035,1253,1435,2815,2599,1298,1979,214,14083
80105,65,175,140,129,228,194,84,138,14,1165,20,91,47,33,47,32,15,31,11,326,10,51,11,17,16,22,3,3,16,147,2908,5172,4733,5831,17374,13851,7282,9138,1066,67354
80106,70,225,151,159,174,172,99,149,23,1224,17,85,50,40,35,37,22,45,7,341,13,62,25,19,13,15,3,15,11,174,2189,3599,3389,4282,10761,11123,5921,7196,670,49122
80107,35,97,58,48,49,63,28,36,8,413,9,45,19,15,9,13,7,10,8,138,0,27,10,3,7,4,0,0,3,53,739,2582,1679,2042,4123,3511,1707,2040,285,18710
80108,4,45,33,16,13,17,7,16,3,149,0,24,16,14,8,4,4,6,0,69,0,22,0,3,0,0,0,4,3,25,160,737,508,542,762,591,312,533,59,4202
80109,38,106,76,82,75,70,18,57,8,529,11,51,35,31,13,21,9,6,0,174,10,39,15,8,7,3,0,9,10,100,1155,2131,2076,2860,5596,4320,2053,2544,306,23027
80110,0,7,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,32,32,37,47,59,29,65,5,322
80111,0,0,0,0,4,4,3,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,49,28,38,118,126,57,69,0,495
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,12,54,30,31,17,31,12,12,0,199,4,22,6,4,0,3,4,4,5,53,4,15,3,0,0,0,0,0,4,32,317,1019,574,655,860,1521,641,1078,159,6819
90101,3,9,5,3,21,6,12,19,0,76,0,0,0,0,8,6,3,0,0,13,0,0,0,0,0,0,0,0,0,5,79,65,55,57,254,168,132,162,16,996
90102,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,17,31,14,30,46,27,13,52,14,237
90103,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,24,26,29,83,53,83,132,12,473
90104,5,10,3,15,10,9,5,6,3,71,0,13,4,0,3,3,0,7,0,34,0,9,3,5,0,0,0,5,3,33,37,104,86,126,216,160,96,127,30,986
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,6,7,4,22,4,31,6,118
